X,Y,Z,FALL,ACTION
-0.00,0.00,1.00,True,FALLING_BACKWARDS
-0.00,-0.12,1.00,True,FALLING_BACKWARDS
-0.14,-0.10,1.14,True,FALLING_BACKWARDS
-0.05,-0.27,1.13,True,FALLING_BACKWARDS
-0.08,0.13,1.41,True,FALLING_BACKWARDS
0.09,-0.27,1.26,True,FALLING_BACKWARDS
-0.07,-0.13,1.71,True,FALLING_BACKWARDS
-0.37,-0.11,1.20,True,FALLING_BACKWARDS
-0.48,0.31,1.15,True,FALLING_BACKWARDS
-0.21,0.53,0.69,True,FALLING_BACKWARDS
-0.07,0.64,0.19,True,FALLING_BACKWARDS
0.24,0.81,-0.26,True,FALLING_BACKWARDS
0.35,0.76,0.24,True,FALLING_BACKWARDS
0.30,0.77,-0.28,True,FALLING_BACKWARDS
0.32,0.45,-0.17,True,FALLING_BACKWARDS
1.14,0.32,1.37,True,FALLING_BACKWARDS
0.34,0.84,0.67,True,FALLING_BACKWARDS
0.10,-0.30,0.70,True,FALLING_BACKWARDS
0.21,0.09,1.03,True,FALLING_BACKWARDS
0.66,-0.33,0.73,True,FALLING_BACKWARDS
0.75,-0.42,-1.04,True,FALLING_BACKWARDS
-0.66,0.19,1.54,True,FALLING_BACKWARDS
-0.61,0.08,1.13,True,FALLING_BACKWARDS
-0.07,-0.16,1.27,True,FALLING_BACKWARDS
0.20,-0.44,1.17,True,FALLING_BACKWARDS
0.39,-0.55,0.72,True,FALLING_BACKWARDS
0.26,-0.90,1.33,True,FALLING_BACKWARDS
0.41,-1.07,0.33,True,FALLING_BACKWARDS
0.28,-0.57,1.60,True,FALLING_BACKWARDS
0.96,-1.38,-0.49,True,FALLING_BACKWARDS
0.79,-1.46,1.20,True,FALLING_BACKWARDS
0.74,-0.94,-0.21,True,FALLING_BACKWARDS
0.75,-1.03,-0.33,True,FALLING_BACKWARDS
0.99,-1.26,-0.07,True,FALLING_BACKWARDS
0.58,-0.61,-0.18,True,FALLING_BACKWARDS
0.64,-0.68,-0.30,True,FALLING_BACKWARDS
0.45,-0.53,0.29,True,FALLING_BACKWARDS
0.45,-0.59,0.32,True,FALLING_BACKWARDS
0.46,-0.76,0.26,True,FALLING_BACKWARDS
0.47,-1.10,0.42,True,FALLING_BACKWARDS
0.49,-1.09,0.45,True,FALLING_BACKWARDS
0.50,-0.92,0.31,True,FALLING_BACKWARDS
0.53,-0.81,0.34,True,FALLING_BACKWARDS
0.55,-0.81,0.14,True,FALLING_BACKWARDS
0.52,-0.84,0.25,True,FALLING_BACKWARDS
0.47,-0.89,0.14,True,FALLING_BACKWARDS
0.43,-0.93,0.23,True,FALLING_BACKWARDS
0.39,-0.92,0.24,True,FALLING_BACKWARDS
0.41,-0.91,0.14,True,FALLING_BACKWARDS
0.42,-0.90,0.23,True,FALLING_BACKWARDS
0.42,-0.87,0.16,True,FALLING_BACKWARDS
0.42,-0.85,0.18,True,FALLING_BACKWARDS
0.40,-0.88,0.21,True,FALLING_BACKWARDS
0.39,-0.85,0.21,True,FALLING_BACKWARDS
0.42,-0.94,0.18,True,FALLING_BACKWARDS
0.43,-0.95,0.25,True,FALLING_BACKWARDS
0.39,-0.93,0.25,True,FALLING_BACKWARDS
0.42,-0.90,0.27,True,FALLING_BACKWARDS
