X,Y,Z,FALL,ACTION
0.00,0.00,1.00,True,FALLING_BACKWARDS
0.03,0.00,1.00,True,FALLING_BACKWARDS
-0.44,-0.04,1.20,True,FALLING_BACKWARDS
-0.49,-0.09,1.06,True,FALLING_BACKWARDS
-0.46,-0.05,0.96,True,FALLING_BACKWARDS
-0.43,0.03,0.87,True,FALLING_BACKWARDS
-0.76,-0.13,0.86,True,FALLING_BACKWARDS
-0.50,0.24,0.78,True,FALLING_BACKWARDS
-0.44,0.23,0.92,True,FALLING_BACKWARDS
-0.52,0.47,0.49,True,FALLING_BACKWARDS
-0.43,0.43,0.76,True,FALLING_BACKWARDS
-0.53,0.46,0.66,True,FALLING_BACKWARDS
-0.60,0.47,0.74,True,FALLING_BACKWARDS
-0.71,0.33,0.70,True,FALLING_BACKWARDS
-0.93,0.54,0.53,True,FALLING_BACKWARDS
-0.67,0.33,0.36,True,FALLING_BACKWARDS
-0.67,0.42,0.32,True,FALLING_BACKWARDS
-0.50,0.49,0.32,True,FALLING_BACKWARDS
-0.40,0.31,0.35,True,FALLING_BACKWARDS
-0.26,0.26,0.34,True,FALLING_BACKWARDS
-0.39,0.44,0.45,True,FALLING_BACKWARDS
-0.33,0.32,0.46,True,FALLING_BACKWARDS
-0.56,0.46,0.45,True,FALLING_BACKWARDS
-0.91,0.39,0.54,True,FALLING_BACKWARDS
-0.51,0.42,0.49,True,FALLING_BACKWARDS
-0.91,0.33,0.47,True,FALLING_BACKWARDS
-0.65,0.48,0.41,True,FALLING_BACKWARDS
-0.70,0.25,0.50,True,FALLING_BACKWARDS
-0.91,0.27,0.62,True,FALLING_BACKWARDS
-1.05,0.06,0.74,True,FALLING_BACKWARDS
-0.64,-0.45,0.74,True,FALLING_BACKWARDS
-1.06,-0.23,0.25,True,FALLING_BACKWARDS
-0.86,-0.86,0.70,True,FALLING_BACKWARDS
0.37,0.17,-0.66,True,FALLING_BACKWARDS
-0.70,-0.95,0.34,True,FALLING_BACKWARDS
-0.54,-0.38,-0.08,True,FALLING_BACKWARDS
-0.59,-2.00,1.31,True,FALLING_BACKWARDS
-0.19,-0.77,0.70,True,FALLING_BACKWARDS
0.24,-1.27,0.69,True,FALLING_BACKWARDS
0.76,-0.51,0.75,True,FALLING_BACKWARDS
0.60,-1.34,0.68,True,FALLING_BACKWARDS
0.23,-0.83,0.33,True,FALLING_BACKWARDS
0.27,-0.94,0.54,True,FALLING_BACKWARDS
0.33,-0.74,0.45,True,FALLING_BACKWARDS
0.46,-0.99,0.55,True,FALLING_BACKWARDS
0.42,-1.01,0.58,True,FALLING_BACKWARDS
0.39,-0.86,0.43,True,FALLING_BACKWARDS
0.20,-0.79,0.38,True,FALLING_BACKWARDS
0.29,-0.89,0.39,True,FALLING_BACKWARDS
0.20,-0.74,0.32,True,FALLING_BACKWARDS
