X,Y,Z,FALL,ACTION
-0.00,-0.00,1.00,True,FALLING_BACKWARDS
0.04,-0.10,1.03,True,FALLING_BACKWARDS
-0.17,0.21,1.23,True,FALLING_BACKWARDS
0.02,0.00,1.34,True,FALLING_BACKWARDS
0.00,0.09,1.27,True,FALLING_BACKWARDS
-0.15,0.19,1.05,True,FALLING_BACKWARDS
0.01,0.07,0.96,True,FALLING_BACKWARDS
0.07,0.25,0.78,True,FALLING_BACKWARDS
0.17,0.24,0.77,True,FALLING_BACKWARDS
0.24,0.37,0.84,True,FALLING_BACKWARDS
0.19,0.24,0.69,True,FALLING_BACKWARDS
0.08,0.47,0.62,True,FALLING_BACKWARDS
-0.01,0.42,0.31,True,FALLING_BACKWARDS
0.09,0.28,0.50,True,FALLING_BACKWARDS
-0.13,0.67,0.52,True,FALLING_BACKWARDS
0.10,0.66,0.59,True,FALLING_BACKWARDS
0.24,0.48,0.82,True,FALLING_BACKWARDS
0.28,0.22,0.81,True,FALLING_BACKWARDS
0.08,0.49,1.25,True,FALLING_BACKWARDS
-0.03,0.48,0.41,True,FALLING_BACKWARDS
0.30,1.46,1.75,True,FALLING_BACKWARDS
-0.45,0.75,0.13,True,FALLING_BACKWARDS
1.92,0.73,1.56,True,FALLING_BACKWARDS
-0.12,0.58,1.27,True,FALLING_BACKWARDS
0.96,0.10,1.16,True,FALLING_BACKWARDS
0.28,0.28,0.36,True,FALLING_BACKWARDS
0.09,0.76,0.92,True,FALLING_BACKWARDS
0.38,-0.00,0.36,True,FALLING_BACKWARDS
0.32,0.21,0.84,True,FALLING_BACKWARDS
0.57,0.12,0.68,True,FALLING_BACKWARDS
0.55,-0.07,0.67,True,FALLING_BACKWARDS
0.65,-0.08,0.64,True,FALLING_BACKWARDS
0.88,-0.10,0.76,True,FALLING_BACKWARDS
0.68,0.09,0.80,True,FALLING_BACKWARDS
1.41,-0.42,0.84,True,FALLING_BACKWARDS
0.95,-0.21,0.47,True,FALLING_BACKWARDS
1.34,-0.67,0.52,True,FALLING_BACKWARDS
1.16,-0.03,-0.17,True,FALLING_BACKWARDS
1.29,-0.14,-0.27,True,FALLING_BACKWARDS
1.45,-0.08,-0.02,True,FALLING_BACKWARDS
1.27,-0.44,-0.31,True,FALLING_BACKWARDS
1.08,-0.24,0.03,True,FALLING_BACKWARDS
1.29,-0.38,-0.30,True,FALLING_BACKWARDS
1.12,-0.15,-0.08,True,FALLING_BACKWARDS
1.00,-0.15,0.11,True,FALLING_BACKWARDS
0.93,-0.18,0.14,True,FALLING_BACKWARDS
0.95,-0.31,0.11,True,FALLING_BACKWARDS
0.93,-0.31,0.20,True,FALLING_BACKWARDS
1.07,-0.33,0.21,True,FALLING_BACKWARDS
1.14,-0.31,0.06,True,FALLING_BACKWARDS
1.07,-0.29,0.30,True,FALLING_BACKWARDS
1.04,-0.30,0.23,True,FALLING_BACKWARDS
0.95,-0.25,0.28,True,FALLING_BACKWARDS
1.00,-0.33,0.31,True,FALLING_BACKWARDS
0.94,-0.25,0.28,True,FALLING_BACKWARDS
0.98,-0.34,0.33,True,FALLING_BACKWARDS
0.97,-0.33,0.33,True,FALLING_BACKWARDS
0.95,-0.32,0.34,True,FALLING_BACKWARDS
0.98,-0.33,0.35,True,FALLING_BACKWARDS
0.92,-0.33,0.38,True,FALLING_BACKWARDS
0.96,-0.31,0.48,True,FALLING_BACKWARDS
0.99,-0.38,0.49,True,FALLING_BACKWARDS
0.90,-0.25,0.55,True,FALLING_BACKWARDS
0.95,-0.31,0.51,True,FALLING_BACKWARDS
0.82,-0.21,0.73,True,FALLING_BACKWARDS
0.80,-0.22,0.78,True,FALLING_BACKWARDS
