X,Y,Z,FALL,ACTION
0.00,0.00,1.00,True,FALLING_BACKWARDS
0.25,0.12,1.05,True,FALLING_BACKWARDS
-0.24,-0.07,1.14,True,FALLING_BACKWARDS
-0.31,-0.02,1.42,True,FALLING_BACKWARDS
-0.38,-0.12,1.02,True,FALLING_BACKWARDS
-0.32,-0.09,1.18,True,FALLING_BACKWARDS
-0.34,-0.05,1.24,True,FALLING_BACKWARDS
-0.32,0.13,1.02,True,FALLING_BACKWARDS
-0.27,0.38,0.99,True,FALLING_BACKWARDS
0.00,0.54,0.93,True,FALLING_BACKWARDS
-0.05,0.59,0.85,True,FALLING_BACKWARDS
0.11,0.49,0.14,True,FALLING_BACKWARDS
0.03,0.71,0.40,True,FALLING_BACKWARDS
0.08,0.37,0.91,True,FALLING_BACKWARDS
-0.78,0.65,0.64,True,FALLING_BACKWARDS
0.16,0.23,0.39,True,FALLING_BACKWARDS
0.12,0.13,-0.27,True,FALLING_BACKWARDS
-0.77,-0.83,0.72,True,FALLING_BACKWARDS
-0.45,-1.09,0.54,True,FALLING_BACKWARDS
-0.41,-0.48,0.79,True,FALLING_BACKWARDS
0.08,0.13,0.27,True,FALLING_BACKWARDS
-0.41,-0.15,1.68,True,FALLING_BACKWARDS
-0.17,-0.11,0.88,True,FALLING_BACKWARDS
0.22,-0.58,1.48,True,FALLING_BACKWARDS
0.27,-0.64,1.09,True,FALLING_BACKWARDS
1.02,-1.00,0.24,True,FALLING_BACKWARDS
1.24,-0.99,0.20,True,FALLING_BACKWARDS
1.16,-1.16,0.69,True,FALLING_BACKWARDS
0.93,-0.61,0.00,True,FALLING_BACKWARDS
1.25,-1.23,0.20,True,FALLING_BACKWARDS
0.96,-0.82,0.36,True,FALLING_BACKWARDS
1.02,-0.65,0.10,True,FALLING_BACKWARDS
0.83,-0.26,0.15,True,FALLING_BACKWARDS
0.92,-0.47,0.08,True,FALLING_BACKWARDS
0.80,-0.38,0.25,True,FALLING_BACKWARDS
0.71,-0.50,0.25,True,FALLING_BACKWARDS
0.85,-0.76,0.26,True,FALLING_BACKWARDS
0.81,-0.67,0.11,True,FALLING_BACKWARDS
0.87,-0.74,0.19,True,FALLING_BACKWARDS
0.90,-0.85,0.28,True,FALLING_BACKWARDS
0.80,-0.75,0.32,True,FALLING_BACKWARDS
0.76,-0.58,0.33,True,FALLING_BACKWARDS
0.74,-0.51,0.35,True,FALLING_BACKWARDS
0.79,-0.55,0.37,True,FALLING_BACKWARDS
0.66,-0.47,0.47,True,FALLING_BACKWARDS
0.66,-0.50,0.42,True,FALLING_BACKWARDS
0.66,-0.55,0.43,True,FALLING_BACKWARDS
0.72,-0.54,0.40,True,FALLING_BACKWARDS
0.82,-0.62,0.38,True,FALLING_BACKWARDS
