X,Y,Z,FALL,ACTION
-0.00,0.00,1.00,True,FALLING_BACKWARDS
-0.04,-0.03,1.00,True,FALLING_BACKWARDS
-0.10,0.09,1.50,True,FALLING_BACKWARDS
-0.31,0.01,1.08,True,FALLING_BACKWARDS
-0.28,0.06,0.93,True,FALLING_BACKWARDS
-0.31,0.03,1.06,True,FALLING_BACKWARDS
-0.19,0.13,1.00,True,FALLING_BACKWARDS
-0.28,0.26,0.88,True,FALLING_BACKWARDS
-0.24,0.34,0.98,True,FALLING_BACKWARDS
-0.31,0.28,0.76,True,FALLING_BACKWARDS
-0.38,0.35,0.71,True,FALLING_BACKWARDS
-0.27,0.36,0.80,True,FALLING_BACKWARDS
-0.34,0.41,0.76,True,FALLING_BACKWARDS
-0.38,0.56,0.59,True,FALLING_BACKWARDS
-0.24,0.90,0.75,True,FALLING_BACKWARDS
-0.22,0.85,0.66,True,FALLING_BACKWARDS
-0.13,0.60,0.51,True,FALLING_BACKWARDS
-0.08,0.66,0.59,True,FALLING_BACKWARDS
-0.18,0.68,0.48,True,FALLING_BACKWARDS
0.05,0.62,0.50,True,FALLING_BACKWARDS
-0.18,0.84,0.50,True,FALLING_BACKWARDS
-0.12,0.69,0.67,True,FALLING_BACKWARDS
-0.21,0.58,0.89,True,FALLING_BACKWARDS
-0.12,0.59,0.26,True,FALLING_BACKWARDS
-0.22,0.47,0.10,True,FALLING_BACKWARDS
0.27,0.32,0.65,True,FALLING_BACKWARDS
0.31,0.56,1.52,True,FALLING_BACKWARDS
-0.18,0.48,1.18,True,FALLING_BACKWARDS
-0.58,-0.05,1.15,True,FALLING_BACKWARDS
0.29,0.07,0.98,True,FALLING_BACKWARDS
-0.27,0.37,0.53,True,FALLING_BACKWARDS
-0.12,-0.14,-0.04,True,FALLING_BACKWARDS
-0.15,0.61,1.23,True,FALLING_BACKWARDS
0.67,-0.92,0.54,True,FALLING_BACKWARDS
0.70,-0.41,1.65,True,FALLING_BACKWARDS
0.62,-0.86,1.11,True,FALLING_BACKWARDS
0.05,-0.58,1.92,True,FALLING_BACKWARDS
0.54,-0.89,0.59,True,FALLING_BACKWARDS
0.03,-0.15,0.36,True,FALLING_BACKWARDS
0.82,-1.96,1.14,True,FALLING_BACKWARDS
0.35,-0.92,0.19,True,FALLING_BACKWARDS
0.55,-1.16,0.63,True,FALLING_BACKWARDS
-0.14,-0.47,0.98,True,FALLING_BACKWARDS
0.44,-0.88,0.63,True,FALLING_BACKWARDS
0.03,-0.67,0.86,True,FALLING_BACKWARDS
-0.11,-0.73,0.74,True,FALLING_BACKWARDS
0.13,-0.87,1.07,True,FALLING_BACKWARDS
0.09,-0.60,0.95,True,FALLING_BACKWARDS
0.06,-0.33,0.67,True,FALLING_BACKWARDS
0.32,-0.83,0.85,True,FALLING_BACKWARDS
0.11,-0.62,0.76,True,FALLING_BACKWARDS
0.04,-0.54,0.83,True,FALLING_BACKWARDS
0.11,-0.76,0.67,True,FALLING_BACKWARDS
0.01,-0.57,0.81,True,FALLING_BACKWARDS
