X,Y,Z,FALL,ACTION
-0.00,-0.00,1.00,True,FALLING_BACKWARDS
-0.00,0.00,1.00,True,FALLING_BACKWARDS
-0.01,-0.17,1.00,True,FALLING_BACKWARDS
-0.22,0.10,1.07,True,FALLING_BACKWARDS
-0.28,-0.07,1.09,True,FALLING_BACKWARDS
-0.31,-0.01,1.05,True,FALLING_BACKWARDS
-0.34,0.01,0.88,True,FALLING_BACKWARDS
-0.34,0.07,0.96,True,FALLING_BACKWARDS
-0.30,0.13,0.90,True,FALLING_BACKWARDS
-0.35,0.25,0.95,True,FALLING_BACKWARDS
-0.37,0.39,0.98,True,FALLING_BACKWARDS
-0.37,0.35,0.77,True,FALLING_BACKWARDS
-0.37,0.34,0.70,True,FALLING_BACKWARDS
-0.38,0.46,0.66,True,FALLING_BACKWARDS
-0.42,0.42,0.65,True,FALLING_BACKWARDS
-0.48,0.42,0.60,True,FALLING_BACKWARDS
-0.53,0.39,0.54,True,FALLING_BACKWARDS
-0.59,0.34,0.48,True,FALLING_BACKWARDS
-0.52,0.36,0.29,True,FALLING_BACKWARDS
-0.59,0.42,0.52,True,FALLING_BACKWARDS
-0.46,0.52,0.35,True,FALLING_BACKWARDS
-0.42,0.67,0.25,True,FALLING_BACKWARDS
-0.22,0.50,0.27,True,FALLING_BACKWARDS
-0.41,0.59,0.35,True,FALLING_BACKWARDS
-0.50,0.67,0.55,True,FALLING_BACKWARDS
-0.64,0.63,0.68,True,FALLING_BACKWARDS
-1.01,0.35,1.92,True,FALLING_BACKWARDS
0.01,0.90,0.12,True,FALLING_BACKWARDS
-0.18,0.33,0.75,True,FALLING_BACKWARDS
-0.61,0.45,1.92,True,FALLING_BACKWARDS
0.15,0.31,1.31,True,FALLING_BACKWARDS
-0.72,1.53,0.82,True,FALLING_BACKWARDS
0.36,0.05,0.27,True,FALLING_BACKWARDS
-0.15,0.28,0.89,True,FALLING_BACKWARDS
-0.51,0.41,0.94,True,FALLING_BACKWARDS
-0.71,-0.27,1.07,True,FALLING_BACKWARDS
0.05,-0.12,1.33,True,FALLING_BACKWARDS
-0.01,-0.00,-0.31,True,FALLING_BACKWARDS
0.56,-0.70,0.78,True,FALLING_BACKWARDS
0.16,-0.81,1.92,True,FALLING_BACKWARDS
-0.17,-0.74,0.96,True,FALLING_BACKWARDS
0.17,-0.77,0.51,True,FALLING_BACKWARDS
0.29,-1.16,1.25,True,FALLING_BACKWARDS
0.62,-0.84,0.64,True,FALLING_BACKWARDS
0.86,-0.85,0.49,True,FALLING_BACKWARDS
0.69,-0.75,0.50,True,FALLING_BACKWARDS
0.60,-0.68,0.55,True,FALLING_BACKWARDS
0.44,-0.92,0.65,True,FALLING_BACKWARDS
0.32,-0.71,1.11,True,FALLING_BACKWARDS
0.30,-0.76,0.95,True,FALLING_BACKWARDS
0.28,-0.65,0.76,True,FALLING_BACKWARDS
0.25,-0.67,0.84,True,FALLING_BACKWARDS
0.34,-0.72,0.73,True,FALLING_BACKWARDS
