X,Y,Z,FALL,ACTION
0.00,-0.00,1.00,False,SITTING
-0.00,0.00,1.00,False,SITTING
0.06,0.01,1.01,False,SITTING
0.21,0.20,1.03,False,SITTING
-0.01,0.00,1.92,False,SITTING
0.53,0.31,1.31,False,SITTING
0.50,0.43,1.33,False,SITTING
0.23,0.30,0.90,False,SITTING
0.43,0.33,0.70,False,SITTING
0.04,0.13,0.27,False,SITTING
0.11,0.18,0.39,False,SITTING
0.58,0.13,0.49,False,SITTING
1.10,0.59,0.54,False,SITTING
0.90,0.44,0.46,False,SITTING
0.86,0.54,0.59,False,SITTING
0.81,0.33,0.47,False,SITTING
0.84,0.01,0.62,False,SITTING
0.83,0.20,0.48,False,SITTING
0.94,0.20,0.62,False,SITTING
0.68,0.14,0.61,False,SITTING
0.90,0.12,0.66,False,SITTING
0.75,0.30,0.60,False,SITTING
0.69,0.29,0.74,False,SITTING
0.54,0.19,0.68,False,SITTING
0.50,0.26,0.74,False,SITTING
0.46,0.14,0.77,False,SITTING
0.42,0.26,0.86,False,SITTING
0.49,0.16,1.06,False,SITTING
0.52,0.20,1.16,False,SITTING
0.59,0.28,1.31,False,SITTING
0.50,0.14,1.13,False,SITTING
0.73,0.08,1.07,False,SITTING
0.56,0.32,0.99,False,SITTING
0.54,0.10,1.13,False,SITTING
0.36,0.39,1.03,False,SITTING
0.15,0.48,0.97,False,SITTING
0.48,0.03,0.64,False,SITTING
0.23,0.28,0.98,False,SITTING
0.28,0.11,0.94,False,SITTING
0.33,0.39,0.79,False,SITTING
0.11,0.20,0.78,False,SITTING
0.21,0.36,0.64,False,SITTING
0.26,0.29,0.79,False,SITTING
0.28,0.59,0.94,False,SITTING
0.34,0.14,0.73,False,SITTING
0.52,0.21,0.67,False,SITTING
0.89,0.47,0.83,False,SITTING
0.78,0.12,0.76,False,SITTING
1.03,0.58,0.59,False,SITTING
0.90,0.34,0.58,False,SITTING
0.84,0.15,0.43,False,SITTING
0.79,0.23,0.61,False,SITTING
0.83,0.10,0.59,False,SITTING
0.92,0.59,0.75,False,SITTING
0.58,0.06,0.45,False,SITTING
1.06,0.33,0.60,False,SITTING
1.04,0.33,0.60,False,SITTING
1.01,0.25,0.47,False,SITTING
0.93,0.39,0.49,False,SITTING
0.83,0.48,0.46,False,SITTING
0.97,0.57,0.56,False,SITTING
0.88,0.56,0.53,False,SITTING
0.96,0.48,0.64,False,SITTING
0.89,0.47,0.64,False,SITTING
0.88,0.45,0.62,False,SITTING
0.91,0.45,0.60,False,SITTING
0.92,0.46,0.59,False,SITTING
