X,Y,Z,FALL,ACTION
0.00,0.00,1.00,False,SITTING
0.00,-0.00,1.00,False,SITTING
0.05,0.00,1.01,False,SITTING
-0.27,0.13,1.51,False,SITTING
0.26,0.34,1.20,False,SITTING
-0.02,0.53,1.18,False,SITTING
0.67,0.45,1.09,False,SITTING
0.52,0.80,1.02,False,SITTING
0.69,0.42,0.75,False,SITTING
0.54,0.40,0.37,False,SITTING
0.62,0.39,0.34,False,SITTING
1.20,0.63,0.27,False,SITTING
0.85,0.60,0.53,False,SITTING
0.71,0.04,-0.00,False,SITTING
0.74,0.19,0.02,False,SITTING
0.66,0.51,0.03,False,SITTING
0.94,0.43,-0.09,False,SITTING
0.70,0.33,0.16,False,SITTING
1.00,0.35,0.04,False,SITTING
0.90,0.43,0.20,False,SITTING
1.10,0.15,-0.14,False,SITTING
0.86,0.14,0.10,False,SITTING
0.79,0.01,0.11,False,SITTING
0.98,-0.02,0.14,False,SITTING
0.89,-0.02,0.20,False,SITTING
0.99,-0.13,0.17,False,SITTING
1.06,-0.13,0.09,False,SITTING
1.07,-0.11,0.19,False,SITTING
1.09,0.12,0.16,False,SITTING
1.03,0.04,0.28,False,SITTING
0.91,-0.03,0.29,False,SITTING
0.84,0.05,0.63,False,SITTING
0.68,0.08,0.57,False,SITTING
0.79,0.35,0.89,False,SITTING
0.95,0.23,0.73,False,SITTING
0.65,0.06,0.96,False,SITTING
0.99,0.34,1.16,False,SITTING
1.01,0.41,0.98,False,SITTING
0.65,0.35,1.00,False,SITTING
0.40,0.39,0.78,False,SITTING
0.95,0.60,0.63,False,SITTING
1.45,0.46,0.07,False,SITTING
1.08,0.83,0.04,False,SITTING
1.01,0.85,0.26,False,SITTING
1.01,0.83,0.30,False,SITTING
1.10,0.70,0.35,False,SITTING
0.70,0.83,0.14,False,SITTING
0.91,0.72,0.05,False,SITTING
0.71,1.14,0.59,False,SITTING
0.27,0.58,0.32,False,SITTING
0.23,0.70,0.28,False,SITTING
0.14,0.72,0.28,False,SITTING
-0.03,0.81,0.41,False,SITTING
-0.02,0.58,0.27,False,SITTING
0.17,0.92,0.65,False,SITTING
-0.07,0.43,0.35,False,SITTING
0.19,0.72,0.71,False,SITTING
-0.01,0.65,0.50,False,SITTING
0.08,0.62,0.79,False,SITTING
0.05,0.65,0.73,False,SITTING
0.34,0.62,0.79,False,SITTING
0.50,0.55,0.85,False,SITTING
0.61,0.62,1.06,False,SITTING
0.61,0.25,0.66,False,SITTING
0.74,0.30,0.68,False,SITTING
0.42,0.35,0.69,False,SITTING
0.79,0.46,0.74,False,SITTING
0.57,0.36,0.59,False,SITTING
0.58,0.50,0.63,False,SITTING
0.80,0.49,0.65,False,SITTING
0.64,0.36,0.57,False,SITTING
1.28,0.33,0.75,False,SITTING
0.97,0.47,0.48,False,SITTING
1.09,0.47,0.50,False,SITTING
1.08,0.29,0.47,False,SITTING
1.16,0.47,0.45,False,SITTING
0.99,0.48,0.46,False,SITTING
1.00,0.45,0.42,False,SITTING
