X,Y,Z,FALL,ACTION
0.06,-0.05,1.01,False,HAND_WAVING
-0.04,-0.09,1.01,False,HAND_WAVING
0.06,0.12,1.04,False,HAND_WAVING
0.29,0.01,1.02,False,HAND_WAVING
0.80,0.19,0.87,False,HAND_WAVING
0.89,0.53,1.12,False,HAND_WAVING
1.44,1.05,0.96,False,HAND_WAVING
0.77,0.66,0.95,False,HAND_WAVING
1.21,0.15,-0.17,False,HAND_WAVING
1.08,0.19,-0.24,False,HAND_WAVING
0.81,-0.21,-0.54,False,HAND_WAVING
1.15,0.06,-0.58,False,HAND_WAVING
1.05,-0.25,-0.70,False,HAND_WAVING
1.23,-0.13,-0.68,False,HAND_WAVING
1.92,-0.23,-0.73,False,HAND_WAVING
0.03,-0.69,-1.11,False,HAND_WAVING
1.11,0.17,-0.58,False,HAND_WAVING
0.92,-0.15,-0.29,False,HAND_WAVING
0.96,-0.29,-0.32,False,HAND_WAVING
0.92,0.16,-0.39,False,HAND_WAVING
0.62,0.03,-0.32,False,HAND_WAVING
0.42,0.04,-0.33,False,HAND_WAVING
0.54,-0.21,-0.32,False,HAND_WAVING
0.73,0.01,-0.43,False,HAND_WAVING
0.75,-0.01,-0.37,False,HAND_WAVING
0.69,0.06,-0.33,False,HAND_WAVING
0.21,0.01,-0.24,False,HAND_WAVING
0.35,0.06,-0.05,False,HAND_WAVING
0.32,-0.01,0.14,False,HAND_WAVING
0.63,-0.04,0.56,False,HAND_WAVING
0.22,0.07,0.65,False,HAND_WAVING
-0.17,-0.33,1.09,False,HAND_WAVING
0.55,-0.04,1.45,False,HAND_WAVING
1.08,-0.15,1.92,False,HAND_WAVING
2.07,0.45,1.92,False,HAND_WAVING
1.43,-0.12,1.77,False,HAND_WAVING
1.03,-0.54,1.34,False,HAND_WAVING
0.84,-0.71,1.18,False,HAND_WAVING
0.82,-0.12,0.91,False,HAND_WAVING
0.65,-0.05,0.85,False,HAND_WAVING
1.03,0.14,0.60,False,HAND_WAVING
1.12,0.26,0.50,False,HAND_WAVING
0.79,0.01,0.42,False,HAND_WAVING
0.85,-0.22,0.78,False,HAND_WAVING
1.04,0.02,0.81,False,HAND_WAVING
1.11,0.10,1.15,False,HAND_WAVING
1.59,-0.20,1.70,False,HAND_WAVING
2.00,-0.09,1.86,False,HAND_WAVING
1.32,-0.30,1.92,False,HAND_WAVING
1.02,0.06,1.92,False,HAND_WAVING
0.91,0.19,1.89,False,HAND_WAVING
0.95,0.26,1.49,False,HAND_WAVING
0.76,-0.01,1.27,False,HAND_WAVING
0.37,-0.06,0.89,False,HAND_WAVING
-0.16,-0.27,0.74,False,HAND_WAVING
-0.20,-0.05,0.48,False,HAND_WAVING
-0.22,0.15,0.35,False,HAND_WAVING
-0.11,-0.01,0.48,False,HAND_WAVING
0.31,0.01,0.61,False,HAND_WAVING
0.38,0.04,0.78,False,HAND_WAVING
0.70,-0.18,1.13,False,HAND_WAVING
1.09,-0.09,1.43,False,HAND_WAVING
1.58,-0.17,1.72,False,HAND_WAVING
2.06,0.07,1.67,False,HAND_WAVING
1.99,-0.06,1.54,False,HAND_WAVING
1.82,-0.21,1.27,False,HAND_WAVING
1.85,-0.16,0.99,False,HAND_WAVING
1.52,0.58,0.54,False,HAND_WAVING
1.38,0.74,0.44,False,HAND_WAVING
1.05,0.74,0.45,False,HAND_WAVING
0.99,0.65,0.52,False,HAND_WAVING
0.74,-0.01,0.99,False,HAND_WAVING
1.02,-0.26,1.43,False,HAND_WAVING
1.22,-0.20,1.67,False,HAND_WAVING
1.59,-0.48,1.92,False,HAND_WAVING
1.13,-0.41,1.92,False,HAND_WAVING
0.78,-0.11,1.92,False,HAND_WAVING
0.80,0.23,1.58,False,HAND_WAVING
0.84,0.02,1.36,False,HAND_WAVING
0.63,0.14,1.01,False,HAND_WAVING
0.47,-0.06,0.71,False,HAND_WAVING
0.33,-0.15,0.49,False,HAND_WAVING
-0.03,-0.28,0.35,False,HAND_WAVING
-0.01,-0.64,0.42,False,HAND_WAVING
-0.11,0.28,0.25,False,HAND_WAVING
-0.07,0.21,0.34,False,HAND_WAVING
0.25,-0.12,0.66,False,HAND_WAVING
0.73,-0.26,1.00,False,HAND_WAVING
1.34,0.07,1.41,False,HAND_WAVING
1.59,0.09,1.47,False,HAND_WAVING
2.05,0.07,1.53,False,HAND_WAVING
1.98,0.04,1.34,False,HAND_WAVING
1.91,-0.15,1.12,False,HAND_WAVING
1.62,0.09,0.88,False,HAND_WAVING
1.42,0.40,0.65,False,HAND_WAVING
1.10,0.90,0.40,False,HAND_WAVING
0.73,0.66,0.44,False,HAND_WAVING
0.80,0.52,0.53,False,HAND_WAVING
1.01,0.20,0.95,False,HAND_WAVING
1.17,0.12,1.25,False,HAND_WAVING
1.50,-0.17,1.78,False,HAND_WAVING
1.37,-0.55,1.92,False,HAND_WAVING
1.17,-0.59,1.92,False,HAND_WAVING
1.06,-0.11,1.92,False,HAND_WAVING
0.85,0.29,1.56,False,HAND_WAVING
0.78,0.02,1.39,False,HAND_WAVING
0.51,0.12,1.04,False,HAND_WAVING
0.26,-0.04,0.75,False,HAND_WAVING
0.16,-0.13,0.53,False,HAND_WAVING
0.15,-0.10,0.40,False,HAND_WAVING
0.07,-0.06,0.38,False,HAND_WAVING
-0.11,0.07,0.37,False,HAND_WAVING
0.03,-0.08,0.51,False,HAND_WAVING
0.53,-0.26,0.85,False,HAND_WAVING
0.99,0.03,1.00,False,HAND_WAVING
1.02,0.16,1.18,False,HAND_WAVING
1.23,0.01,1.50,False,HAND_WAVING
2.07,-0.42,1.79,False,HAND_WAVING
2.07,-0.41,1.43,False,HAND_WAVING
2.07,-0.48,1.22,False,HAND_WAVING
1.71,-0.07,0.89,False,HAND_WAVING
1.24,-0.10,1.05,False,HAND_WAVING
1.74,0.53,0.58,False,HAND_WAVING
1.12,0.62,0.27,False,HAND_WAVING
0.69,0.10,0.49,False,HAND_WAVING
1.01,0.17,0.55,False,HAND_WAVING
1.05,-0.20,1.14,False,HAND_WAVING
1.28,-0.76,1.71,False,HAND_WAVING
1.79,-0.77,1.92,False,HAND_WAVING
1.08,-0.96,1.92,False,HAND_WAVING
0.90,-0.60,1.92,False,HAND_WAVING
0.63,-0.15,1.60,False,HAND_WAVING
0.77,0.08,1.20,False,HAND_WAVING
0.65,-0.17,1.04,False,HAND_WAVING
0.40,-0.18,0.73,False,HAND_WAVING
0.30,0.08,0.48,False,HAND_WAVING
0.26,0.21,0.33,False,HAND_WAVING
0.20,0.06,0.30,False,HAND_WAVING
0.26,-0.06,0.35,False,HAND_WAVING
0.54,0.09,0.35,False,HAND_WAVING
0.48,0.06,0.43,False,HAND_WAVING
1.01,-0.28,0.93,False,HAND_WAVING
1.31,-0.04,1.08,False,HAND_WAVING
1.55,-0.05,1.18,False,HAND_WAVING
1.79,-0.07,1.18,False,HAND_WAVING
1.79,-0.26,1.23,False,HAND_WAVING
1.74,-0.25,1.15,False,HAND_WAVING
2.04,-0.04,0.97,False,HAND_WAVING
1.61,0.84,0.55,False,HAND_WAVING
1.27,0.63,0.45,False,HAND_WAVING
0.97,0.01,0.52,False,HAND_WAVING
0.98,-0.03,0.54,False,HAND_WAVING
0.97,-0.10,0.66,False,HAND_WAVING
0.82,-0.56,0.96,False,HAND_WAVING
0.68,-0.82,1.12,False,HAND_WAVING
0.87,-0.87,1.14,False,HAND_WAVING
0.54,-0.86,1.11,False,HAND_WAVING
