X,Y,Z,FALL,ACTION
0.00,-0.00,1.00,False,SITTING
-0.04,0.08,1.04,False,SITTING
0.14,0.20,1.59,False,SITTING
0.44,0.62,1.21,False,SITTING
0.53,0.67,0.94,False,SITTING
0.93,1.02,0.91,False,SITTING
0.66,0.73,1.15,False,SITTING
0.74,0.63,0.21,False,SITTING
0.64,0.50,0.09,False,SITTING
0.65,0.31,-0.05,False,SITTING
0.69,0.33,-0.01,False,SITTING
0.49,0.08,-0.10,False,SITTING
0.74,0.14,-0.12,False,SITTING
0.84,0.16,-0.04,False,SITTING
0.86,0.11,-0.10,False,SITTING
0.84,0.11,-0.29,False,SITTING
0.81,0.08,-0.06,False,SITTING
0.94,0.05,-0.12,False,SITTING
0.75,0.00,0.02,False,SITTING
1.05,0.19,-0.11,False,SITTING
0.87,0.40,-0.09,False,SITTING
0.93,0.46,-0.09,False,SITTING
0.90,0.60,0.03,False,SITTING
0.99,0.62,0.20,False,SITTING
0.85,0.73,0.35,False,SITTING
0.82,0.66,0.27,False,SITTING
0.82,0.63,0.34,False,SITTING
0.80,0.64,0.40,False,SITTING
0.82,0.54,0.46,False,SITTING
0.58,0.70,0.53,False,SITTING
0.54,0.74,0.51,False,SITTING
0.44,0.54,0.65,False,SITTING
0.16,0.69,0.64,False,SITTING
0.29,0.73,0.69,False,SITTING
0.46,0.47,0.75,False,SITTING
1.12,0.80,0.67,False,SITTING
0.91,0.33,0.36,False,SITTING
1.09,0.59,0.65,False,SITTING
1.05,0.40,0.53,False,SITTING
0.73,0.83,0.84,False,SITTING
0.74,0.93,0.58,False,SITTING
0.33,0.53,0.49,False,SITTING
0.58,0.46,0.85,False,SITTING
0.21,0.74,0.70,False,SITTING
0.63,0.80,0.88,False,SITTING
0.26,0.36,0.53,False,SITTING
0.43,0.42,0.76,False,SITTING
0.06,0.48,0.36,False,SITTING
0.20,0.48,0.83,False,SITTING
0.42,0.51,0.84,False,SITTING
0.50,0.70,0.90,False,SITTING
0.37,0.46,0.68,False,SITTING
0.79,0.47,0.65,False,SITTING
0.76,0.23,0.41,False,SITTING
1.02,0.36,0.31,False,SITTING
0.92,0.20,0.28,False,SITTING
0.91,0.23,0.26,False,SITTING
1.05,0.29,0.24,False,SITTING
1.08,0.36,0.18,False,SITTING
1.07,0.35,0.13,False,SITTING
1.03,0.30,-0.03,False,SITTING
0.97,0.32,-0.08,False,SITTING
1.24,0.46,-0.15,False,SITTING
1.15,0.46,-0.07,False,SITTING
1.23,0.35,-0.13,False,SITTING
1.13,0.37,-0.03,False,SITTING
1.11,0.32,-0.07,False,SITTING
1.14,0.35,-0.08,False,SITTING
