X,Y,Z,FALL,ACTION
0.01,-0.00,1.00,False,WALKING
-0.02,0.00,1.00,False,WALKING
0.06,-0.01,1.00,False,WALKING
0.02,-0.01,1.00,False,WALKING
-0.00,-0.00,1.00,False,WALKING
-0.01,-0.01,1.00,False,WALKING
0.32,-0.01,1.03,False,WALKING
-0.04,0.06,1.41,False,WALKING
0.27,0.07,1.00,False,WALKING
0.21,-0.00,0.91,False,WALKING
0.41,0.04,0.84,False,WALKING
0.54,-0.22,1.36,False,WALKING
0.43,0.03,1.16,False,WALKING
0.31,0.08,0.96,False,WALKING
0.29,-0.08,0.63,False,WALKING
0.20,0.40,1.02,False,WALKING
-0.02,0.46,1.07,False,WALKING
0.11,0.61,0.84,False,WALKING
-0.66,0.80,0.66,False,WALKING
0.41,0.54,0.68,False,WALKING
0.54,0.53,0.77,False,WALKING
0.26,1.30,0.70,False,WALKING
0.77,0.21,0.58,False,WALKING
0.62,0.23,0.38,False,WALKING
0.93,0.31,0.43,False,WALKING
0.80,0.31,0.33,False,WALKING
0.94,0.22,0.75,False,WALKING
0.69,0.37,0.60,False,WALKING
0.64,0.50,0.97,False,WALKING
0.65,0.51,0.78,False,WALKING
0.41,0.28,0.73,False,WALKING
0.59,0.33,0.56,False,WALKING
0.44,0.53,0.85,False,WALKING
0.55,0.54,0.71,False,WALKING
0.59,0.42,0.69,False,WALKING
0.43,0.56,0.63,False,WALKING
0.48,0.58,0.78,False,WALKING
0.31,0.63,0.83,False,WALKING
0.11,0.60,0.67,False,WALKING
0.17,0.68,0.74,False,WALKING
-0.62,0.72,0.57,False,WALKING
-0.36,0.48,0.61,False,WALKING
-0.52,0.51,0.79,False,WALKING
-0.70,0.78,0.67,False,WALKING
-0.81,0.42,0.58,False,WALKING
-0.55,0.44,0.57,False,WALKING
-0.55,0.44,0.57,False,WALKING
-0.47,0.47,0.57,False,WALKING
-0.81,0.50,0.54,False,WALKING
-0.63,0.32,0.51,False,WALKING
-0.59,0.61,0.56,False,WALKING
-0.57,0.58,0.61,False,WALKING
-0.66,0.46,0.57,False,WALKING
-0.85,0.61,0.57,False,WALKING
-0.50,0.52,0.59,False,WALKING
-0.46,0.60,0.59,False,WALKING
-0.72,0.54,0.61,False,WALKING
-0.67,0.59,0.55,False,WALKING
-0.35,0.38,0.49,False,WALKING
-0.54,0.62,0.45,False,WALKING
-0.78,0.83,0.43,False,WALKING
-0.07,0.23,0.42,False,WALKING
-0.42,0.56,0.22,False,WALKING
-0.91,0.78,0.37,False,WALKING
-0.67,0.58,0.32,False,WALKING
-0.52,0.74,0.29,False,WALKING
-0.59,0.80,0.28,False,WALKING
-0.34,0.18,0.38,False,WALKING
-0.61,0.94,0.26,False,WALKING
-0.29,0.66,0.30,False,WALKING
-0.59,0.47,0.26,False,WALKING
-0.67,1.03,0.13,False,WALKING
-0.52,0.56,0.27,False,WALKING
-1.00,0.73,0.20,False,WALKING
-0.70,0.76,0.25,False,WALKING
-0.53,0.48,0.19,False,WALKING
-0.53,0.51,0.19,False,WALKING
-0.67,0.58,0.16,False,WALKING
-0.74,0.54,0.15,False,WALKING
-0.67,0.68,0.13,False,WALKING
-0.74,0.58,0.09,False,WALKING
-0.85,0.68,0.11,False,WALKING
-0.84,0.80,0.10,False,WALKING
-0.72,0.89,0.08,False,WALKING
-0.58,0.72,-0.06,False,WALKING
-0.55,0.60,-0.04,False,WALKING
-0.52,0.56,-0.03,False,WALKING
-0.54,0.69,-0.05,False,WALKING
-0.60,0.55,-0.01,False,WALKING
-0.70,0.70,-0.06,False,WALKING
-0.58,0.49,-0.00,False,WALKING
-0.55,0.38,0.04,False,WALKING
-0.64,0.56,-0.01,False,WALKING
-0.72,0.57,0.08,False,WALKING
-1.11,0.57,0.09,False,WALKING
-1.04,0.48,0.08,False,WALKING
-0.72,0.76,0.05,False,WALKING
-0.82,0.69,-0.06,False,WALKING
-0.70,0.42,0.01,False,WALKING
-0.63,0.37,0.01,False,WALKING
-0.69,0.43,0.00,False,WALKING
-0.86,0.49,0.03,False,WALKING
-0.95,0.53,0.04,False,WALKING
-0.76,0.50,-0.08,False,WALKING
-0.65,0.25,-0.12,False,WALKING
-0.78,0.27,-0.09,False,WALKING
-0.80,0.33,-0.09,False,WALKING
-0.80,0.38,-0.12,False,WALKING
-0.82,0.32,-0.07,False,WALKING
-0.85,0.29,-0.08,False,WALKING
-0.87,0.36,-0.10,False,WALKING
-1.01,0.62,-0.08,False,WALKING
-0.85,0.57,-0.05,False,WALKING
-0.81,0.48,0.08,False,WALKING
-0.75,0.62,0.10,False,WALKING
-0.72,0.42,-0.04,False,WALKING
-0.89,0.31,-0.03,False,WALKING
-1.00,0.55,-0.31,False,WALKING
-1.01,0.57,0.17,False,WALKING
-0.51,0.13,-0.47,False,WALKING
-0.69,0.33,-0.37,False,WALKING
-0.60,-0.21,-0.08,False,WALKING
-0.99,0.12,-0.57,False,WALKING
-0.94,0.40,-0.24,False,WALKING
-0.62,0.46,-0.22,False,WALKING
-0.67,0.27,-0.34,False,WALKING
-0.71,0.50,-0.48,False,WALKING
-0.67,0.79,-0.49,False,WALKING
-0.76,0.25,-0.53,False,WALKING
-0.28,0.51,-0.32,False,WALKING
-0.36,0.91,0.14,False,WALKING
-0.31,0.84,0.02,False,WALKING
