X,Y,Z,FALL,ACTION
0.01,0.02,1.00,False,WALKING
0.02,-0.03,1.01,False,WALKING
-0.03,0.00,1.38,False,WALKING
0.22,-0.29,1.18,False,WALKING
0.04,-0.20,1.02,False,WALKING
-0.05,-0.22,0.94,False,WALKING
-0.17,-0.33,0.97,False,WALKING
-0.21,-0.28,1.04,False,WALKING
-0.22,-0.15,0.81,False,WALKING
-0.37,-0.21,0.93,False,WALKING
-0.28,-0.07,0.96,False,WALKING
-0.53,-0.10,0.98,False,WALKING
-0.50,0.07,0.77,False,WALKING
-0.44,0.10,0.69,False,WALKING
-0.53,0.13,0.63,False,WALKING
-0.58,0.15,0.59,False,WALKING
-0.56,0.59,0.50,False,WALKING
-0.72,0.29,0.38,False,WALKING
-0.71,0.34,0.35,False,WALKING
-0.73,0.40,0.32,False,WALKING
-0.75,0.42,0.27,False,WALKING
-0.75,0.48,0.19,False,WALKING
-0.90,0.52,0.09,False,WALKING
-0.75,0.54,-0.04,False,WALKING
-0.82,0.50,0.28,False,WALKING
-0.85,0.56,0.24,False,WALKING
-0.74,0.49,0.30,False,WALKING
-0.70,0.55,0.27,False,WALKING
-0.70,0.49,0.32,False,WALKING
-0.67,0.47,0.26,False,WALKING
-0.61,0.42,0.33,False,WALKING
-0.64,0.45,0.38,False,WALKING
-0.73,0.47,0.47,False,WALKING
-0.75,0.42,0.49,False,WALKING
-0.65,0.34,0.44,False,WALKING
-0.66,0.36,0.33,False,WALKING
-0.72,0.37,0.32,False,WALKING
-0.80,0.40,0.32,False,WALKING
-0.73,0.53,0.38,False,WALKING
-0.81,0.41,0.45,False,WALKING
-0.81,0.41,0.46,False,WALKING
-0.84,0.48,0.40,False,WALKING
-0.81,0.59,0.36,False,WALKING
-0.76,0.63,0.18,False,WALKING
-0.75,0.61,0.04,False,WALKING
-0.60,0.54,-0.02,False,WALKING
-0.53,0.56,-0.03,False,WALKING
-0.61,0.64,0.02,False,WALKING
-0.61,0.67,0.13,False,WALKING
-0.51,0.76,0.01,False,WALKING
-0.60,0.75,0.01,False,WALKING
-0.48,0.71,-0.00,False,WALKING
-0.48,0.73,0.01,False,WALKING
-0.54,0.75,0.13,False,WALKING
-0.57,0.77,0.14,False,WALKING
-0.55,0.75,0.12,False,WALKING
-0.55,0.71,0.14,False,WALKING
-0.52,0.74,0.12,False,WALKING
-0.53,0.73,0.18,False,WALKING
-0.59,0.87,0.29,False,WALKING
-0.67,0.93,0.31,False,WALKING
-0.38,0.71,0.41,False,WALKING
-0.39,0.76,0.39,False,WALKING
-0.31,0.65,0.43,False,WALKING
-0.31,0.66,0.45,False,WALKING
-0.31,0.74,0.54,False,WALKING
-0.36,0.75,0.72,False,WALKING
-0.37,0.59,0.75,False,WALKING
-0.29,0.54,0.65,False,WALKING
-0.29,0.47,0.66,False,WALKING
-0.40,0.54,0.75,False,WALKING
-0.27,0.49,0.73,False,WALKING
-0.48,0.52,0.84,False,WALKING
-0.39,0.54,0.76,False,WALKING
-0.22,0.65,0.67,False,WALKING
-0.55,0.65,0.92,False,WALKING
-0.26,0.56,0.77,False,WALKING
-0.19,0.53,0.61,False,WALKING
-0.29,0.60,0.60,False,WALKING
-0.27,0.70,0.64,False,WALKING
-0.30,0.49,0.76,False,WALKING
-0.37,0.64,0.84,False,WALKING
-0.28,0.49,0.69,False,WALKING
-0.13,0.47,0.80,False,WALKING
-0.22,0.48,0.92,False,WALKING
-0.11,0.46,0.85,False,WALKING
-0.20,0.38,0.90,False,WALKING
-0.12,0.32,0.84,False,WALKING
