X,Y,Z,FALL,ACTION
0.16,-0.01,1.02,False,WALKING
0.51,-0.01,0.95,False,WALKING
0.04,0.22,1.52,False,WALKING
0.39,0.31,1.11,False,WALKING
0.44,0.47,0.49,False,WALKING
0.57,0.08,0.89,False,WALKING
0.38,0.15,0.90,False,WALKING
0.06,0.01,1.34,False,WALKING
0.22,0.43,1.08,False,WALKING
0.42,0.43,1.23,False,WALKING
0.27,0.39,1.43,False,WALKING
0.10,0.22,1.42,False,WALKING
0.01,0.95,1.07,False,WALKING
-0.06,0.52,0.33,False,WALKING
0.38,0.82,1.03,False,WALKING
0.03,0.74,0.45,False,WALKING
-0.03,0.74,0.13,False,WALKING
-0.22,0.95,0.12,False,WALKING
-0.10,0.93,0.19,False,WALKING
-0.13,0.89,0.12,False,WALKING
-0.02,0.80,0.12,False,WALKING
-0.10,0.96,0.13,False,WALKING
-0.42,0.97,-0.02,False,WALKING
-0.46,0.80,-0.06,False,WALKING
-0.40,0.74,-0.14,False,WALKING
-0.24,0.61,-0.06,False,WALKING
-0.68,0.78,0.03,False,WALKING
-0.42,0.97,0.01,False,WALKING
-0.68,0.72,0.04,False,WALKING
-0.46,0.71,0.08,False,WALKING
-0.60,0.83,0.09,False,WALKING
-0.56,0.81,0.14,False,WALKING
-0.45,0.70,0.20,False,WALKING
-0.27,0.69,0.26,False,WALKING
-0.67,0.85,0.31,False,WALKING
-0.44,0.93,0.38,False,WALKING
-0.57,0.78,0.50,False,WALKING
-0.51,0.75,0.47,False,WALKING
-0.56,0.64,0.41,False,WALKING
-0.28,0.76,0.40,False,WALKING
-0.31,0.68,0.41,False,WALKING
-0.36,0.72,0.45,False,WALKING
-0.42,0.69,0.40,False,WALKING
-0.48,0.67,0.45,False,WALKING
-0.59,0.66,0.43,False,WALKING
-0.46,0.60,0.37,False,WALKING
-0.41,0.78,0.32,False,WALKING
-0.78,0.67,0.34,False,WALKING
-0.60,0.78,0.31,False,WALKING
-0.47,0.73,0.35,False,WALKING
-0.50,0.75,0.35,False,WALKING
-0.43,0.90,0.30,False,WALKING
-0.40,0.96,0.34,False,WALKING
-0.52,0.92,0.32,False,WALKING
-0.42,0.83,0.34,False,WALKING
-0.26,0.60,0.40,False,WALKING
-0.37,0.59,0.40,False,WALKING
-0.67,0.78,0.30,False,WALKING
-0.44,0.76,0.27,False,WALKING
-0.31,0.71,0.24,False,WALKING
-0.28,0.75,0.21,False,WALKING
-0.35,0.66,0.24,False,WALKING
-0.45,0.71,0.27,False,WALKING
-0.38,0.73,0.28,False,WALKING
-0.53,0.84,0.30,False,WALKING
-0.50,0.88,0.43,False,WALKING
-0.64,0.89,0.42,False,WALKING
-0.57,0.93,0.36,False,WALKING
-0.51,0.80,0.31,False,WALKING
-0.53,0.65,0.33,False,WALKING
-0.39,0.67,0.41,False,WALKING
-0.32,0.68,0.45,False,WALKING
-0.37,0.73,0.38,False,WALKING
-0.19,0.66,0.31,False,WALKING
-0.23,0.58,0.30,False,WALKING
-0.43,0.59,0.30,False,WALKING
-0.57,0.59,0.28,False,WALKING
-0.62,0.82,0.28,False,WALKING
-0.89,0.77,0.31,False,WALKING
-0.41,0.50,0.51,False,WALKING
-0.57,0.59,0.38,False,WALKING
-0.01,0.56,0.48,False,WALKING
-0.56,0.67,0.39,False,WALKING
-0.26,0.67,0.61,False,WALKING
-0.58,0.88,0.65,False,WALKING
-0.35,0.90,0.65,False,WALKING
-0.32,0.58,0.59,False,WALKING
-0.24,0.64,0.51,False,WALKING
0.13,0.32,0.73,False,WALKING
-0.95,0.86,0.51,False,WALKING
-0.56,0.96,0.63,False,WALKING
-0.93,0.97,0.57,False,WALKING
-0.54,0.93,0.55,False,WALKING
-0.50,0.77,0.50,False,WALKING
-0.47,0.67,0.56,False,WALKING
-0.71,0.48,0.49,False,WALKING
-0.32,0.17,0.49,False,WALKING
-0.13,1.04,0.13,False,WALKING
-0.12,1.41,0.37,False,WALKING
-0.29,0.57,0.05,False,WALKING
0.11,0.89,0.30,False,WALKING
0.06,0.92,-0.01,False,WALKING
-0.04,0.96,0.09,False,WALKING
-0.16,0.89,-0.15,False,WALKING
-0.02,0.90,-0.15,False,WALKING
0.04,0.96,-0.11,False,WALKING
0.24,1.18,0.06,False,WALKING
-0.17,0.98,0.06,False,WALKING
0.00,0.89,0.17,False,WALKING
0.11,0.86,0.31,False,WALKING
0.12,0.91,0.26,False,WALKING
0.05,0.99,0.19,False,WALKING
-0.01,1.05,0.12,False,WALKING
