X,Y,Z,FALL,ACTION
0.09,-0.13,1.05,False,WALKING
-0.12,0.07,1.26,False,WALKING
0.11,0.54,1.22,False,WALKING
0.65,0.07,1.19,False,WALKING
0.22,0.12,1.00,False,WALKING
-0.05,0.05,0.53,False,WALKING
-0.42,0.05,1.25,False,WALKING
-0.26,0.04,1.23,False,WALKING
-0.47,0.27,1.22,False,WALKING
-0.72,0.46,1.01,False,WALKING
-0.13,0.49,0.96,False,WALKING
-0.13,0.75,1.28,False,WALKING
-0.66,0.88,0.51,False,WALKING
0.47,0.72,0.56,False,WALKING
0.19,0.82,0.70,False,WALKING
-0.01,0.70,0.25,False,WALKING
0.19,0.87,0.36,False,WALKING
-0.18,1.00,0.15,False,WALKING
-0.56,0.79,-0.11,False,WALKING
-0.14,0.97,0.12,False,WALKING
-0.18,0.87,0.33,False,WALKING
-0.34,0.80,0.28,False,WALKING
-0.48,0.71,0.23,False,WALKING
-0.66,0.49,0.04,False,WALKING
-0.17,0.42,0.33,False,WALKING
-0.34,0.39,0.46,False,WALKING
-0.54,1.04,0.33,False,WALKING
-0.80,0.94,0.32,False,WALKING
-0.56,0.82,0.40,False,WALKING
-0.53,0.75,0.38,False,WALKING
-0.56,0.73,0.36,False,WALKING
-0.50,0.76,0.45,False,WALKING
-0.57,0.75,0.42,False,WALKING
-0.63,0.61,0.41,False,WALKING
-0.45,0.64,0.43,False,WALKING
-0.42,0.64,0.43,False,WALKING
-0.48,0.54,0.43,False,WALKING
-0.64,0.45,0.46,False,WALKING
-0.67,0.38,0.51,False,WALKING
-0.78,0.25,0.44,False,WALKING
-0.61,0.21,0.38,False,WALKING
-0.72,0.16,0.29,False,WALKING
-0.52,0.34,0.34,False,WALKING
-0.95,0.47,0.12,False,WALKING
-0.83,0.61,0.14,False,WALKING
-0.87,0.55,0.31,False,WALKING
-1.08,0.56,0.33,False,WALKING
-0.82,0.46,0.47,False,WALKING
-0.76,0.59,0.41,False,WALKING
-0.78,0.58,0.35,False,WALKING
-0.57,0.63,0.43,False,WALKING
-1.05,0.50,0.32,False,WALKING
-0.83,0.51,0.43,False,WALKING
-0.48,0.60,0.52,False,WALKING
-0.57,0.54,0.44,False,WALKING
-0.42,0.57,0.42,False,WALKING
-0.39,0.56,0.45,False,WALKING
-0.39,0.63,0.44,False,WALKING
-0.53,0.67,0.43,False,WALKING
-0.36,0.64,0.49,False,WALKING
-0.56,0.61,0.39,False,WALKING
-0.63,0.65,0.34,False,WALKING
-0.57,0.72,0.42,False,WALKING
-0.78,0.85,0.47,False,WALKING
-0.93,0.92,0.46,False,WALKING
-0.81,0.64,0.36,False,WALKING
-0.58,0.61,0.36,False,WALKING
-0.45,0.60,0.34,False,WALKING
-0.46,0.52,0.34,False,WALKING
-0.55,0.60,0.43,False,WALKING
-0.59,0.74,0.49,False,WALKING
-0.56,0.67,0.47,False,WALKING
-0.49,0.62,0.45,False,WALKING
-0.46,0.49,0.50,False,WALKING
-0.61,0.53,0.40,False,WALKING
-0.88,0.28,0.43,False,WALKING
-0.40,0.62,0.38,False,WALKING
-0.61,0.48,0.36,False,WALKING
-0.65,0.62,0.35,False,WALKING
-0.40,0.52,0.44,False,WALKING
-0.48,0.79,0.54,False,WALKING
-0.92,0.51,0.68,False,WALKING
-0.66,0.95,0.71,False,WALKING
-0.44,0.64,0.63,False,WALKING
-0.51,0.51,0.62,False,WALKING
-0.69,0.47,0.65,False,WALKING
-0.80,0.33,0.67,False,WALKING
-0.65,0.57,0.63,False,WALKING
-0.52,0.41,0.61,False,WALKING
-0.47,0.47,0.60,False,WALKING
-0.52,0.52,0.58,False,WALKING
-0.58,0.28,0.53,False,WALKING
-0.52,0.51,0.43,False,WALKING
-0.60,0.69,0.29,False,WALKING
-0.74,0.28,0.31,False,WALKING
-0.98,0.76,0.20,False,WALKING
-0.92,0.68,0.24,False,WALKING
-0.78,0.93,0.38,False,WALKING
-0.63,0.66,0.21,False,WALKING
-0.66,0.50,0.06,False,WALKING
-0.67,0.19,0.41,False,WALKING
0.48,1.41,0.84,False,WALKING
-0.85,0.69,0.16,False,WALKING
-0.56,0.48,0.26,False,WALKING
-0.53,0.70,0.25,False,WALKING
-0.58,0.58,0.26,False,WALKING
-0.43,0.64,0.41,False,WALKING
-0.37,0.73,0.47,False,WALKING
-0.26,0.87,0.58,False,WALKING
-0.24,0.88,0.55,False,WALKING
-0.27,0.85,0.47,False,WALKING
-0.19,0.96,0.52,False,WALKING
-0.01,0.85,0.39,False,WALKING
-0.14,0.69,0.36,False,WALKING
-0.23,0.85,0.33,False,WALKING
-0.20,0.85,0.34,False,WALKING
-0.21,0.87,0.30,False,WALKING
-0.26,0.90,0.35,False,WALKING
-0.16,0.88,0.40,False,WALKING
-0.21,0.89,0.41,False,WALKING
-0.19,0.89,0.40,False,WALKING
-0.19,0.82,0.43,False,WALKING
-0.19,0.81,0.49,False,WALKING
-0.19,0.81,0.54,False,WALKING
