X,Y,Z,FALL,ACTION
0.04,0.02,1.00,False,WALKING
0.13,-0.09,1.01,False,WALKING
0.14,0.06,1.08,False,WALKING
0.11,-0.00,1.38,False,WALKING
0.44,-0.07,1.14,False,WALKING
0.39,0.07,0.97,False,WALKING
0.29,-0.07,0.87,False,WALKING
0.32,-0.04,0.73,False,WALKING
0.15,0.04,0.77,False,WALKING
0.22,-0.05,0.93,False,WALKING
0.40,-0.10,1.03,False,WALKING
0.25,-0.14,1.19,False,WALKING
0.10,0.10,0.99,False,WALKING
0.26,0.03,0.98,False,WALKING
0.43,0.16,1.01,False,WALKING
0.49,0.22,1.01,False,WALKING
0.43,0.18,1.25,False,WALKING
0.54,0.41,0.92,False,WALKING
0.46,0.28,1.03,False,WALKING
0.58,0.35,0.93,False,WALKING
0.44,0.42,0.82,False,WALKING
0.52,0.21,0.77,False,WALKING
0.54,0.22,0.88,False,WALKING
0.68,0.23,0.93,False,WALKING
0.57,0.28,1.05,False,WALKING
0.42,0.24,0.87,False,WALKING
0.69,0.30,0.51,False,WALKING
0.80,0.11,0.87,False,WALKING
0.50,0.07,0.81,False,WALKING
0.44,0.04,0.68,False,WALKING
0.67,0.04,1.02,False,WALKING
0.46,0.15,0.88,False,WALKING
0.61,0.24,0.80,False,WALKING
0.51,0.37,0.75,False,WALKING
0.29,0.39,0.82,False,WALKING
0.27,0.49,1.03,False,WALKING
0.26,0.44,1.02,False,WALKING
0.05,0.58,0.92,False,WALKING
-0.02,0.50,0.79,False,WALKING
-0.01,0.62,0.50,False,WALKING
-0.33,0.44,0.86,False,WALKING
0.14,0.60,0.74,False,WALKING
-0.38,0.29,0.76,False,WALKING
-0.31,0.26,0.85,False,WALKING
-0.28,0.65,0.93,False,WALKING
-0.13,0.59,0.95,False,WALKING
-0.23,0.48,0.96,False,WALKING
-0.31,0.41,0.93,False,WALKING
-0.35,0.41,0.88,False,WALKING
-0.19,0.40,0.88,False,WALKING
-0.40,0.40,0.76,False,WALKING
-0.29,0.25,0.73,False,WALKING
-0.26,0.20,0.81,False,WALKING
-0.34,0.34,0.89,False,WALKING
-0.20,0.26,0.93,False,WALKING
-0.24,0.31,0.79,False,WALKING
-0.24,0.28,0.61,False,WALKING
-0.18,0.23,0.74,False,WALKING
-0.60,0.29,0.72,False,WALKING
-0.40,0.15,0.64,False,WALKING
-1.05,0.34,0.81,False,WALKING
-1.19,0.41,0.59,False,WALKING
-0.17,0.55,0.69,False,WALKING
-0.61,0.55,0.75,False,WALKING
-0.06,0.31,0.76,False,WALKING
-0.02,0.50,0.87,False,WALKING
-0.45,0.67,0.81,False,WALKING
-0.45,0.61,0.88,False,WALKING
-0.45,0.67,0.94,False,WALKING
-0.34,0.37,0.98,False,WALKING
-0.22,0.32,1.03,False,WALKING
-0.18,0.30,0.92,False,WALKING
-0.11,0.31,0.81,False,WALKING
0.05,0.23,0.81,False,WALKING
0.08,0.38,0.86,False,WALKING
0.01,0.34,0.73,False,WALKING
-0.09,0.19,0.78,False,WALKING
-0.21,0.33,0.87,False,WALKING
-0.24,0.40,1.06,False,WALKING
-0.36,0.50,1.06,False,WALKING
-0.30,0.44,0.98,False,WALKING
-0.20,0.48,0.94,False,WALKING
-0.44,0.41,0.71,False,WALKING
-0.42,0.45,0.72,False,WALKING
-0.24,0.37,1.01,False,WALKING
-0.19,0.33,0.89,False,WALKING
-0.07,0.31,0.80,False,WALKING
-0.14,0.13,0.78,False,WALKING
-0.29,0.06,0.72,False,WALKING
-0.31,0.25,0.83,False,WALKING
-0.28,0.24,0.75,False,WALKING
-0.38,0.37,0.85,False,WALKING
-0.41,0.43,0.91,False,WALKING
-0.44,0.38,0.95,False,WALKING
-0.29,0.34,0.99,False,WALKING
-0.31,0.49,0.79,False,WALKING
-0.24,0.53,0.77,False,WALKING
-0.20,0.45,0.90,False,WALKING
-0.16,0.36,1.10,False,WALKING
-0.07,0.34,1.15,False,WALKING
-0.23,0.43,0.73,False,WALKING
-0.17,0.50,0.88,False,WALKING
-0.28,0.35,0.87,False,WALKING
-0.23,0.23,0.83,False,WALKING
-0.33,0.24,0.80,False,WALKING
-0.14,0.17,0.83,False,WALKING
-0.61,0.56,0.82,False,WALKING
-0.24,0.48,1.02,False,WALKING
-0.23,0.72,0.92,False,WALKING
-0.61,0.38,0.69,False,WALKING
0.16,0.75,0.75,False,WALKING
-0.38,0.41,0.63,False,WALKING
-0.30,0.43,0.74,False,WALKING
-0.17,1.69,0.85,False,WALKING
-0.18,-0.25,0.05,False,WALKING
0.10,0.65,0.83,False,WALKING
0.11,0.60,0.76,False,WALKING
0.26,0.64,0.73,False,WALKING
0.11,0.49,1.09,False,WALKING
0.29,0.53,1.03,False,WALKING
0.33,0.52,0.77,False,WALKING
0.05,0.32,1.01,False,WALKING
0.15,0.25,1.05,False,WALKING
0.11,0.38,0.90,False,WALKING
0.17,0.37,1.06,False,WALKING
0.32,0.32,1.02,False,WALKING
0.32,0.42,0.87,False,WALKING
0.27,0.29,1.03,False,WALKING
0.32,0.24,1.01,False,WALKING
0.26,0.36,0.91,False,WALKING
0.27,0.36,1.03,False,WALKING
0.34,0.33,0.97,False,WALKING
