X,Y,Z,FALL,ACTION
0.04,0.12,1.57,False,WALKING
0.45,0.02,1.15,False,WALKING
0.22,0.10,1.10,False,WALKING
0.59,0.04,0.67,False,WALKING
0.30,-0.16,0.83,False,WALKING
0.17,-0.14,0.89,False,WALKING
0.11,-0.32,1.20,False,WALKING
0.04,-0.07,1.23,False,WALKING
0.35,0.10,1.11,False,WALKING
-0.05,0.25,1.22,False,WALKING
0.25,0.20,0.88,False,WALKING
0.52,0.34,1.05,False,WALKING
-0.22,0.30,1.29,False,WALKING
0.30,0.39,0.48,False,WALKING
0.36,0.61,1.25,False,WALKING
0.13,0.48,0.71,False,WALKING
-0.03,0.57,0.68,False,WALKING
-0.06,0.62,0.63,False,WALKING
-0.27,0.69,0.63,False,WALKING
-0.02,0.02,0.96,False,WALKING
-0.32,0.08,0.86,False,WALKING
-0.36,0.22,0.92,False,WALKING
-0.41,0.37,0.85,False,WALKING
-0.40,0.31,0.88,False,WALKING
-0.15,0.41,1.10,False,WALKING
-0.34,0.47,0.93,False,WALKING
-0.14,0.25,0.91,False,WALKING
-0.27,0.35,1.08,False,WALKING
-0.51,0.07,0.97,False,WALKING
-0.57,0.09,0.81,False,WALKING
-0.36,0.15,0.85,False,WALKING
-0.19,0.17,0.88,False,WALKING
-0.20,0.15,0.93,False,WALKING
-0.21,0.18,0.96,False,WALKING
-0.28,0.19,0.92,False,WALKING
-0.27,0.18,0.87,False,WALKING
-0.32,-0.13,0.84,False,WALKING
-0.36,-0.09,0.85,False,WALKING
-0.38,-0.06,0.86,False,WALKING
-0.45,0.04,0.87,False,WALKING
-0.49,0.04,0.92,False,WALKING
-0.58,0.04,0.98,False,WALKING
-0.61,0.11,0.98,False,WALKING
-0.23,0.09,1.02,False,WALKING
-0.06,0.27,0.96,False,WALKING
0.14,0.21,0.99,False,WALKING
-1.67,-0.47,0.89,False,WALKING
0.67,0.71,1.06,False,WALKING
0.08,0.38,0.91,False,WALKING
0.49,-0.30,1.19,False,WALKING
-0.13,0.39,0.92,False,WALKING
-0.05,0.39,0.87,False,WALKING
0.09,0.32,0.92,False,WALKING
0.11,0.15,0.90,False,WALKING
0.08,0.13,0.92,False,WALKING
-0.03,0.20,0.97,False,WALKING
-0.09,0.38,0.98,False,WALKING
-0.17,0.38,1.00,False,WALKING
0.14,0.23,1.16,False,WALKING
-0.04,0.27,1.15,False,WALKING
-0.15,0.21,1.02,False,WALKING
0.26,0.32,1.01,False,WALKING
0.08,0.19,0.92,False,WALKING
-0.22,0.19,0.83,False,WALKING
-0.18,0.25,0.90,False,WALKING
-0.12,0.36,1.00,False,WALKING
-0.06,0.27,1.10,False,WALKING
-0.22,0.05,1.04,False,WALKING
-0.07,-0.04,0.95,False,WALKING
-0.14,-0.05,0.80,False,WALKING
-0.21,0.03,0.85,False,WALKING
0.17,0.02,1.04,False,WALKING
-0.20,0.29,0.96,False,WALKING
-0.09,0.09,1.01,False,WALKING
-0.38,0.04,0.90,False,WALKING
-0.32,0.29,1.03,False,WALKING
-0.28,0.05,1.04,False,WALKING
-0.08,0.30,1.09,False,WALKING
-0.18,0.35,1.00,False,WALKING
-0.09,0.33,0.94,False,WALKING
-0.04,0.28,0.97,False,WALKING
-0.19,0.15,0.95,False,WALKING
-0.10,0.27,0.93,False,WALKING
-0.09,0.28,0.96,False,WALKING
-0.17,0.25,0.93,False,WALKING
-0.20,0.33,0.86,False,WALKING
-0.21,0.48,0.89,False,WALKING
-0.20,0.45,0.88,False,WALKING
-0.26,0.50,0.90,False,WALKING
-0.38,0.32,0.79,False,WALKING
-0.22,0.46,0.79,False,WALKING
-0.67,0.32,0.68,False,WALKING
-0.33,0.34,0.72,False,WALKING
-0.52,0.51,0.69,False,WALKING
-0.07,0.25,0.55,False,WALKING
-0.37,0.63,0.71,False,WALKING
-0.25,0.55,0.81,False,WALKING
0.08,0.54,0.77,False,WALKING
0.16,0.57,0.94,False,WALKING
0.01,0.48,0.73,False,WALKING
0.23,0.42,0.73,False,WALKING
0.21,0.47,0.84,False,WALKING
0.06,0.46,0.77,False,WALKING
0.04,0.50,1.03,False,WALKING
0.11,0.45,1.00,False,WALKING
0.22,0.39,0.86,False,WALKING
0.11,0.38,0.98,False,WALKING
0.15,0.40,0.90,False,WALKING
0.06,0.49,0.85,False,WALKING
0.15,0.50,0.93,False,WALKING
0.03,0.63,0.75,False,WALKING
-0.05,0.68,0.74,False,WALKING
-0.12,0.69,0.65,False,WALKING
-0.15,0.59,0.75,False,WALKING
-0.15,0.53,0.78,False,WALKING
-0.19,0.55,0.83,False,WALKING
-0.10,0.57,0.80,False,WALKING
-0.07,0.54,0.85,False,WALKING
-0.05,0.52,0.83,False,WALKING
-0.01,0.55,0.77,False,WALKING
-0.07,0.60,0.78,False,WALKING
-0.06,0.63,0.79,False,WALKING
