X,Y,Z,FALL,ACTION
-0.22,-0.07,1.06,True,FALLING_FORWARD
0.08,-0.02,1.07,True,FALLING_FORWARD
0.27,-0.12,1.05,True,FALLING_FORWARD
-0.19,0.42,1.07,True,FALLING_FORWARD
0.45,0.24,0.96,True,FALLING_FORWARD
0.55,0.66,1.22,True,FALLING_FORWARD
0.77,0.13,0.86,True,FALLING_FORWARD
0.53,-0.34,1.24,True,FALLING_FORWARD
0.64,-0.35,0.79,True,FALLING_FORWARD
0.60,-0.29,0.74,True,FALLING_FORWARD
0.40,-0.40,0.60,True,FALLING_FORWARD
0.23,-0.67,0.64,True,FALLING_FORWARD
0.23,-1.00,0.82,True,FALLING_FORWARD
0.13,-0.96,0.16,True,FALLING_FORWARD
0.31,-0.93,0.44,True,FALLING_FORWARD
0.01,-0.94,-0.11,True,FALLING_FORWARD
0.14,-0.99,-0.01,True,FALLING_FORWARD
-0.06,-1.29,-0.20,True,FALLING_FORWARD
0.14,-1.15,0.26,True,FALLING_FORWARD
0.13,-1.21,0.19,True,FALLING_FORWARD
0.23,-0.94,-0.01,True,FALLING_FORWARD
0.16,-0.94,-0.05,True,FALLING_FORWARD
0.25,-1.06,0.11,True,FALLING_FORWARD
0.28,-1.00,-0.08,True,FALLING_FORWARD
0.33,-0.88,-0.19,True,FALLING_FORWARD
0.31,-1.06,-0.10,True,FALLING_FORWARD
0.39,-0.98,-0.11,True,FALLING_FORWARD
0.44,-0.89,-0.24,True,FALLING_FORWARD
0.52,-0.91,-0.20,True,FALLING_FORWARD
0.57,-0.94,-0.18,True,FALLING_FORWARD
0.50,-0.92,0.03,True,FALLING_FORWARD
0.48,-0.68,0.10,True,FALLING_FORWARD
0.76,-0.69,-0.03,True,FALLING_FORWARD
0.66,-0.55,0.08,True,FALLING_FORWARD
0.78,-0.46,-0.23,True,FALLING_FORWARD
0.70,-0.57,0.25,True,FALLING_FORWARD
0.77,-0.62,0.21,True,FALLING_FORWARD
0.73,-0.56,0.26,True,FALLING_FORWARD
0.71,-0.53,0.21,True,FALLING_FORWARD
0.71,-0.49,0.20,True,FALLING_FORWARD
0.74,-0.56,0.30,True,FALLING_FORWARD
0.65,-0.55,0.39,True,FALLING_FORWARD
0.39,-0.53,0.07,True,FALLING_FORWARD
0.42,-0.84,-0.52,True,FALLING_FORWARD
0.13,-0.62,-0.67,True,FALLING_FORWARD
0.37,-1.26,-0.92,True,FALLING_FORWARD
0.53,-1.04,-0.99,True,FALLING_FORWARD
0.30,-0.93,-1.29,True,FALLING_FORWARD
0.02,-0.87,-1.03,True,FALLING_FORWARD
-0.16,-0.08,-1.87,True,FALLING_FORWARD
0.47,-0.87,-0.86,True,FALLING_FORWARD
0.45,-0.34,-1.84,True,FALLING_FORWARD
0.82,-0.69,-1.58,True,FALLING_FORWARD
-0.25,0.08,-0.78,True,FALLING_FORWARD
0.38,-0.19,-1.54,True,FALLING_FORWARD
0.11,-0.28,-1.46,True,FALLING_FORWARD
0.28,-0.50,-0.63,True,FALLING_FORWARD
0.28,-0.63,-0.74,True,FALLING_FORWARD
0.29,-0.53,-0.79,True,FALLING_FORWARD
0.04,-0.07,-0.89,True,FALLING_FORWARD
0.12,-0.34,-1.20,True,FALLING_FORWARD
-0.07,-0.35,-1.01,True,FALLING_FORWARD
-0.02,-0.70,-0.88,True,FALLING_FORWARD
0.07,-0.61,-0.71,True,FALLING_FORWARD
0.08,-0.67,-0.91,True,FALLING_FORWARD
0.21,-0.67,-0.86,True,FALLING_FORWARD
-0.10,-0.70,-0.75,True,FALLING_FORWARD
0.21,-0.77,-0.77,True,FALLING_FORWARD
0.20,-0.51,-0.79,True,FALLING_FORWARD
-0.03,-0.54,-0.62,True,FALLING_FORWARD
0.09,-0.56,-0.99,True,FALLING_FORWARD
0.37,-0.70,-0.88,True,FALLING_FORWARD
0.27,-0.65,-0.83,True,FALLING_FORWARD
-0.07,-0.87,-0.96,True,FALLING_FORWARD
0.41,-0.87,-0.74,True,FALLING_FORWARD
-0.09,-0.40,-0.90,True,FALLING_FORWARD
0.28,-0.70,-0.76,True,FALLING_FORWARD
0.05,-0.39,-1.05,True,FALLING_FORWARD
0.10,-0.46,-0.77,True,FALLING_FORWARD
0.23,-0.56,-0.76,True,FALLING_FORWARD
0.14,-0.46,-0.96,True,FALLING_FORWARD
0.08,-0.46,-0.76,True,FALLING_FORWARD
0.17,-0.26,-0.62,True,FALLING_FORWARD
