X,Y,Z,FALL,ACTION
-0.00,0.00,1.00,True,FALLING_FORWARD
0.22,0.14,1.12,True,FALLING_FORWARD
0.06,0.23,1.33,True,FALLING_FORWARD
0.29,0.24,1.29,True,FALLING_FORWARD
0.36,0.46,0.91,True,FALLING_FORWARD
0.57,0.29,1.03,True,FALLING_FORWARD
0.60,0.16,0.81,True,FALLING_FORWARD
0.83,0.29,0.93,True,FALLING_FORWARD
0.62,0.15,0.63,True,FALLING_FORWARD
0.70,0.12,0.50,True,FALLING_FORWARD
0.61,0.09,0.71,True,FALLING_FORWARD
0.74,0.13,0.47,True,FALLING_FORWARD
0.82,0.19,0.64,True,FALLING_FORWARD
0.60,0.16,0.56,True,FALLING_FORWARD
1.12,0.19,0.59,True,FALLING_FORWARD
0.97,0.20,0.52,True,FALLING_FORWARD
0.99,0.16,0.51,True,FALLING_FORWARD
0.91,0.07,0.48,True,FALLING_FORWARD
1.00,0.09,0.74,True,FALLING_FORWARD
0.68,-0.11,0.79,True,FALLING_FORWARD
0.70,-0.14,0.52,True,FALLING_FORWARD
0.81,-0.38,0.72,True,FALLING_FORWARD
0.76,-0.34,0.64,True,FALLING_FORWARD
0.78,-0.29,0.81,True,FALLING_FORWARD
0.62,-0.43,0.68,True,FALLING_FORWARD
0.40,-0.38,0.83,True,FALLING_FORWARD
0.62,-0.39,0.88,True,FALLING_FORWARD
0.62,-0.35,0.80,True,FALLING_FORWARD
0.79,-0.41,0.73,True,FALLING_FORWARD
0.65,-0.37,0.66,True,FALLING_FORWARD
0.47,-0.35,0.68,True,FALLING_FORWARD
0.55,-0.32,0.80,True,FALLING_FORWARD
0.53,-0.41,0.74,True,FALLING_FORWARD
0.79,-0.46,0.90,True,FALLING_FORWARD
0.64,-0.38,0.67,True,FALLING_FORWARD
0.49,-0.25,0.48,True,FALLING_FORWARD
0.80,-0.33,0.42,True,FALLING_FORWARD
0.57,-0.19,0.25,True,FALLING_FORWARD
0.53,-0.25,-0.04,True,FALLING_FORWARD
0.68,-0.02,-0.37,True,FALLING_FORWARD
0.53,-0.21,-0.19,True,FALLING_FORWARD
0.36,0.04,-0.41,True,FALLING_FORWARD
0.25,0.24,-0.92,True,FALLING_FORWARD
0.51,-0.49,-1.43,True,FALLING_FORWARD
0.49,0.17,-1.55,True,FALLING_FORWARD
0.18,0.24,-0.96,True,FALLING_FORWARD
0.50,0.79,-2.04,True,FALLING_FORWARD
-0.10,0.49,-1.14,True,FALLING_FORWARD
0.65,0.60,-1.16,True,FALLING_FORWARD
0.90,0.51,-1.54,True,FALLING_FORWARD
0.68,0.48,-1.17,True,FALLING_FORWARD
0.28,0.19,-1.08,True,FALLING_FORWARD
0.39,0.33,-1.11,True,FALLING_FORWARD
0.46,0.16,-1.19,True,FALLING_FORWARD
0.26,0.23,-0.94,True,FALLING_FORWARD
0.28,0.01,-0.98,True,FALLING_FORWARD
0.46,0.50,-1.19,True,FALLING_FORWARD
0.04,0.36,-0.85,True,FALLING_FORWARD
0.16,0.56,-0.93,True,FALLING_FORWARD
0.27,0.48,-0.95,True,FALLING_FORWARD
0.36,0.48,-0.92,True,FALLING_FORWARD
0.18,0.42,-1.14,True,FALLING_FORWARD
0.28,0.34,-0.97,True,FALLING_FORWARD
0.14,0.19,-0.86,True,FALLING_FORWARD
0.24,0.48,-0.69,True,FALLING_FORWARD
0.33,-0.09,-1.22,True,FALLING_FORWARD
0.25,0.15,-0.81,True,FALLING_FORWARD
0.29,0.05,-0.95,True,FALLING_FORWARD
0.38,0.10,-0.94,True,FALLING_FORWARD
0.50,0.03,-0.91,True,FALLING_FORWARD
0.43,-0.05,-0.80,True,FALLING_FORWARD
0.54,-0.28,-0.80,True,FALLING_FORWARD
0.38,-0.09,-0.72,True,FALLING_FORWARD
0.72,-0.18,-0.70,True,FALLING_FORWARD
0.98,-0.17,-0.49,True,FALLING_FORWARD
0.55,-0.35,-0.76,True,FALLING_FORWARD
0.66,-0.41,-0.30,True,FALLING_FORWARD
