X,Y,Z,FALL,ACTION
2.03,0.22,0.01,False,HAND_WAVING
1.97,0.06,0.21,False,HAND_WAVING
2.06,0.01,-0.03,False,HAND_WAVING
1.46,0.55,-0.17,False,HAND_WAVING
1.16,1.16,-0.68,False,HAND_WAVING
0.69,1.11,-0.28,False,HAND_WAVING
1.00,0.71,-0.46,False,HAND_WAVING
1.13,0.54,-0.24,False,HAND_WAVING
1.85,0.29,0.01,False,HAND_WAVING
1.99,0.50,0.18,False,HAND_WAVING
2.09,0.64,0.62,False,HAND_WAVING
2.09,0.59,0.64,False,HAND_WAVING
1.53,0.91,0.54,False,HAND_WAVING
1.53,0.82,0.44,False,HAND_WAVING
1.12,0.67,0.06,False,HAND_WAVING
1.13,0.68,-0.02,False,HAND_WAVING
0.61,0.22,0.26,False,HAND_WAVING
0.46,0.25,0.09,False,HAND_WAVING
0.58,0.14,-0.09,False,HAND_WAVING
0.56,0.17,-0.21,False,HAND_WAVING
0.61,0.15,-0.17,False,HAND_WAVING
0.38,0.29,-0.05,False,HAND_WAVING
0.69,0.21,-0.12,False,HAND_WAVING
0.65,0.11,0.18,False,HAND_WAVING
1.12,0.16,0.07,False,HAND_WAVING
1.06,0.32,0.16,False,HAND_WAVING
1.47,0.33,0.08,False,HAND_WAVING
1.66,0.28,0.09,False,HAND_WAVING
1.99,0.21,-0.23,False,HAND_WAVING
1.82,0.28,-0.28,False,HAND_WAVING
1.85,0.24,-0.29,False,HAND_WAVING
1.77,0.34,-0.52,False,HAND_WAVING
1.35,0.48,-0.13,False,HAND_WAVING
0.92,0.44,0.02,False,HAND_WAVING
0.52,0.72,0.00,False,HAND_WAVING
1.09,1.09,-1.17,False,HAND_WAVING
1.22,0.76,-0.38,False,HAND_WAVING
1.65,0.44,-0.16,False,HAND_WAVING
1.79,0.62,-0.21,False,HAND_WAVING
1.95,0.71,0.15,False,HAND_WAVING
2.02,0.75,0.15,False,HAND_WAVING
1.98,0.54,0.29,False,HAND_WAVING
1.69,0.68,0.41,False,HAND_WAVING
1.51,0.69,0.19,False,HAND_WAVING
0.97,0.48,0.46,False,HAND_WAVING
0.97,0.34,0.10,False,HAND_WAVING
0.59,0.33,0.13,False,HAND_WAVING
0.62,0.19,0.02,False,HAND_WAVING
0.50,0.20,-0.01,False,HAND_WAVING
0.58,0.08,-0.03,False,HAND_WAVING
0.43,0.14,0.23,False,HAND_WAVING
0.64,0.20,0.09,False,HAND_WAVING
0.55,0.17,0.47,False,HAND_WAVING
0.75,0.19,0.60,False,HAND_WAVING
1.48,0.29,0.46,False,HAND_WAVING
2.09,0.34,-0.12,False,HAND_WAVING
2.09,0.33,-0.41,False,HAND_WAVING
2.09,0.20,-0.37,False,HAND_WAVING
1.79,0.46,-0.47,False,HAND_WAVING
1.63,0.29,-0.28,False,HAND_WAVING
1.55,0.33,-0.30,False,HAND_WAVING
1.33,0.61,-0.68,False,HAND_WAVING
1.03,0.60,-0.43,False,HAND_WAVING
1.09,0.36,-0.36,False,HAND_WAVING
1.10,0.21,-0.25,False,HAND_WAVING
1.34,-0.14,0.15,False,HAND_WAVING
1.37,-0.41,0.55,False,HAND_WAVING
1.44,-0.30,0.55,False,HAND_WAVING
1.33,-0.26,0.80,False,HAND_WAVING
1.13,0.13,0.68,False,HAND_WAVING
1.15,-0.06,0.79,False,HAND_WAVING
0.93,0.20,0.34,False,HAND_WAVING
1.07,0.02,0.23,False,HAND_WAVING
1.01,0.06,0.07,False,HAND_WAVING
0.81,-0.01,0.17,False,HAND_WAVING
1.09,-0.25,-0.08,False,HAND_WAVING
1.06,-0.25,0.23,False,HAND_WAVING
0.91,-0.27,0.35,False,HAND_WAVING
1.04,-0.37,0.25,False,HAND_WAVING
0.91,-0.38,0.39,False,HAND_WAVING
1.19,-0.57,-0.21,False,HAND_WAVING
1.13,-1.17,-0.37,False,HAND_WAVING
-0.20,-1.44,0.10,False,HAND_WAVING
0.57,-0.97,0.46,False,HAND_WAVING
0.59,-0.89,0.46,False,HAND_WAVING
0.66,-0.43,0.55,False,HAND_WAVING
0.66,-0.58,0.95,False,HAND_WAVING
0.74,-0.68,0.76,False,HAND_WAVING
0.55,0.06,1.11,False,HAND_WAVING
0.54,-0.49,0.71,False,HAND_WAVING
0.39,-0.31,1.34,False,HAND_WAVING
0.34,-0.51,0.77,False,HAND_WAVING
0.19,-0.31,0.91,False,HAND_WAVING
0.34,-0.48,0.86,False,HAND_WAVING
0.20,-0.43,0.94,False,HAND_WAVING
0.32,-0.65,0.84,False,HAND_WAVING
0.11,-0.46,0.81,False,HAND_WAVING
0.03,-0.34,0.92,False,HAND_WAVING
0.15,-0.25,1.00,False,HAND_WAVING
-0.02,-0.13,1.02,False,HAND_WAVING
0.02,-0.02,1.01,False,HAND_WAVING
-0.01,-0.12,1.00,False,HAND_WAVING
0.01,0.01,1.00,False,HAND_WAVING
