X,Y,Z,FALL,ACTION
-0.00,-0.00,1.00,False,HAND_WAVING
0.03,0.12,1.00,False,HAND_WAVING
-0.25,0.15,1.06,False,HAND_WAVING
0.00,-0.23,0.96,False,HAND_WAVING
0.32,0.05,0.96,False,HAND_WAVING
0.28,0.01,0.99,False,HAND_WAVING
1.02,0.39,0.87,False,HAND_WAVING
0.71,0.34,1.12,False,HAND_WAVING
0.88,0.61,0.96,False,HAND_WAVING
0.92,0.45,0.95,False,HAND_WAVING
1.10,0.20,0.26,False,HAND_WAVING
1.16,0.21,0.13,False,HAND_WAVING
1.02,0.11,-0.02,False,HAND_WAVING
1.04,0.13,-0.41,False,HAND_WAVING
0.74,-0.11,-0.89,False,HAND_WAVING
1.13,0.04,-0.51,False,HAND_WAVING
1.07,0.24,-0.45,False,HAND_WAVING
1.28,0.29,-0.74,False,HAND_WAVING
1.09,-0.03,-0.38,False,HAND_WAVING
0.59,0.25,-0.07,False,HAND_WAVING
0.38,-0.13,-0.73,False,HAND_WAVING
1.03,0.52,-0.85,False,HAND_WAVING
0.62,0.46,-0.69,False,HAND_WAVING
0.49,0.21,-0.46,False,HAND_WAVING
0.27,-0.07,-0.18,False,HAND_WAVING
0.22,-0.23,0.02,False,HAND_WAVING
0.42,0.01,0.01,False,HAND_WAVING
0.67,-0.28,0.08,False,HAND_WAVING
0.56,-0.26,0.28,False,HAND_WAVING
0.93,-0.30,0.20,False,HAND_WAVING
1.12,0.01,0.11,False,HAND_WAVING
1.54,-0.31,0.26,False,HAND_WAVING
1.91,-0.39,0.18,False,HAND_WAVING
2.07,-0.17,-0.01,False,HAND_WAVING
1.93,-0.20,-0.07,False,HAND_WAVING
1.75,-0.18,-0.07,False,HAND_WAVING
1.56,0.19,0.03,False,HAND_WAVING
1.12,0.84,-0.05,False,HAND_WAVING
0.84,1.00,-0.23,False,HAND_WAVING
0.85,0.41,0.03,False,HAND_WAVING
0.99,0.59,-0.10,False,HAND_WAVING
1.15,0.57,0.08,False,HAND_WAVING
1.76,0.31,0.25,False,HAND_WAVING
2.07,0.35,0.21,False,HAND_WAVING
2.07,0.11,0.50,False,HAND_WAVING
2.07,0.35,0.66,False,HAND_WAVING
1.96,0.27,0.67,False,HAND_WAVING
1.95,0.28,0.38,False,HAND_WAVING
1.60,0.05,0.57,False,HAND_WAVING
1.10,-0.04,0.52,False,HAND_WAVING
0.48,0.25,0.32,False,HAND_WAVING
0.46,0.23,0.13,False,HAND_WAVING
0.26,0.01,0.25,False,HAND_WAVING
0.18,0.02,0.27,False,HAND_WAVING
0.36,-0.01,0.18,False,HAND_WAVING
0.29,-0.23,0.43,False,HAND_WAVING
0.54,-0.01,0.32,False,HAND_WAVING
0.74,0.06,0.37,False,HAND_WAVING
1.20,0.24,0.08,False,HAND_WAVING
1.90,-0.42,0.39,False,HAND_WAVING
2.07,0.65,-0.37,False,HAND_WAVING
2.05,0.88,-0.59,False,HAND_WAVING
1.95,0.70,-0.32,False,HAND_WAVING
1.74,0.78,-0.46,False,HAND_WAVING
1.62,0.16,0.08,False,HAND_WAVING
1.39,0.47,0.02,False,HAND_WAVING
1.12,0.96,-0.26,False,HAND_WAVING
0.84,0.80,-0.22,False,HAND_WAVING
0.83,0.52,-0.14,False,HAND_WAVING
1.07,0.45,-0.12,False,HAND_WAVING
1.33,0.43,-0.07,False,HAND_WAVING
1.59,0.16,0.29,False,HAND_WAVING
2.04,0.07,0.30,False,HAND_WAVING
2.07,-0.01,0.49,False,HAND_WAVING
2.07,-0.13,0.61,False,HAND_WAVING
1.75,0.23,0.59,False,HAND_WAVING
1.52,0.09,0.60,False,HAND_WAVING
