X,Y,Z,FALL,ACTION
0.09,0.09,1.01,False,HAND_WAVING
-0.18,0.25,1.33,False,HAND_WAVING
0.48,0.16,1.49,False,HAND_WAVING
0.04,0.12,1.13,False,HAND_WAVING
0.92,-0.40,1.03,False,HAND_WAVING
0.59,-0.60,0.82,False,HAND_WAVING
0.55,-0.85,0.41,False,HAND_WAVING
0.70,-1.18,0.27,False,HAND_WAVING
1.21,-0.92,0.13,False,HAND_WAVING
0.39,-0.98,0.07,False,HAND_WAVING
0.36,-1.12,0.24,False,HAND_WAVING
-0.38,-0.96,0.07,False,HAND_WAVING
-0.05,-0.65,-0.17,False,HAND_WAVING
0.16,-0.94,-0.24,False,HAND_WAVING
0.22,-0.72,-0.22,False,HAND_WAVING
0.31,-0.59,-0.11,False,HAND_WAVING
0.12,-0.20,0.12,False,HAND_WAVING
0.09,-0.20,0.25,False,HAND_WAVING
-0.11,-0.23,0.42,False,HAND_WAVING
0.04,-0.32,0.57,False,HAND_WAVING
0.12,-0.43,0.81,False,HAND_WAVING
0.61,-0.80,0.99,False,HAND_WAVING
0.48,-0.87,1.28,False,HAND_WAVING
0.62,-1.37,1.36,False,HAND_WAVING
0.61,-1.31,1.32,False,HAND_WAVING
0.22,-1.58,1.15,False,HAND_WAVING
0.50,-1.51,0.96,False,HAND_WAVING
0.31,-1.27,0.68,False,HAND_WAVING
0.38,-0.82,0.69,False,HAND_WAVING
0.05,-0.65,0.80,False,HAND_WAVING
0.34,-0.95,0.65,False,HAND_WAVING
0.62,-0.68,0.46,False,HAND_WAVING
0.69,-0.73,0.36,False,HAND_WAVING
0.61,-0.85,0.55,False,HAND_WAVING
0.74,-1.11,0.70,False,HAND_WAVING
0.74,-1.38,0.95,False,HAND_WAVING
0.56,-1.69,1.45,False,HAND_WAVING
0.54,-1.69,1.68,False,HAND_WAVING
0.48,-1.12,1.88,False,HAND_WAVING
0.52,-0.99,1.78,False,HAND_WAVING
0.27,-0.56,1.15,False,HAND_WAVING
0.36,-0.38,0.81,False,HAND_WAVING
0.27,-0.28,0.61,False,HAND_WAVING
0.11,0.03,0.45,False,HAND_WAVING
0.06,0.20,0.34,False,HAND_WAVING
0.10,0.24,0.34,False,HAND_WAVING
0.22,0.13,0.48,False,HAND_WAVING
0.20,-0.20,0.84,False,HAND_WAVING
0.32,-0.56,1.02,False,HAND_WAVING
0.27,-0.55,1.16,False,HAND_WAVING
0.01,-1.03,1.40,False,HAND_WAVING
0.26,-1.40,1.38,False,HAND_WAVING
0.61,-1.64,1.17,False,HAND_WAVING
0.41,-1.57,1.12,False,HAND_WAVING
-0.18,-1.35,1.15,False,HAND_WAVING
-0.12,-1.15,1.05,False,HAND_WAVING
0.78,-1.12,0.84,False,HAND_WAVING
1.35,-0.91,0.62,False,HAND_WAVING
0.86,-0.52,0.52,False,HAND_WAVING
0.38,-0.71,0.49,False,HAND_WAVING
0.16,-0.78,0.31,False,HAND_WAVING
0.10,-1.05,0.48,False,HAND_WAVING
0.59,-1.31,0.60,False,HAND_WAVING
0.50,-1.46,1.06,False,HAND_WAVING
0.46,-1.48,1.58,False,HAND_WAVING
0.53,-1.28,1.86,False,HAND_WAVING
0.36,-1.01,1.84,False,HAND_WAVING
0.55,-0.87,1.64,False,HAND_WAVING
0.44,-0.55,1.52,False,HAND_WAVING
0.27,-0.22,1.19,False,HAND_WAVING
0.32,-0.20,0.81,False,HAND_WAVING
0.65,0.04,0.44,False,HAND_WAVING
0.44,-0.22,0.40,False,HAND_WAVING
0.41,-0.28,0.27,False,HAND_WAVING
0.22,-0.21,0.25,False,HAND_WAVING
0.28,-0.38,0.24,False,HAND_WAVING
0.21,-0.31,0.24,False,HAND_WAVING
0.14,-0.21,0.40,False,HAND_WAVING
0.06,-0.19,0.56,False,HAND_WAVING
0.03,-0.37,0.91,False,HAND_WAVING
0.35,-0.84,1.24,False,HAND_WAVING
0.79,-0.98,1.18,False,HAND_WAVING
-0.02,-1.14,1.44,False,HAND_WAVING
0.45,-1.48,1.30,False,HAND_WAVING
0.83,-1.44,1.02,False,HAND_WAVING
0.50,-1.40,0.96,False,HAND_WAVING
0.22,-1.15,0.83,False,HAND_WAVING
0.66,-1.05,0.71,False,HAND_WAVING
0.97,-1.01,0.37,False,HAND_WAVING
0.61,-1.04,0.41,False,HAND_WAVING
0.40,-0.97,0.41,False,HAND_WAVING
-0.03,-0.95,0.59,False,HAND_WAVING
0.32,-1.23,1.06,False,HAND_WAVING
0.04,-1.24,1.45,False,HAND_WAVING
0.12,-1.24,1.44,False,HAND_WAVING
0.47,-0.77,1.38,False,HAND_WAVING
0.52,-1.05,1.30,False,HAND_WAVING
0.47,-0.82,1.18,False,HAND_WAVING
0.34,-0.68,0.85,False,HAND_WAVING
0.41,-0.48,0.70,False,HAND_WAVING
0.26,-0.43,0.53,False,HAND_WAVING
0.31,-0.54,0.38,False,HAND_WAVING
0.41,-0.53,0.30,False,HAND_WAVING
0.29,-0.42,0.29,False,HAND_WAVING
0.26,-0.37,0.23,False,HAND_WAVING
0.09,-0.24,0.31,False,HAND_WAVING
0.26,-0.29,0.39,False,HAND_WAVING
0.11,-0.20,0.54,False,HAND_WAVING
0.10,-0.45,0.75,False,HAND_WAVING
0.08,-0.61,0.96,False,HAND_WAVING
0.23,-0.94,1.10,False,HAND_WAVING
-0.10,-1.16,1.28,False,HAND_WAVING
-0.11,-1.50,1.11,False,HAND_WAVING
-0.06,-1.70,0.98,False,HAND_WAVING
-0.23,-1.54,0.90,False,HAND_WAVING
-0.24,-1.71,0.80,False,HAND_WAVING
0.25,-1.46,0.59,False,HAND_WAVING
0.93,-1.36,0.37,False,HAND_WAVING
0.73,-0.93,0.19,False,HAND_WAVING
0.59,-0.93,0.09,False,HAND_WAVING
0.14,-0.85,0.29,False,HAND_WAVING
-0.45,-0.93,0.44,False,HAND_WAVING
-0.12,-1.30,0.65,False,HAND_WAVING
-0.05,-1.66,0.94,False,HAND_WAVING
-0.65,-1.49,1.40,False,HAND_WAVING
-0.59,-1.06,1.45,False,HAND_WAVING
0.05,-1.04,1.31,False,HAND_WAVING
-0.00,-1.20,1.13,False,HAND_WAVING
-0.36,-1.06,0.89,False,HAND_WAVING
