X,Y,Z,FALL,ACTION
-0.00,0.00,1.00,False,HAND_WAVING
0.00,0.00,1.00,False,HAND_WAVING
0.00,0.00,1.00,False,HAND_WAVING
0.12,0.10,1.01,False,HAND_WAVING
-0.11,-0.33,1.12,False,HAND_WAVING
0.15,-0.02,1.01,False,HAND_WAVING
0.37,-0.05,0.89,False,HAND_WAVING
0.50,0.40,1.08,False,HAND_WAVING
0.03,0.31,1.92,False,HAND_WAVING
1.40,0.56,1.16,False,HAND_WAVING
1.10,0.59,0.93,False,HAND_WAVING
1.16,0.54,0.39,False,HAND_WAVING
1.03,-0.06,-0.21,False,HAND_WAVING
0.77,-0.10,-0.15,False,HAND_WAVING
0.78,-0.35,-0.32,False,HAND_WAVING
1.00,-0.00,-0.19,False,HAND_WAVING
1.41,-0.33,0.01,False,HAND_WAVING
-0.30,0.64,-0.88,False,HAND_WAVING
1.38,0.00,-0.47,False,HAND_WAVING
1.06,0.19,-0.62,False,HAND_WAVING
1.25,0.26,-0.58,False,HAND_WAVING
1.09,-0.07,-0.40,False,HAND_WAVING
0.99,0.04,-0.33,False,HAND_WAVING
0.91,-0.24,-0.30,False,HAND_WAVING
0.80,-0.13,-0.31,False,HAND_WAVING
0.88,-0.04,-0.40,False,HAND_WAVING
1.04,-0.30,-0.44,False,HAND_WAVING
1.08,0.01,-0.55,False,HAND_WAVING
1.21,-0.06,-0.53,False,HAND_WAVING
1.15,-0.06,-0.49,False,HAND_WAVING
0.81,0.09,-0.47,False,HAND_WAVING
0.48,0.08,-0.42,False,HAND_WAVING
0.67,0.02,-0.36,False,HAND_WAVING
0.60,0.05,-0.30,False,HAND_WAVING
0.14,-0.06,-0.05,False,HAND_WAVING
0.17,-0.02,0.19,False,HAND_WAVING
0.15,-0.04,0.37,False,HAND_WAVING
0.37,0.07,0.58,False,HAND_WAVING
0.44,0.05,0.76,False,HAND_WAVING
0.80,-0.22,1.05,False,HAND_WAVING
1.54,-0.42,1.18,False,HAND_WAVING
2.08,-0.38,1.20,False,HAND_WAVING
2.08,-0.78,1.24,False,HAND_WAVING
2.08,0.14,0.83,False,HAND_WAVING
1.73,-0.41,0.93,False,HAND_WAVING
1.42,-0.66,0.80,False,HAND_WAVING
1.34,-0.23,0.25,False,HAND_WAVING
1.23,-0.13,0.09,False,HAND_WAVING
1.29,-0.02,0.15,False,HAND_WAVING
1.04,-0.42,0.39,False,HAND_WAVING
1.11,-0.48,0.71,False,HAND_WAVING
1.57,-0.25,0.71,False,HAND_WAVING
1.59,-0.42,1.16,False,HAND_WAVING
1.93,-0.51,1.57,False,HAND_WAVING
1.88,-0.05,1.71,False,HAND_WAVING
1.70,0.00,1.58,False,HAND_WAVING
1.56,-0.04,1.43,False,HAND_WAVING
1.17,-0.16,1.27,False,HAND_WAVING
1.01,-0.27,1.14,False,HAND_WAVING
0.68,-0.10,0.81,False,HAND_WAVING
0.13,0.10,0.59,False,HAND_WAVING
-0.37,-0.04,0.58,False,HAND_WAVING
-0.18,0.07,0.46,False,HAND_WAVING
-0.07,0.25,0.35,False,HAND_WAVING
0.17,0.08,0.43,False,HAND_WAVING
0.40,-0.29,0.76,False,HAND_WAVING
1.02,-0.01,0.74,False,HAND_WAVING
1.39,-0.24,1.02,False,HAND_WAVING
1.69,-0.16,1.19,False,HAND_WAVING
2.03,-0.24,1.35,False,HAND_WAVING
2.08,0.03,1.31,False,HAND_WAVING
1.78,0.02,1.15,False,HAND_WAVING
1.73,-0.02,0.98,False,HAND_WAVING
1.69,0.18,0.65,False,HAND_WAVING
1.58,0.39,0.36,False,HAND_WAVING
1.32,0.52,0.14,False,HAND_WAVING
1.29,0.33,0.09,False,HAND_WAVING
1.29,-0.01,0.35,False,HAND_WAVING
1.38,-0.47,0.74,False,HAND_WAVING
1.80,-0.31,0.93,False,HAND_WAVING
1.70,-0.37,1.53,False,HAND_WAVING
1.42,-0.47,1.77,False,HAND_WAVING
1.62,-0.21,1.76,False,HAND_WAVING
1.09,-0.14,1.66,False,HAND_WAVING
1.67,0.52,0.94,False,HAND_WAVING
1.51,-0.16,1.26,False,HAND_WAVING
0.80,-0.28,1.06,False,HAND_WAVING
0.57,-0.19,0.68,False,HAND_WAVING
0.23,-0.12,0.46,False,HAND_WAVING
-0.09,-0.39,0.44,False,HAND_WAVING
0.17,0.03,0.27,False,HAND_WAVING
0.01,0.25,0.23,False,HAND_WAVING
0.22,0.06,0.32,False,HAND_WAVING
0.55,-0.21,0.60,False,HAND_WAVING
0.80,-0.09,0.74,False,HAND_WAVING
1.20,-0.12,0.95,False,HAND_WAVING
1.54,-0.07,1.07,False,HAND_WAVING
1.84,0.14,1.13,False,HAND_WAVING
2.00,-0.10,1.16,False,HAND_WAVING
1.73,-0.60,1.04,False,HAND_WAVING
1.68,-0.43,0.74,False,HAND_WAVING
1.55,0.04,0.45,False,HAND_WAVING
1.46,0.48,0.09,False,HAND_WAVING
1.31,0.05,0.18,False,HAND_WAVING
1.19,-0.09,0.31,False,HAND_WAVING
1.20,-0.02,0.53,False,HAND_WAVING
1.28,-0.36,0.96,False,HAND_WAVING
1.45,-0.43,1.26,False,HAND_WAVING
1.21,-0.78,1.63,False,HAND_WAVING
1.36,-0.78,1.65,False,HAND_WAVING
0.99,-0.49,1.67,False,HAND_WAVING
1.19,-0.01,1.35,False,HAND_WAVING
1.16,-0.06,1.19,False,HAND_WAVING
0.84,-0.16,1.01,False,HAND_WAVING
0.87,-0.16,0.70,False,HAND_WAVING
0.49,-0.12,0.55,False,HAND_WAVING
0.28,-0.12,0.40,False,HAND_WAVING
0.26,0.13,0.22,False,HAND_WAVING
0.10,0.11,0.18,False,HAND_WAVING
0.13,-0.02,0.23,False,HAND_WAVING
0.27,-0.22,0.41,False,HAND_WAVING
0.66,0.25,0.46,False,HAND_WAVING
0.83,-0.13,0.56,False,HAND_WAVING
1.06,-0.21,0.74,False,HAND_WAVING
1.35,-0.16,0.88,False,HAND_WAVING
1.70,-0.06,1.01,False,HAND_WAVING
1.98,-0.31,1.09,False,HAND_WAVING
1.99,-0.33,1.11,False,HAND_WAVING
1.80,-0.51,0.98,False,HAND_WAVING
1.87,-0.31,0.61,False,HAND_WAVING
1.78,0.07,0.37,False,HAND_WAVING
1.51,0.06,0.26,False,HAND_WAVING
1.21,-0.04,0.22,False,HAND_WAVING
1.31,0.01,0.28,False,HAND_WAVING
1.10,-0.31,0.58,False,HAND_WAVING
0.81,-0.58,0.86,False,HAND_WAVING
1.16,-0.70,1.09,False,HAND_WAVING
1.54,-0.62,1.11,False,HAND_WAVING
1.66,-0.83,1.54,False,HAND_WAVING
1.27,-1.01,1.90,False,HAND_WAVING
0.79,-0.11,1.56,False,HAND_WAVING
0.93,0.01,1.11,False,HAND_WAVING
0.96,-0.11,0.93,False,HAND_WAVING
1.02,0.05,0.67,False,HAND_WAVING
0.64,-0.17,0.55,False,HAND_WAVING
0.43,-0.04,0.34,False,HAND_WAVING
0.21,-0.19,0.26,False,HAND_WAVING
0.28,-0.21,0.23,False,HAND_WAVING
0.38,-0.08,0.27,False,HAND_WAVING
0.41,0.06,0.32,False,HAND_WAVING
0.37,0.21,0.41,False,HAND_WAVING
0.89,-0.29,0.71,False,HAND_WAVING
1.34,-0.24,0.86,False,HAND_WAVING
1.70,-0.38,0.85,False,HAND_WAVING
1.89,-0.47,1.03,False,HAND_WAVING
1.68,-0.70,1.27,False,HAND_WAVING
1.67,-0.81,1.19,False,HAND_WAVING
2.05,-0.62,0.79,False,HAND_WAVING
1.84,0.76,0.42,False,HAND_WAVING
1.81,0.51,0.25,False,HAND_WAVING
1.23,-0.06,0.30,False,HAND_WAVING
1.07,0.04,0.30,False,HAND_WAVING
1.09,0.01,0.39,False,HAND_WAVING
0.84,-0.31,0.53,False,HAND_WAVING
0.92,-0.69,0.73,False,HAND_WAVING
0.87,-0.85,0.69,False,HAND_WAVING
1.30,-0.84,0.78,False,HAND_WAVING
1.35,-0.73,1.00,False,HAND_WAVING
0.98,-0.51,1.02,False,HAND_WAVING
0.96,-0.50,1.01,False,HAND_WAVING
1.03,-0.25,0.79,False,HAND_WAVING
0.79,-0.32,0.74,False,HAND_WAVING
0.80,-0.30,0.55,False,HAND_WAVING
0.72,-0.21,0.38,False,HAND_WAVING
0.87,0.04,0.15,False,HAND_WAVING
0.85,-0.11,0.00,False,HAND_WAVING
0.93,-0.10,-0.18,False,HAND_WAVING
0.97,-0.04,-0.31,False,HAND_WAVING
1.02,0.04,-0.36,False,HAND_WAVING
1.01,-0.01,-0.44,False,HAND_WAVING
0.93,-0.02,-0.41,False,HAND_WAVING
0.86,-0.30,-0.39,False,HAND_WAVING
0.81,-0.14,-0.41,False,HAND_WAVING
0.88,-0.26,-0.41,False,HAND_WAVING
0.97,-0.16,-0.47,False,HAND_WAVING
0.91,-0.26,-0.42,False,HAND_WAVING
0.94,-0.21,-0.42,False,HAND_WAVING
1.00,-0.12,-0.38,False,HAND_WAVING
0.99,-0.19,-0.32,False,HAND_WAVING
1.14,-0.22,-0.39,False,HAND_WAVING
1.01,-0.23,-0.34,False,HAND_WAVING
0.97,-0.46,-0.35,False,HAND_WAVING
0.90,-0.42,-0.32,False,HAND_WAVING
0.91,-0.55,-0.35,False,HAND_WAVING
0.90,-0.41,-0.45,False,HAND_WAVING
1.21,-0.66,-0.15,False,HAND_WAVING
0.62,-0.45,0.08,False,HAND_WAVING
1.26,-0.31,0.11,False,HAND_WAVING
0.97,-0.22,0.22,False,HAND_WAVING
1.23,-0.21,0.29,False,HAND_WAVING
0.85,-0.19,0.23,False,HAND_WAVING
1.10,-0.14,0.31,False,HAND_WAVING
0.97,-0.15,0.31,False,HAND_WAVING
0.89,-0.15,0.34,False,HAND_WAVING
