TIME,X,Y,Z,ACTION
1764,0.71,1.01,9.82,BENDING_DOWN
1777,0.62,0.98,9.99,BENDING_DOWN
1790,0.45,0.96,10.10,BENDING_DOWN
1803,0.34,0.93,10.17,BENDING_DOWN
1816,0.24,0.91,10.22,BENDING_DOWN
1829,0.17,0.95,10.26,BENDING_DOWN
1842,0.10,1.03,10.22,BENDING_DOWN
1855,0.11,1.16,10.11,BENDING_DOWN
1868,0.14,1.27,9.92,BENDING_DOWN
1881,0.16,1.37,9.81,BENDING_DOWN
1894,0.17,1.26,10.02,BENDING_DOWN
1907,0.17,1.04,10.37,BENDING_DOWN
1920,0.17,0.79,10.69,BENDING_DOWN
1933,0.24,0.63,10.95,BENDING_DOWN
1946,0.21,0.51,11.13,BENDING_DOWN
1959,0.20,0.36,11.25,BENDING_DOWN
1972,0.21,0.28,11.21,BENDING_DOWN
1985,0.31,0.25,11.07,BENDING_DOWN
1998,0.37,0.19,10.80,BENDING_DOWN
2011,0.30,0.13,10.47,BENDING_DOWN
2024,0.15,0.15,10.12,BENDING_DOWN
2037,-0.03,0.28,9.65,BENDING_DOWN
2050,-0.19,0.51,9.21,BENDING_DOWN
2063,-0.25,0.71,8.85,BENDING_DOWN
2076,-0.20,0.86,8.62,BENDING_DOWN
2089,-0.10,1.02,8.44,BENDING_DOWN
2102,-0.05,1.07,8.42,BENDING_DOWN
2115,-0.08,0.98,8.49,BENDING_DOWN
2128,-0.22,0.69,8.67,BENDING_DOWN
2141,-0.31,0.41,8.97,BENDING_DOWN
2154,-0.44,0.23,9.19,BENDING_DOWN
2167,-0.68,0.18,9.26,BENDING_DOWN
2180,-0.91,0.28,9.24,BENDING_DOWN
2193,-1.04,0.46,9.16,BENDING_DOWN
2206,-1.11,0.61,9.09,BENDING_DOWN
2219,-1.07,0.70,9.12,BENDING_DOWN
2232,-1.08,0.82,9.17,BENDING_DOWN
2245,-1.18,0.92,9.12,BENDING_DOWN
2258,-1.33,1.09,9.08,BENDING_DOWN
2271,-1.38,1.35,9.06,BENDING_DOWN
2284,-1.32,1.62,9.11,BENDING_DOWN
2297,-1.22,1.81,9.15,BENDING_DOWN
2310,-1.13,1.89,9.13,BENDING_DOWN
2323,-1.01,1.91,9.10,BENDING_DOWN
2336,-0.89,1.82,9.12,BENDING_DOWN
2349,-0.79,1.71,9.13,BENDING_DOWN
2362,-0.72,1.60,9.22,BENDING_DOWN
2375,-0.73,1.52,9.30,BENDING_DOWN
2388,-0.68,1.48,9.40,BENDING_DOWN
2401,-0.67,1.47,9.47,BENDING_DOWN
2414,-0.70,1.43,9.53,BENDING_DOWN
2427,-0.78,1.39,9.61,BENDING_DOWN
2440,-0.76,1.34,9.68,BENDING_DOWN
2453,-0.70,1.24,9.70,BENDING_DOWN
2466,-0.66,1.11,9.79,BENDING_DOWN
2479,-0.68,1.15,9.87,BENDING_DOWN
2492,-0.64,1.47,9.80,BENDING_DOWN
2505,-0.57,1.89,9.61,BENDING_DOWN
2518,-0.40,2.09,9.69,BENDING_DOWN
2531,-0.23,1.88,10.04,BENDING_DOWN
2544,-0.23,1.55,10.43,BENDING_DOWN
2557,-0.34,1.33,10.72,BENDING_DOWN
2570,-0.49,1.13,10.92,BENDING_DOWN
2583,-0.62,0.86,11.01,BENDING_DOWN
2596,-0.59,0.64,10.98,BENDING_DOWN
2609,-0.53,0.45,10.79,BENDING_DOWN
2622,-0.48,0.32,10.48,BENDING_DOWN
2635,-0.49,0.20,10.11,BENDING_DOWN
2648,-0.59,0.18,9.75,BENDING_DOWN
2661,-0.62,0.31,9.41,BENDING_DOWN
2674,-0.61,0.51,9.07,BENDING_DOWN
2687,-0.53,0.67,8.81,BENDING_DOWN
2700,-0.42,0.82,8.68,BENDING_DOWN
2713,-0.34,0.95,8.68,BENDING_DOWN
2726,-0.31,0.97,8.68,BENDING_DOWN
2739,-0.34,0.89,8.85,BENDING_DOWN
2752,-0.35,0.75,9.13,BENDING_DOWN
2765,-0.28,0.57,9.51,BENDING_DOWN
2778,-0.21,0.38,9.80,BENDING_DOWN
2791,-0.20,0.30,10.00,BENDING_DOWN
2804,-0.09,0.33,9.95,BENDING_DOWN
2817,0.06,0.48,9.69,BENDING_DOWN
2830,0.23,0.60,9.31,BENDING_DOWN
2843,0.43,0.61,9.01,BENDING_DOWN
2856,0.64,0.55,8.86,BENDING_DOWN
2869,0.83,0.51,8.88,BENDING_DOWN
2882,0.86,0.55,8.94,BENDING_DOWN
2895,0.91,0.69,8.89,BENDING_DOWN
2908,0.92,0.86,8.89,BENDING_DOWN
2921,0.84,1.04,8.85,BENDING_DOWN
2934,0.77,1.16,8.92,BENDING_DOWN
2947,0.76,1.16,8.90,BENDING_DOWN
2960,0.72,1.24,8.95,BENDING_DOWN
2973,0.62,1.36,9.02,BENDING_DOWN
2986,0.44,1.39,9.08,BENDING_DOWN
2999,0.32,1.28,9.27,BENDING_DOWN
3012,0.23,1.22,9.39,BENDING_DOWN
3025,0.21,1.18,9.44,BENDING_DOWN
3038,0.10,1.17,9.51,BENDING_DOWN
3051,-0.01,1.21,9.54,BENDING_DOWN
3064,-0.12,1.33,9.54,BENDING_DOWN
3077,-0.21,1.47,9.66,BENDING_DOWN
3090,-0.31,1.62,9.85,BENDING_DOWN
3103,-0.36,1.66,9.99,BENDING_DOWN
3116,-0.39,1.50,9.99,BENDING_DOWN
3129,-0.41,1.25,9.92,BENDING_DOWN
3142,-0.42,1.03,9.86,BENDING_DOWN
3155,-0.45,0.82,9.78,BENDING_DOWN
3168,-0.53,0.59,9.64,BENDING_DOWN
3181,-0.71,0.42,9.64,BENDING_DOWN
3194,-0.85,0.42,9.60,BENDING_DOWN
3207,-0.87,0.49,9.28,BENDING_DOWN
3220,-0.80,0.49,8.88,BENDING_DOWN
3242,-0.72,0.53,8.42,BENDING_DOWN
3255,-0.66,0.70,8.24,BENDING_DOWN
3268,-0.58,0.81,7.90,BENDING_DOWN
3281,-0.38,0.85,7.67,BENDING_DOWN
3294,-0.23,0.91,7.68,BENDING_DOWN
3307,-0.23,0.98,7.90,BENDING_DOWN
3320,-0.28,0.94,8.01,BENDING_DOWN
3333,-0.33,0.82,7.85,BENDING_DOWN
3346,-0.51,0.63,7.65,BENDING_DOWN
3359,-0.71,0.40,7.51,BENDING_DOWN
3372,-0.91,0.30,7.43,BENDING_DOWN
3385,-1.05,0.45,7.27,BENDING_DOWN
3398,-1.08,0.51,7.04,BENDING_DOWN
3411,-1.01,0.49,6.86,BENDING_DOWN
3424,-0.94,0.50,6.86,BENDING_DOWN
3437,-1.03,0.32,7.14,BENDING_DOWN
3450,-1.15,0.20,7.67,BENDING_DOWN
3463,-1.30,0.35,8.06,BENDING_DOWN
3476,-1.54,0.35,8.09,BENDING_DOWN
3489,-1.57,0.24,7.95,BENDING_DOWN
3502,-1.43,0.27,7.77,BENDING_DOWN
3515,-1.34,0.27,7.73,BENDING_DOWN
3528,-1.26,0.22,7.92,BENDING_DOWN
3541,-1.16,0.05,8.38,BENDING_DOWN
3554,-1.26,-0.19,8.66,BENDING_DOWN
3567,-1.34,-0.31,8.64,BENDING_DOWN
3580,-1.39,-0.26,8.41,BENDING_DOWN
3593,-1.36,-0.14,8.32,BENDING_DOWN
3606,-1.29,-0.06,8.47,BENDING_DOWN
3619,-1.32,-0.01,8.72,BENDING_DOWN
3632,-1.36,0.01,8.98,BENDING_DOWN
3645,-1.40,0.01,9.15,BENDING_DOWN
3658,-1.34,-0.05,9.27,BENDING_DOWN
3671,-1.24,-0.27,9.42,BENDING_DOWN
3684,-1.13,-0.28,9.63,BENDING_DOWN
3697,-1.12,-0.17,9.75,BENDING_DOWN
3710,-1.27,-0.30,9.73,BENDING_DOWN
3723,-1.39,-0.57,9.78,BENDING_DOWN
3736,-1.32,-0.80,9.80,BENDING_DOWN
3749,-1.19,-0.85,9.82,BENDING_DOWN
3762,-0.95,-0.75,9.76,BENDING_DOWN
3775,-0.82,-0.66,9.59,BENDING_DOWN
3788,-0.69,-0.80,9.38,BENDING_DOWN
3801,-0.60,-0.89,9.29,BENDING_DOWN
3814,-0.53,-0.81,9.31,BENDING_DOWN
3827,-0.56,-0.63,9.48,BENDING_DOWN
3840,-0.51,-0.45,9.63,BENDING_DOWN
3853,-0.61,-0.47,9.97,BENDING_DOWN
3866,-0.51,-0.50,10.20,BENDING_DOWN
3879,-0.52,-0.58,10.49,BENDING_DOWN
3892,-0.60,-0.78,10.82,BENDING_DOWN
3905,-0.73,-0.89,10.88,BENDING_DOWN
3918,-0.76,-0.94,10.64,BENDING_DOWN
3931,-0.73,-0.99,10.27,BENDING_DOWN
3944,-0.67,-1.04,10.10,BENDING_DOWN
3957,-0.61,-1.03,10.12,BENDING_DOWN
3970,-0.54,-0.95,10.38,BENDING_DOWN
3983,-0.65,-0.86,10.72,BENDING_DOWN
3996,-0.93,-0.79,10.89,BENDING_DOWN
4009,-1.12,-0.73,11.01,BENDING_DOWN
4022,-1.06,-0.63,10.96,BENDING_DOWN
4035,-0.89,-0.61,10.72,BENDING_DOWN
4048,-0.66,-0.82,10.42,BENDING_DOWN
4061,-0.52,-0.85,10.20,BENDING_DOWN
4074,-0.39,-1.34,10.40,BENDING_DOWN
4087,-0.17,-1.39,10.53,BENDING_DOWN
4100,-0.07,-1.16,10.85,BENDING_DOWN
4113,-0.03,-1.02,10.95,BENDING_DOWN
4126,-0.09,-1.12,10.83,BENDING_DOWN
4139,-0.25,-1.26,10.56,BENDING_DOWN
4152,-0.07,-1.50,10.45,BENDING_DOWN
4165,0.04,-1.58,10.40,BENDING_DOWN
4178,0.24,-1.47,10.51,BENDING_DOWN
4191,0.45,-1.48,10.55,BENDING_DOWN
4204,0.62,-1.39,10.46,BENDING_DOWN
4217,0.64,-1.39,10.31,BENDING_DOWN
4230,0.49,-1.49,10.14,BENDING_DOWN
4243,0.34,-1.64,10.03,BENDING_DOWN
4256,0.26,-1.84,9.95,BENDING_DOWN
4269,0.27,-1.90,10.00,BENDING_DOWN
4282,0.37,-1.74,10.11,BENDING_DOWN
4295,0.47,-1.48,10.15,BENDING_DOWN
4308,0.59,-1.33,10.11,BENDING_DOWN
4321,0.51,-1.42,10.07,BENDING_DOWN
4334,0.37,-1.56,10.09,BENDING_DOWN
4347,0.21,-1.64,10.00,BENDING_DOWN
4360,0.12,-1.74,10.00,BENDING_DOWN
4373,0.20,-1.77,10.10,BENDING_DOWN
4386,0.33,-1.74,10.11,BENDING_DOWN
4399,0.39,-1.68,10.18,BENDING_DOWN
4412,0.32,-1.54,10.33,BENDING_DOWN
4425,0.20,-1.47,10.44,BENDING_DOWN
4438,0.07,-1.57,10.61,BENDING_DOWN
4451,-0.01,-1.68,10.79,BENDING_DOWN
4464,0.05,-1.71,10.79,BENDING_DOWN
4477,0.12,-1.71,10.70,BENDING_DOWN
4490,0.21,-1.68,10.66,BENDING_DOWN
4503,0.21,-1.62,10.70,BENDING_DOWN
4516,0.16,-1.64,10.96,BENDING_DOWN
4529,0.08,-1.73,11.15,BENDING_DOWN
4542,-0.07,-1.81,11.30,BENDING_DOWN
4555,-0.11,-1.84,11.44,BENDING_DOWN
4568,-0.06,-1.88,11.43,BENDING_DOWN
4581,0.10,-1.88,11.31,BENDING_DOWN
4594,0.20,-1.87,11.38,BENDING_DOWN
4607,0.26,-1.83,11.53,BENDING_DOWN
4620,0.30,-1.77,11.73,BENDING_DOWN
4633,0.19,-1.76,11.73,BENDING_DOWN
4646,0.09,-1.86,11.74,BENDING_DOWN
4659,0.11,-1.92,11.74,BENDING_DOWN
4672,0.15,-1.86,12.00,BENDING_DOWN
4685,0.12,-1.75,12.36,BENDING_DOWN
4698,0.01,-1.68,12.63,BENDING_DOWN
4711,-0.06,-1.70,12.79,BENDING_DOWN
4733,-0.17,-2.01,12.49,BENDING_DOWN
4746,-0.11,-2.16,12.34,BENDING_DOWN
4759,0.03,-2.19,12.33,BENDING_DOWN
4772,0.15,-1.95,12.41,BENDING_DOWN
4785,0.38,-1.41,12.46,BENDING_DOWN
4798,0.20,-1.55,12.67,BENDING_DOWN
4811,0.40,-1.66,12.71,BENDING_DOWN
4824,0.44,-1.74,12.46,BENDING_DOWN
4837,0.46,-1.82,12.28,BENDING_DOWN
4850,0.47,-1.91,12.30,BENDING_DOWN
4863,0.45,-1.90,12.39,BENDING_DOWN
4876,0.43,-1.91,12.47,BENDING_DOWN
4889,0.40,-1.86,12.58,BENDING_DOWN
4902,0.35,-1.72,12.64,BENDING_DOWN
4915,0.28,-1.52,12.82,BENDING_DOWN
4928,0.26,-1.34,12.92,BENDING_DOWN
4941,0.29,-1.23,12.85,BENDING_DOWN
4954,0.26,-1.25,12.70,BENDING_DOWN
4967,0.28,-1.36,12.57,BENDING_DOWN
4980,0.31,-1.47,12.53,BENDING_DOWN
4993,0.33,-1.59,12.62,BENDING_DOWN
5006,0.33,-1.62,12.60,BENDING_DOWN
5019,0.37,-1.50,12.47,BENDING_DOWN
5032,0.42,-1.51,12.38,BENDING_DOWN
5045,0.51,-1.61,12.19,BENDING_DOWN
5058,0.51,-1.68,11.94,BENDING_DOWN
5071,0.47,-1.70,11.73,BENDING_DOWN
5084,0.45,-1.64,11.46,BENDING_DOWN
5097,0.48,-1.52,11.22,BENDING_DOWN
5110,0.54,-1.44,11.05,BENDING_DOWN
5123,0.71,-1.44,10.88,BENDING_DOWN
5136,0.81,-1.41,10.70,BENDING_DOWN
5149,0.78,-1.46,10.73,BENDING_DOWN
5162,0.55,-1.54,10.78,BENDING_DOWN
5175,0.43,-1.62,10.70,BENDING_DOWN
5188,0.35,-1.64,10.53,BENDING_DOWN
5201,0.31,-1.57,10.26,BENDING_DOWN
5214,0.26,-1.45,9.90,BENDING_DOWN
5227,0.26,-1.34,9.48,BENDING_DOWN
5240,0.29,-1.25,9.25,BENDING_DOWN
5253,0.29,-1.22,9.24,BENDING_DOWN
5266,0.23,-1.24,9.07,BENDING_DOWN
5279,0.06,-1.20,8.89,BENDING_DOWN
5292,-0.28,-1.41,8.92,BENDING_DOWN
5305,-0.34,-1.36,8.68,BENDING_DOWN
5318,-0.42,-1.12,8.63,BENDING_DOWN
5331,-0.52,-0.97,8.44,BENDING_DOWN
5344,-0.56,-0.82,8.31,BENDING_DOWN
5357,-0.70,-0.69,8.28,BENDING_DOWN
5370,-0.74,-0.70,8.16,BENDING_DOWN
5383,-0.74,-0.73,7.90,BENDING_DOWN
5396,-0.68,-0.70,7.67,BENDING_DOWN
5409,-0.49,-0.62,7.63,BENDING_DOWN
5422,-0.53,-0.53,7.49,BENDING_DOWN
5435,-0.70,-0.51,7.33,BENDING_DOWN
5448,-0.95,-0.56,7.27,BENDING_DOWN
5461,-1.25,-0.62,7.55,BENDING_DOWN
5474,-1.46,-0.56,7.75,BENDING_DOWN
5487,-1.46,-0.41,7.75,BENDING_DOWN
5500,-1.21,-0.12,7.64,BENDING_DOWN
5513,-1.17,-0.08,7.51,BENDING_DOWN
5526,-0.81,-0.04,7.02,BENDING_DOWN
5539,-0.66,0.02,7.06,BENDING_DOWN
5552,-0.88,0.01,7.34,BENDING_DOWN
5565,-0.97,-0.08,7.43,BENDING_DOWN
5578,-0.77,0.06,7.41,BENDING_DOWN
5591,-0.58,0.27,7.38,BENDING_DOWN
5604,-0.51,0.41,7.27,BENDING_DOWN
5617,-0.58,0.39,7.14,BENDING_DOWN
5630,-0.79,0.25,7.15,BENDING_DOWN
5643,-1.02,0.26,7.25,BENDING_DOWN
5656,-1.22,0.38,7.32,BENDING_DOWN
5669,-1.22,0.56,7.60,BENDING_DOWN
5682,-1.23,0.83,7.86,BENDING_DOWN
5695,-1.21,0.98,7.88,BENDING_DOWN
5708,-1.16,1.02,7.71,BENDING_DOWN
5721,-1.02,1.02,7.42,BENDING_DOWN
5734,-0.87,1.00,7.19,BENDING_DOWN
5747,-0.82,0.98,7.12,BENDING_DOWN
5760,-0.80,0.99,7.23,BENDING_DOWN
5773,-0.76,1.09,7.47,BENDING_DOWN
5786,-0.75,1.29,7.76,BENDING_DOWN
5799,-0.73,1.52,8.03,BENDING_DOWN
5812,-0.75,1.67,8.15,BENDING_DOWN
5825,-0.73,1.61,8.19,BENDING_DOWN
5838,-0.77,1.48,8.26,BENDING_DOWN
5851,-0.76,1.38,8.23,BENDING_DOWN
5864,-0.68,1.34,8.14,BENDING_DOWN
5877,-0.67,1.27,8.28,BENDING_DOWN
5890,-0.66,1.27,8.43,BENDING_DOWN
5903,-0.77,1.27,8.61,BENDING_DOWN
5916,-0.94,1.34,8.86,BENDING_DOWN
5929,-0.98,1.43,9.01,BENDING_DOWN
5942,-0.92,1.58,9.11,BENDING_DOWN
5955,-0.87,1.64,9.10,BENDING_DOWN
5968,-0.92,1.58,9.09,BENDING_DOWN
5981,-1.03,1.40,9.15,BENDING_DOWN
5994,-1.09,1.33,9.24,BENDING_DOWN
6007,-1.05,1.39,9.34,BENDING_DOWN
6020,-0.96,1.49,9.44,BENDING_DOWN
6033,-0.89,1.62,9.45,BENDING_DOWN
6046,-0.88,1.71,9.40,BENDING_DOWN
6059,-0.88,1.70,9.42,BENDING_DOWN
6072,-0.89,1.69,9.46,BENDING_DOWN
6085,-0.90,1.67,9.43,BENDING_DOWN
6098,-0.98,1.57,9.41,BENDING_DOWN
6111,-1.07,1.46,9.48,BENDING_DOWN
6124,-1.08,1.40,9.56,BENDING_DOWN
6137,-1.07,1.42,9.61,BENDING_DOWN
6150,-1.04,1.46,9.69,BENDING_DOWN
6163,-1.02,1.51,9.72,BENDING_DOWN
6176,-1.05,1.49,9.65,BENDING_DOWN
6189,-1.08,1.39,9.52,BENDING_DOWN
6202,-1.15,1.33,9.37,BENDING_DOWN
6215,-1.17,1.33,9.39,BENDING_DOWN
6237,-1.26,1.29,9.52,BENDING_DOWN
6250,-1.28,1.31,9.51,BENDING_DOWN
6263,-1.27,1.29,9.46,BENDING_DOWN
6276,-1.27,1.24,9.39,BENDING_DOWN
6289,-1.27,1.23,9.29,BENDING_DOWN
6302,-1.27,1.26,9.26,BENDING_DOWN
6315,-1.32,1.30,9.25,BENDING_DOWN
6328,-1.32,1.26,9.29,BENDING_DOWN
6341,-1.29,1.24,9.38,BENDING_DOWN
6354,-1.26,1.26,9.32,BENDING_DOWN
6367,-1.24,1.34,9.30,BENDING_DOWN
6380,-1.22,1.45,9.33,BENDING_DOWN
6393,-1.19,1.45,9.33,BENDING_DOWN
