TIME,X,Y,Z,ACTION
881,-1.12,0.43,9.82,BENDING_DOWN
894,-0.94,0.35,9.51,BENDING_DOWN
907,-0.80,0.28,9.18,BENDING_DOWN
920,-0.66,0.23,8.96,BENDING_DOWN
933,-0.54,0.27,8.88,BENDING_DOWN
946,-0.57,0.36,8.99,BENDING_DOWN
959,-0.63,0.48,9.15,BENDING_DOWN
972,-0.72,0.50,9.26,BENDING_DOWN
985,-0.83,0.46,9.25,BENDING_DOWN
998,-0.91,0.43,9.14,BENDING_DOWN
1011,-0.93,0.46,9.07,BENDING_DOWN
1024,-0.93,0.54,9.07,BENDING_DOWN
1037,-0.91,0.58,9.22,BENDING_DOWN
1050,-0.78,0.52,9.31,BENDING_DOWN
1063,-0.62,0.46,9.14,BENDING_DOWN
1076,-0.52,0.42,8.91,BENDING_DOWN
1089,-0.48,0.47,8.74,BENDING_DOWN
1102,-0.45,0.42,8.57,BENDING_DOWN
1115,-0.44,0.33,8.33,BENDING_DOWN
1128,-0.32,0.30,8.31,BENDING_DOWN
1141,-0.11,0.23,8.33,BENDING_DOWN
1154,-0.10,0.17,8.33,BENDING_DOWN
1167,-0.24,0.18,8.38,BENDING_DOWN
1180,-0.45,0.21,8.42,BENDING_DOWN
1193,-0.45,0.30,8.38,BENDING_DOWN
1206,-0.32,0.33,8.31,BENDING_DOWN
1219,-0.37,0.36,8.21,BENDING_DOWN
1232,-0.46,0.40,8.13,BENDING_DOWN
1245,-0.63,0.47,8.17,BENDING_DOWN
1258,-0.74,0.46,8.31,BENDING_DOWN
1271,-0.74,0.31,8.38,BENDING_DOWN
1284,-0.75,0.21,8.37,BENDING_DOWN
1297,-0.92,0.24,8.39,BENDING_DOWN
1310,-0.89,0.20,8.53,BENDING_DOWN
1323,-0.86,0.16,8.63,BENDING_DOWN
1336,-0.95,0.09,8.57,BENDING_DOWN
1349,-0.88,-0.06,8.51,BENDING_DOWN
1362,-0.86,-0.26,8.33,BENDING_DOWN
1375,-0.82,-0.30,8.23,BENDING_DOWN
1388,-0.82,-0.20,8.37,BENDING_DOWN
1401,-0.86,-0.01,8.64,BENDING_DOWN
1414,-0.60,-0.05,8.85,BENDING_DOWN
1427,-0.84,-0.43,8.88,BENDING_DOWN
1440,-0.90,-0.46,8.98,BENDING_DOWN
1453,-0.74,-0.46,9.06,BENDING_DOWN
1466,-0.60,-0.44,9.12,BENDING_DOWN
1479,-0.55,-0.31,8.96,BENDING_DOWN
1492,-0.61,-0.35,8.61,BENDING_DOWN
1505,-0.65,-0.49,8.25,BENDING_DOWN
1518,-0.53,-0.48,8.08,BENDING_DOWN
1531,-0.66,-0.42,8.08,BENDING_DOWN
1544,-0.63,-0.26,8.19,BENDING_DOWN
1557,-0.54,-0.04,8.40,BENDING_DOWN
1570,-0.41,0.06,8.51,BENDING_DOWN
1583,-0.40,0.03,8.48,BENDING_DOWN
1596,-0.42,-0.06,8.52,BENDING_DOWN
1609,-0.41,-0.16,8.55,BENDING_DOWN
1622,-0.34,-0.15,8.72,BENDING_DOWN
1635,-0.29,-0.14,8.93,BENDING_DOWN
1648,-0.27,-0.16,9.07,BENDING_DOWN
1661,-0.21,-0.23,9.23,BENDING_DOWN
1674,-0.19,-0.38,9.41,BENDING_DOWN
1706,-0.12,-0.77,9.68,BENDING_DOWN
1719,-0.01,-0.84,9.61,BENDING_DOWN
1732,0.09,-1.23,9.43,BENDING_DOWN
1745,-0.11,-1.50,9.27,BENDING_DOWN
1758,-0.30,-1.63,9.34,BENDING_DOWN
1771,-0.11,-1.61,9.56,BENDING_DOWN
1784,0.06,-1.49,9.69,BENDING_DOWN
1797,0.08,-1.41,9.87,BENDING_DOWN
1810,-0.03,-1.40,9.93,BENDING_DOWN
1823,-0.21,-1.34,9.91,BENDING_DOWN
1836,-0.31,-1.33,9.78,BENDING_DOWN
1849,-0.28,-1.39,9.52,BENDING_DOWN
1862,-0.27,-1.40,9.29,BENDING_DOWN
1875,-0.32,-1.38,9.16,BENDING_DOWN
1888,-0.44,-1.35,9.31,BENDING_DOWN
1901,-0.51,-1.22,9.47,BENDING_DOWN
1914,-0.51,-1.16,9.66,BENDING_DOWN
1927,-0.52,-1.06,9.84,BENDING_DOWN
1940,-0.62,-0.92,9.96,BENDING_DOWN
1953,-0.76,-0.84,10.08,BENDING_DOWN
1966,-0.90,-0.88,10.05,BENDING_DOWN
1979,-0.95,-0.99,10.06,BENDING_DOWN
1992,-0.90,-1.08,10.01,BENDING_DOWN
2005,-0.93,-1.16,10.08,BENDING_DOWN
2018,-0.96,-1.23,10.30,BENDING_DOWN
2031,-1.11,-1.25,10.61,BENDING_DOWN
2044,-1.27,-1.14,10.89,BENDING_DOWN
2057,-1.33,-1.01,11.04,BENDING_DOWN
2070,-1.30,-1.05,11.16,BENDING_DOWN
2083,-1.29,-1.10,10.98,BENDING_DOWN
2096,-1.17,-1.14,10.69,BENDING_DOWN
2109,-1.24,-1.17,10.47,BENDING_DOWN
2122,-1.35,-1.26,10.41,BENDING_DOWN
2135,-1.35,-1.24,10.48,BENDING_DOWN
2148,-1.27,-1.14,10.55,BENDING_DOWN
2161,-1.26,-1.10,10.54,BENDING_DOWN
2174,-1.24,-1.11,10.50,BENDING_DOWN
2187,-1.20,-1.19,10.46,BENDING_DOWN
2200,-1.10,-1.21,10.50,BENDING_DOWN
2213,-1.10,-1.22,10.62,BENDING_DOWN
2226,-1.13,-1.22,10.67,BENDING_DOWN
2239,-1.07,-1.23,10.65,BENDING_DOWN
2252,-1.07,-1.27,10.61,BENDING_DOWN
2265,-1.11,-1.34,10.60,BENDING_DOWN
2278,-1.18,-1.36,10.54,BENDING_DOWN
2291,-1.23,-1.37,10.50,BENDING_DOWN
2304,-1.30,-1.42,10.48,BENDING_DOWN
2317,-1.22,-1.36,10.43,BENDING_DOWN
2330,-1.20,-1.32,10.39,BENDING_DOWN
2343,-1.19,-1.36,10.34,BENDING_DOWN
2356,-1.10,-1.40,10.33,BENDING_DOWN
2369,-1.12,-1.44,10.48,BENDING_DOWN
2382,-1.23,-1.40,10.73,BENDING_DOWN
2395,-1.24,-1.42,10.90,BENDING_DOWN
2408,-1.24,-1.46,10.76,BENDING_DOWN
2421,-1.21,-1.45,10.49,BENDING_DOWN
2434,-1.19,-1.45,10.28,BENDING_DOWN
2447,-1.15,-1.49,10.24,BENDING_DOWN
2460,-1.13,-1.42,10.36,BENDING_DOWN
2473,-1.03,-1.30,10.47,BENDING_DOWN
2486,-1.00,-1.22,10.52,BENDING_DOWN
2499,-0.95,-1.28,10.40,BENDING_DOWN
2512,-0.84,-1.33,10.16,BENDING_DOWN
2525,-0.82,-1.39,10.03,BENDING_DOWN
2538,-0.90,-1.41,9.96,BENDING_DOWN
2551,-0.94,-1.44,10.05,BENDING_DOWN
2564,-0.93,-1.47,10.11,BENDING_DOWN
2577,-0.92,-1.39,10.00,BENDING_DOWN
2590,-0.93,-1.42,9.90,BENDING_DOWN
2603,-0.92,-1.56,9.91,BENDING_DOWN
2616,-0.95,-1.55,10.00,BENDING_DOWN
2629,-0.94,-1.47,10.02,BENDING_DOWN
2642,-0.91,-1.51,9.96,BENDING_DOWN
2655,-0.92,-1.55,9.84,BENDING_DOWN
2668,-0.96,-1.61,9.93,BENDING_DOWN
2681,-1.00,-1.55,10.18,BENDING_DOWN
2694,-1.00,-1.46,10.40,BENDING_DOWN
2707,-1.07,-1.40,10.72,BENDING_DOWN
2720,-1.14,-1.34,10.94,BENDING_DOWN
2733,-1.21,-1.31,11.19,BENDING_DOWN
2746,-1.24,-1.34,11.41,BENDING_DOWN
2759,-1.14,-1.40,11.59,BENDING_DOWN
2772,-1.02,-1.46,11.51,BENDING_DOWN
2785,-0.96,-1.59,11.48,BENDING_DOWN
2798,-0.91,-1.73,11.67,BENDING_DOWN
2811,-0.95,-1.71,11.86,BENDING_DOWN
2824,-0.95,-1.51,12.20,BENDING_DOWN
2837,-0.99,-1.30,12.44,BENDING_DOWN
2850,-1.03,-1.22,12.61,BENDING_DOWN
2863,-1.10,-1.25,12.73,BENDING_DOWN
2876,-1.14,-1.32,12.73,BENDING_DOWN
2889,-1.10,-1.39,12.61,BENDING_DOWN
2902,-1.18,-1.41,12.48,BENDING_DOWN
2915,-1.22,-1.42,12.49,BENDING_DOWN
2928,-1.22,-1.37,12.63,BENDING_DOWN
2941,-1.31,-1.27,12.78,BENDING_DOWN
2954,-1.41,-1.09,12.96,BENDING_DOWN
2967,-1.50,-0.98,13.05,BENDING_DOWN
2980,-1.56,-0.94,12.91,BENDING_DOWN
2993,-1.51,-0.96,12.69,BENDING_DOWN
3006,-1.42,-1.00,12.40,BENDING_DOWN
3019,-1.37,-1.01,12.27,BENDING_DOWN
3032,-1.38,-1.02,12.26,BENDING_DOWN
3045,-1.37,-1.02,12.27,BENDING_DOWN
3058,-1.36,-0.99,12.22,BENDING_DOWN
3071,-1.35,-0.98,12.09,BENDING_DOWN
3084,-1.35,-1.05,11.93,BENDING_DOWN
3097,-1.35,-1.05,11.74,BENDING_DOWN
3110,-1.31,-1.10,11.69,BENDING_DOWN
3123,-1.32,-1.14,11.74,BENDING_DOWN
3136,-1.32,-1.18,11.77,BENDING_DOWN
3149,-1.31,-1.28,11.71,BENDING_DOWN
3171,-1.19,-1.31,11.43,BENDING_DOWN
3184,-1.14,-1.31,11.26,BENDING_DOWN
3197,-1.11,-1.35,11.07,BENDING_DOWN
3210,-1.08,-1.37,10.84,BENDING_DOWN
3223,-0.96,-1.40,10.57,BENDING_DOWN
3236,-1.00,-1.55,10.35,BENDING_DOWN
3249,-0.87,-1.46,10.26,BENDING_DOWN
3262,-0.88,-1.40,10.20,BENDING_DOWN
3275,-0.92,-1.47,10.08,BENDING_DOWN
3288,-0.82,-1.26,9.98,BENDING_DOWN
3301,-0.81,-1.15,9.85,BENDING_DOWN
3314,-0.88,-1.09,9.82,BENDING_DOWN
3327,-0.97,-1.07,9.82,BENDING_DOWN
3340,-0.93,-1.09,9.70,BENDING_DOWN
3353,-0.82,-1.08,9.61,BENDING_DOWN
3366,-0.74,-1.09,9.55,BENDING_DOWN
3379,-0.72,-1.02,9.38,BENDING_DOWN
3392,-0.72,-0.98,9.12,BENDING_DOWN
3405,-0.70,-0.90,9.03,BENDING_DOWN
3418,-0.85,-0.78,8.89,BENDING_DOWN
3431,-0.98,-0.63,8.82,BENDING_DOWN
3444,-1.05,-0.71,8.76,BENDING_DOWN
3457,-1.06,-0.81,8.59,BENDING_DOWN
3470,-1.02,-0.76,8.55,BENDING_DOWN
3483,-0.92,-0.67,8.45,BENDING_DOWN
3496,-0.69,-0.55,8.35,BENDING_DOWN
3509,-0.59,-0.42,8.23,BENDING_DOWN
3522,-0.63,-0.33,8.17,BENDING_DOWN
3535,-0.77,-0.42,8.06,BENDING_DOWN
3548,-0.88,-0.56,7.98,BENDING_DOWN
3561,-0.86,-0.59,7.84,BENDING_DOWN
3574,-0.83,-0.47,7.72,BENDING_DOWN
3587,-0.76,-0.28,7.68,BENDING_DOWN
3600,-0.68,-0.10,7.89,BENDING_DOWN
3613,-0.74,-0.05,8.06,BENDING_DOWN
3626,-0.95,-0.12,8.21,BENDING_DOWN
3639,-0.93,-0.12,8.31,BENDING_DOWN
3652,-0.87,-0.13,8.13,BENDING_DOWN
3665,-0.82,-0.16,7.84,BENDING_DOWN
3678,-0.68,-0.11,7.61,BENDING_DOWN
3691,-0.71,-0.13,7.58,BENDING_DOWN
3704,-0.74,-0.08,7.68,BENDING_DOWN
3717,-0.74,0.00,7.95,BENDING_DOWN
3730,-0.84,0.13,8.11,BENDING_DOWN
3743,-0.82,0.27,8.10,BENDING_DOWN
3756,-0.63,0.35,7.91,BENDING_DOWN
3769,-0.46,0.35,7.81,BENDING_DOWN
3782,-0.42,0.41,7.89,BENDING_DOWN
3795,-0.36,0.42,7.92,BENDING_DOWN
3808,-0.27,0.45,7.95,BENDING_DOWN
3821,-0.17,0.54,8.07,BENDING_DOWN
3834,-0.20,0.72,8.26,BENDING_DOWN
3847,-0.35,0.95,8.35,BENDING_DOWN
3860,-0.27,1.13,8.39,BENDING_DOWN
3873,-0.35,1.04,8.46,BENDING_DOWN
3886,-0.48,0.91,8.47,BENDING_DOWN
3899,-0.56,0.80,8.46,BENDING_DOWN
3912,-0.56,0.75,8.38,BENDING_DOWN
3925,-0.59,0.73,8.41,BENDING_DOWN
3938,-0.63,0.79,8.45,BENDING_DOWN
3951,-0.59,0.79,8.51,BENDING_DOWN
3964,-0.64,0.70,8.77,BENDING_DOWN
3977,-0.70,0.69,9.03,BENDING_DOWN
3990,-0.70,0.68,9.07,BENDING_DOWN
4003,-0.66,0.72,9.14,BENDING_DOWN
4016,-0.54,0.71,9.15,BENDING_DOWN
4029,-0.42,0.72,9.13,BENDING_DOWN
4042,-0.37,0.74,9.10,BENDING_DOWN
4055,-0.34,0.78,9.16,BENDING_DOWN
4068,-0.37,0.82,9.31,BENDING_DOWN
4081,-0.40,0.84,9.43,BENDING_DOWN
4094,-0.39,0.83,9.47,BENDING_DOWN
4107,-0.41,0.84,9.54,BENDING_DOWN
4120,-0.44,0.89,9.51,BENDING_DOWN
4133,-0.44,0.90,9.54,BENDING_DOWN
4146,-0.42,0.88,9.59,BENDING_DOWN
4159,-0.41,0.90,9.64,BENDING_DOWN
4172,-0.50,0.89,9.68,BENDING_DOWN
4185,-0.61,0.84,9.66,BENDING_DOWN
4198,-0.77,0.80,9.67,BENDING_DOWN
4211,-0.84,0.74,9.61,BENDING_DOWN
4224,-0.81,0.70,9.53,BENDING_DOWN
4237,-0.72,0.70,9.46,BENDING_DOWN
4250,-0.64,0.69,9.48,BENDING_DOWN
4263,-0.58,0.68,9.49,BENDING_DOWN
4276,-0.62,0.68,9.49,BENDING_DOWN
4289,-0.49,0.77,9.48,BENDING_DOWN
4302,-0.51,0.73,9.43,BENDING_DOWN
4315,-0.59,0.69,9.38,BENDING_DOWN
4328,-0.58,0.75,9.53,BENDING_DOWN
4341,-0.60,0.87,9.54,BENDING_DOWN
4354,-0.58,0.86,9.44,BENDING_DOWN
4367,-0.53,0.76,9.46,BENDING_DOWN
4380,-0.54,0.64,9.39,BENDING_DOWN
4393,-0.56,0.56,9.42,BENDING_DOWN
4406,-0.57,0.47,9.44,BENDING_DOWN
4419,-0.64,0.46,9.37,BENDING_DOWN
4432,-0.66,0.47,9.38,BENDING_DOWN
4445,-0.65,0.46,9.43,BENDING_DOWN
4458,-0.77,0.49,9.41,BENDING_DOWN
4471,-0.82,0.73,9.31,BENDING_DOWN
4484,-0.78,0.86,9.36,BENDING_DOWN
4497,-0.68,0.96,9.47,BENDING_DOWN
4510,-0.52,1.07,9.56,BENDING_DOWN
4523,-0.46,1.13,9.53,BENDING_DOWN
4536,-0.59,0.99,9.54,BENDING_DOWN
4549,-0.70,0.86,9.54,BENDING_DOWN
4562,-0.74,0.95,9.67,BENDING_DOWN
4575,-0.69,1.06,9.91,BENDING_DOWN
4588,-0.58,1.21,10.02,BENDING_DOWN
4601,-0.45,1.21,9.95,BENDING_DOWN
4614,-0.29,1.05,9.70,BENDING_DOWN
4627,-0.21,0.83,9.40,BENDING_DOWN
4640,-0.31,0.66,9.11,BENDING_DOWN
4653,-0.25,0.60,8.86,BENDING_DOWN
4675,0.04,0.76,8.89,BENDING_DOWN
4688,-0.02,0.74,9.00,BENDING_DOWN
4701,-0.25,0.67,9.05,BENDING_DOWN
4714,-0.40,0.64,9.29,BENDING_DOWN
4727,-0.46,0.65,9.64,BENDING_DOWN
4740,-0.45,0.66,9.82,BENDING_DOWN
4753,-0.42,0.68,9.91,BENDING_DOWN
4766,-0.31,0.73,9.97,BENDING_DOWN
4779,-0.29,0.76,10.11,BENDING_DOWN
4792,-0.24,0.74,10.19,BENDING_DOWN
4805,-0.16,0.67,10.15,BENDING_DOWN
4818,-0.07,0.62,9.88,BENDING_DOWN
4831,0.00,0.51,9.61,BENDING_DOWN
4844,0.05,0.38,9.44,BENDING_DOWN
4857,0.12,0.28,9.33,BENDING_DOWN
4870,0.27,0.26,9.20,BENDING_DOWN
4883,0.40,0.22,9.03,BENDING_DOWN
4896,0.50,0.21,8.85,BENDING_DOWN
4909,0.54,0.17,8.74,BENDING_DOWN
4922,0.53,0.16,8.68,BENDING_DOWN
4935,0.52,0.17,8.64,BENDING_DOWN
4948,0.55,0.23,8.60,BENDING_DOWN
4961,0.49,0.28,8.63,BENDING_DOWN
4974,0.24,0.23,8.79,BENDING_DOWN
4987,-0.06,-0.02,10.00,BENDING_DOWN
5000,-0.27,0.07,10.72,BENDING_DOWN
5013,-0.36,0.46,10.77,BENDING_DOWN
5026,-0.46,0.74,10.40,BENDING_DOWN
5039,-0.37,0.93,9.83,BENDING_DOWN
5052,-0.32,0.88,9.28,BENDING_DOWN
5065,-0.27,0.78,9.01,BENDING_DOWN
5078,-0.36,0.85,9.18,BENDING_DOWN
5091,-0.57,0.94,9.48,BENDING_DOWN
5104,-0.66,1.00,9.52,BENDING_DOWN
5117,-0.68,0.92,9.42,BENDING_DOWN
5130,-0.58,0.79,9.31,BENDING_DOWN
5143,-0.52,0.72,9.44,BENDING_DOWN
5156,-0.53,0.63,9.58,BENDING_DOWN
5169,-0.52,0.54,9.64,BENDING_DOWN
5182,-0.51,0.44,9.47,BENDING_DOWN
5195,-0.54,0.40,9.46,BENDING_DOWN
5208,-0.62,0.35,9.60,BENDING_DOWN
5221,-0.69,0.43,9.75,BENDING_DOWN
5234,-0.69,0.54,9.85,BENDING_DOWN
5247,-0.63,0.64,9.91,BENDING_DOWN
5260,-0.58,0.67,9.81,BENDING_DOWN
5273,-0.59,0.66,9.72,BENDING_DOWN
5286,-0.65,0.65,9.78,BENDING_DOWN
5299,-0.71,0.66,9.83,BENDING_DOWN
5312,-0.66,0.69,9.77,BENDING_DOWN
5325,-0.59,0.69,9.67,BENDING_DOWN
5338,-0.48,0.64,9.59,BENDING_DOWN
5351,-0.43,0.60,9.63,BENDING_DOWN
5364,-0.48,0.58,9.63,BENDING_DOWN
5377,-0.53,0.56,9.64,BENDING_DOWN
5390,-0.53,0.64,9.69,BENDING_DOWN
5403,-0.53,0.67,9.75,BENDING_DOWN
5416,-0.58,0.60,9.73,BENDING_DOWN
5429,-0.60,0.45,9.67,BENDING_DOWN
5442,-0.57,0.31,9.58,BENDING_DOWN
5455,-0.60,0.30,9.56,BENDING_DOWN
5468,-0.69,0.36,9.77,BENDING_DOWN
