TIME,X,Y,Z,ACTION
103,0.56,1.13,10.42,BENDING_DOWN
166,0.77,-0.63,10.19,BENDING_DOWN
179,0.70,-0.62,9.90,BENDING_DOWN
192,0.65,-0.47,9.69,BENDING_DOWN
205,0.58,-0.38,9.60,BENDING_DOWN
218,0.52,-0.50,9.70,BENDING_DOWN
231,0.46,-0.67,9.72,BENDING_DOWN
244,0.45,-0.71,9.62,BENDING_DOWN
257,0.41,-0.62,9.51,BENDING_DOWN
270,0.38,-0.54,9.45,BENDING_DOWN
283,0.31,-0.53,9.56,BENDING_DOWN
296,0.32,-0.54,9.46,BENDING_DOWN
309,0.29,-0.61,9.32,BENDING_DOWN
322,0.11,-0.61,9.21,BENDING_DOWN
335,-0.09,-0.41,8.91,BENDING_DOWN
348,-0.27,-0.24,8.64,BENDING_DOWN
361,-0.47,-0.23,8.69,BENDING_DOWN
374,-0.70,-0.39,9.05,BENDING_DOWN
387,-0.98,-0.62,9.51,BENDING_DOWN
400,-1.14,-0.86,9.96,BENDING_DOWN
413,-1.21,-1.00,10.24,BENDING_DOWN
426,-1.20,-1.13,10.35,BENDING_DOWN
439,-1.12,-1.10,10.35,BENDING_DOWN
452,-0.96,-0.88,10.11,BENDING_DOWN
465,-0.66,-0.64,9.75,BENDING_DOWN
478,-0.33,-0.48,9.41,BENDING_DOWN
491,-0.01,-0.35,9.15,BENDING_DOWN
504,0.25,-0.22,8.94,BENDING_DOWN
517,0.45,-0.11,8.73,BENDING_DOWN
530,0.56,-0.00,8.71,BENDING_DOWN
543,0.62,0.09,8.65,BENDING_DOWN
556,0.68,0.15,8.73,BENDING_DOWN
569,0.64,0.11,8.98,BENDING_DOWN
582,0.52,0.03,9.32,BENDING_DOWN
595,0.39,-0.08,9.64,BENDING_DOWN
608,0.21,-0.15,9.92,BENDING_DOWN
621,0.01,-0.15,10.20,BENDING_DOWN
634,-0.15,-0.17,10.45,BENDING_DOWN
647,-0.28,-0.20,10.68,BENDING_DOWN
660,-0.29,-0.26,10.78,BENDING_DOWN
673,-0.31,-0.30,10.75,BENDING_DOWN
686,-0.25,-0.37,10.77,BENDING_DOWN
699,-0.12,-0.33,10.71,BENDING_DOWN
712,0.04,-0.29,10.68,BENDING_DOWN
725,0.14,-0.23,10.62,BENDING_DOWN
738,0.21,-0.20,10.51,BENDING_DOWN
751,0.25,-0.16,10.29,BENDING_DOWN
764,0.22,-0.11,10.07,BENDING_DOWN
777,0.19,0.03,9.96,BENDING_DOWN
790,0.21,0.30,9.95,BENDING_DOWN
803,0.27,0.37,10.16,BENDING_DOWN
816,0.30,0.22,10.52,BENDING_DOWN
829,0.26,-0.01,10.77,BENDING_DOWN
842,0.24,-0.32,10.97,BENDING_DOWN
855,0.15,-0.69,11.03,BENDING_DOWN
868,0.01,-0.98,10.94,BENDING_DOWN
881,-0.16,-1.15,10.69,BENDING_DOWN
894,-0.36,-1.23,10.53,BENDING_DOWN
907,-0.54,-1.33,10.44,BENDING_DOWN
920,-0.66,-1.36,10.36,BENDING_DOWN
933,-0.70,-1.22,10.10,BENDING_DOWN
946,-0.66,-0.97,9.65,BENDING_DOWN
959,-0.60,-0.72,9.14,BENDING_DOWN
972,-0.50,-0.53,8.74,BENDING_DOWN
985,-0.42,-0.40,8.55,BENDING_DOWN
998,-0.38,-0.24,8.50,BENDING_DOWN
1011,-0.28,-0.09,8.57,BENDING_DOWN
1024,-0.28,-0.12,8.69,BENDING_DOWN
1037,-0.22,-0.23,8.91,BENDING_DOWN
1050,-0.35,-0.45,9.13,BENDING_DOWN
1063,-0.39,-0.68,9.40,BENDING_DOWN
1076,-0.51,-0.94,9.66,BENDING_DOWN
1089,-0.71,-1.09,9.88,BENDING_DOWN
1102,-0.92,-1.07,9.95,BENDING_DOWN
1115,-1.05,-0.92,9.91,BENDING_DOWN
1128,-1.15,-0.77,9.76,BENDING_DOWN
1141,-1.22,-0.65,9.61,BENDING_DOWN
1154,-1.19,-0.39,9.42,BENDING_DOWN
1167,-1.15,-0.18,9.25,BENDING_DOWN
1180,-1.14,-0.09,9.16,BENDING_DOWN
1193,-1.20,0.02,9.13,BENDING_DOWN
1206,-1.25,0.16,9.17,BENDING_DOWN
1219,-1.27,0.33,9.18,BENDING_DOWN
1232,-1.24,0.55,9.17,BENDING_DOWN
1245,-1.20,0.72,9.15,BENDING_DOWN
1258,-1.12,0.82,9.05,BENDING_DOWN
1271,-0.98,0.86,8.98,BENDING_DOWN
1284,-0.82,0.79,9.03,BENDING_DOWN
1297,-0.72,0.65,9.01,BENDING_DOWN
1310,-0.66,0.56,9.06,BENDING_DOWN
1323,-0.59,0.59,9.11,BENDING_DOWN
1336,-0.50,0.60,9.16,BENDING_DOWN
1349,-0.52,0.49,9.27,BENDING_DOWN
1362,-0.54,0.31,9.43,BENDING_DOWN
1375,-0.47,0.26,9.59,BENDING_DOWN
1388,-0.29,0.28,9.82,BENDING_DOWN
1401,-0.07,0.20,10.13,BENDING_DOWN
1414,0.08,0.08,10.54,BENDING_DOWN
1427,0.16,-0.05,10.77,BENDING_DOWN
1440,0.16,-0.06,10.90,BENDING_DOWN
1453,0.15,0.34,10.75,BENDING_DOWN
1466,0.17,0.96,10.57,BENDING_DOWN
1479,0.07,0.86,10.76,BENDING_DOWN
1492,0.01,0.33,11.21,BENDING_DOWN
1505,0.00,-0.02,11.45,BENDING_DOWN
1518,-0.06,-0.44,11.62,BENDING_DOWN
1531,-0.31,-1.04,11.68,BENDING_DOWN
1544,-0.50,-1.49,11.38,BENDING_DOWN
1557,-0.63,-1.61,10.81,BENDING_DOWN
1570,-0.75,-1.55,10.11,BENDING_DOWN
1583,-0.91,-1.39,9.59,BENDING_DOWN
1596,-1.14,-1.19,9.25,BENDING_DOWN
1609,-1.28,-0.84,8.92,BENDING_DOWN
1622,-1.22,-0.40,8.70,BENDING_DOWN
1635,-1.03,-0.01,8.68,BENDING_DOWN
1648,-0.79,0.22,8.74,BENDING_DOWN
1661,-0.55,0.24,8.89,BENDING_DOWN
1686,-0.13,-0.28,8.96,BENDING_DOWN
1699,0.07,-0.66,8.95,BENDING_DOWN
1712,0.22,-0.98,8.77,BENDING_DOWN
1725,0.29,-1.11,8.65,BENDING_DOWN
1738,0.32,-1.09,8.55,BENDING_DOWN
1751,0.27,-1.08,8.51,BENDING_DOWN
1764,0.16,-1.05,8.52,BENDING_DOWN
1777,0.09,-0.98,8.59,BENDING_DOWN
1790,0.00,-0.76,8.41,BENDING_DOWN
1803,-0.08,-0.55,8.17,BENDING_DOWN
1816,-0.10,-0.44,7.86,BENDING_DOWN
1829,-0.09,-0.41,7.63,BENDING_DOWN
1842,-0.12,-0.39,7.40,BENDING_DOWN
1855,-0.14,-0.38,7.21,BENDING_DOWN
1868,-0.17,-0.53,7.28,BENDING_DOWN
1881,-0.25,-0.67,7.28,BENDING_DOWN
1894,-0.25,-0.68,7.23,BENDING_DOWN
1907,-0.14,-0.47,7.15,BENDING_DOWN
1920,0.07,-0.31,7.04,BENDING_DOWN
1933,0.30,-0.38,6.93,BENDING_DOWN
1946,0.60,-0.67,6.91,BENDING_DOWN
1959,0.78,-1.02,6.87,BENDING_DOWN
1972,0.78,-1.17,6.71,BENDING_DOWN
1985,0.72,-1.06,6.57,BENDING_DOWN
1998,0.52,-0.80,6.59,BENDING_DOWN
2011,0.33,-0.69,7.03,BENDING_DOWN
2024,0.12,-0.71,7.48,BENDING_DOWN
2037,-0.04,-0.68,7.76,BENDING_DOWN
2050,-0.16,-0.55,7.83,BENDING_DOWN
2063,-0.24,-0.50,7.86,BENDING_DOWN
2076,-0.35,-0.59,7.98,BENDING_DOWN
2089,-0.45,-0.75,8.24,BENDING_DOWN
2102,-0.66,-0.91,8.71,BENDING_DOWN
2115,-0.92,-1.02,9.24,BENDING_DOWN
2128,-1.15,-0.92,9.60,BENDING_DOWN
2141,-1.25,-0.80,9.79,BENDING_DOWN
2154,-1.28,-0.81,9.91,BENDING_DOWN
2167,-1.29,-0.97,9.89,BENDING_DOWN
2180,-1.19,-1.16,9.81,BENDING_DOWN
2193,-0.99,-1.28,9.76,BENDING_DOWN
2206,-0.84,-1.18,9.61,BENDING_DOWN
2219,-0.71,-0.92,9.35,BENDING_DOWN
2232,-0.61,-0.65,9.07,BENDING_DOWN
2245,-0.49,-0.44,8.83,BENDING_DOWN
2258,-0.43,-0.38,8.77,BENDING_DOWN
2271,-0.48,-0.48,8.81,BENDING_DOWN
2284,-0.64,-0.67,9.05,BENDING_DOWN
2297,-0.77,-0.74,9.23,BENDING_DOWN
2310,-0.81,-0.64,9.38,BENDING_DOWN
2323,-0.81,-0.48,9.34,BENDING_DOWN
2336,-0.77,-0.42,9.20,BENDING_DOWN
2349,-0.71,-0.41,9.05,BENDING_DOWN
2362,-0.59,-0.58,9.06,BENDING_DOWN
2375,-0.51,-0.77,9.23,BENDING_DOWN
2388,-0.61,-0.86,9.39,BENDING_DOWN
2401,-0.64,-0.79,9.58,BENDING_DOWN
2414,-0.67,-0.69,9.72,BENDING_DOWN
2427,-0.65,-0.60,9.91,BENDING_DOWN
2440,-0.54,-0.52,10.04,BENDING_DOWN
2453,-0.37,-0.58,10.18,BENDING_DOWN
2466,-0.22,-0.88,10.37,BENDING_DOWN
2479,-0.08,-1.20,10.61,BENDING_DOWN
2492,0.01,-1.31,10.76,BENDING_DOWN
2505,0.10,-1.35,10.89,BENDING_DOWN
2518,0.02,-1.36,10.95,BENDING_DOWN
2531,-0.03,-1.18,10.93,BENDING_DOWN
2544,-0.10,-0.94,10.90,BENDING_DOWN
2557,-0.13,-1.02,10.80,BENDING_DOWN
2570,-0.12,-1.52,10.99,BENDING_DOWN
2583,-0.03,-1.89,11.28,BENDING_DOWN
2596,0.02,-2.00,11.50,BENDING_DOWN
2609,-0.09,-1.92,11.57,BENDING_DOWN
2622,-0.24,-1.76,11.48,BENDING_DOWN
2635,-0.32,-1.60,11.17,BENDING_DOWN
2648,-0.32,-1.71,10.95,BENDING_DOWN
2661,-0.28,-1.96,11.00,BENDING_DOWN
2674,-0.24,-2.01,11.12,BENDING_DOWN
2687,-0.17,-1.90,11.30,BENDING_DOWN
2700,-0.13,-1.70,11.39,BENDING_DOWN
2713,-0.14,-1.59,11.31,BENDING_DOWN
2726,-0.17,-1.61,11.20,BENDING_DOWN
2739,-0.16,-1.61,11.08,BENDING_DOWN
2752,-0.13,-1.52,10.96,BENDING_DOWN
2765,-0.06,-1.44,10.98,BENDING_DOWN
2778,-0.08,-1.45,11.14,BENDING_DOWN
2791,-0.12,-1.39,11.14,BENDING_DOWN
2804,-0.11,-1.35,11.09,BENDING_DOWN
2817,-0.08,-1.28,10.92,BENDING_DOWN
2830,0.04,-1.16,10.71,BENDING_DOWN
2843,0.17,-1.05,10.39,BENDING_DOWN
2856,0.28,-1.04,10.08,BENDING_DOWN
2869,0.33,-1.10,9.84,BENDING_DOWN
2882,0.36,-1.21,9.82,BENDING_DOWN
2895,0.39,-1.33,10.01,BENDING_DOWN
2908,0.39,-1.42,10.25,BENDING_DOWN
2921,0.32,-1.49,10.50,BENDING_DOWN
2934,0.19,-1.51,10.66,BENDING_DOWN
2947,0.20,-1.44,10.59,BENDING_DOWN
2960,0.28,-1.35,10.37,BENDING_DOWN
2973,0.44,-1.35,10.20,BENDING_DOWN
2986,0.60,-1.45,10.17,BENDING_DOWN
2999,0.67,-1.55,10.24,BENDING_DOWN
3012,0.62,-1.41,10.26,BENDING_DOWN
3025,0.58,-1.22,10.28,BENDING_DOWN
3038,0.54,-1.08,10.20,BENDING_DOWN
3051,0.56,-1.10,10.12,BENDING_DOWN
3064,0.46,-1.22,10.09,BENDING_DOWN
3077,0.23,-1.39,10.19,BENDING_DOWN
3090,0.02,-1.50,10.44,BENDING_DOWN
3103,-0.08,-1.40,10.62,BENDING_DOWN
3116,-0.04,-1.22,10.74,BENDING_DOWN
3129,-0.02,-1.06,10.78,BENDING_DOWN
3142,0.02,-1.06,10.73,BENDING_DOWN
3164,0.02,-1.29,10.89,BENDING_DOWN
3177,0.06,-1.38,10.96,BENDING_DOWN
3190,0.11,-1.26,10.98,BENDING_DOWN
3203,0.09,-0.95,10.81,BENDING_DOWN
3216,-0.02,-0.56,10.52,BENDING_DOWN
3229,-0.10,-0.30,10.29,BENDING_DOWN
3242,-0.22,-0.18,10.08,BENDING_DOWN
3255,-0.26,-0.19,9.98,BENDING_DOWN
3268,-0.15,-0.21,9.82,BENDING_DOWN
3281,-0.05,-0.29,9.68,BENDING_DOWN
3294,0.08,-0.40,9.59,BENDING_DOWN
3307,-0.02,-0.48,9.53,BENDING_DOWN
3320,-0.08,-0.50,9.53,BENDING_DOWN
3333,-0.16,-0.48,9.57,BENDING_DOWN
3346,-0.23,-0.58,9.53,BENDING_DOWN
3359,-0.34,-0.78,9.57,BENDING_DOWN
3372,-0.41,-1.05,9.63,BENDING_DOWN
3385,-0.38,-1.25,9.78,BENDING_DOWN
3398,-0.35,-1.38,9.91,BENDING_DOWN
3411,-0.40,-1.42,10.01,BENDING_DOWN
3424,-0.44,-1.42,10.03,BENDING_DOWN
3437,-0.45,-1.44,10.07,BENDING_DOWN
3450,-0.52,-1.42,10.12,BENDING_DOWN
3463,-0.60,-1.44,10.12,BENDING_DOWN
3476,-0.74,-1.44,10.12,BENDING_DOWN
3489,-0.87,-1.36,10.05,BENDING_DOWN
3502,-1.00,-1.26,10.00,BENDING_DOWN
3515,-1.07,-1.21,9.93,BENDING_DOWN
3528,-1.00,-1.22,9.89,BENDING_DOWN
3541,-0.91,-1.22,9.81,BENDING_DOWN
3554,-0.83,-1.24,9.69,BENDING_DOWN
3567,-0.76,-1.16,9.62,BENDING_DOWN
3580,-0.72,-1.13,9.51,BENDING_DOWN
3593,-0.65,-1.14,9.46,BENDING_DOWN
3606,-0.63,-1.21,9.46,BENDING_DOWN
3619,-0.61,-1.24,9.54,BENDING_DOWN
3632,-0.58,-1.23,9.59,BENDING_DOWN
3645,-0.54,-1.18,9.55,BENDING_DOWN
3658,-0.47,-1.17,9.50,BENDING_DOWN
3671,-0.38,-1.21,9.62,BENDING_DOWN
3684,-0.28,-1.22,9.72,BENDING_DOWN
3697,-0.21,-1.16,9.78,BENDING_DOWN
3710,-0.15,-1.12,9.82,BENDING_DOWN
3723,-0.12,-1.16,9.93,BENDING_DOWN
3736,-0.09,-1.16,10.11,BENDING_DOWN
3749,-0.09,-1.10,10.21,BENDING_DOWN
3762,-0.09,-0.89,10.13,BENDING_DOWN
3775,-0.05,-0.65,9.75,BENDING_DOWN
3788,0.04,-0.55,9.25,BENDING_DOWN
3801,0.14,-0.56,8.98,BENDING_DOWN
3814,0.24,-0.66,8.89,BENDING_DOWN
3827,0.24,-0.74,8.94,BENDING_DOWN
3840,0.20,-0.83,9.11,BENDING_DOWN
3853,0.04,-0.90,9.18,BENDING_DOWN
3866,-0.01,-0.92,9.32,BENDING_DOWN
3879,-0.10,-0.99,9.36,BENDING_DOWN
3892,-0.17,-1.14,9.46,BENDING_DOWN
3905,-0.22,-1.23,9.74,BENDING_DOWN
3918,-0.29,-1.25,9.95,BENDING_DOWN
3931,-0.37,-1.24,9.96,BENDING_DOWN
3944,-0.43,-1.13,9.79,BENDING_DOWN
3957,-0.41,-1.05,9.51,BENDING_DOWN
3970,-0.39,-1.12,9.35,BENDING_DOWN
3983,-0.37,-1.21,9.37,BENDING_DOWN
3996,-0.32,-1.24,9.39,BENDING_DOWN
4009,-0.26,-1.25,9.47,BENDING_DOWN
4022,-0.31,-1.19,9.48,BENDING_DOWN
4035,-0.39,-1.11,9.49,BENDING_DOWN
4048,-0.40,-1.10,9.58,BENDING_DOWN
4061,-0.37,-1.27,9.84,BENDING_DOWN
4074,-0.40,-1.43,10.23,BENDING_DOWN
4087,-0.47,-1.40,10.52,BENDING_DOWN
4100,-0.58,-1.30,10.54,BENDING_DOWN
4113,-0.68,-1.14,10.40,BENDING_DOWN
4126,-0.67,-1.02,10.17,BENDING_DOWN
4139,-0.56,-1.00,9.91,BENDING_DOWN
4152,-0.47,-1.11,9.64,BENDING_DOWN
4165,-0.40,-1.18,9.38,BENDING_DOWN
4178,-0.33,-1.21,9.25,BENDING_DOWN
4191,-0.25,-1.23,9.29,BENDING_DOWN
4204,-0.25,-1.36,9.53,BENDING_DOWN
4217,-0.35,-1.42,9.84,BENDING_DOWN
4230,-0.53,-1.36,10.07,BENDING_DOWN
4243,-0.69,-1.25,10.10,BENDING_DOWN
4256,-0.76,-1.10,9.98,BENDING_DOWN
4269,-0.71,-1.00,9.83,BENDING_DOWN
4282,-0.59,-0.99,9.68,BENDING_DOWN
4295,-0.47,-1.01,9.50,BENDING_DOWN
4308,-0.36,-1.01,9.37,BENDING_DOWN
4321,-0.27,-1.04,9.23,BENDING_DOWN
4334,-0.23,-1.06,9.25,BENDING_DOWN
4347,-0.15,-1.09,9.34,BENDING_DOWN
4360,-0.12,-1.04,9.48,BENDING_DOWN
4373,-0.16,-1.05,9.56,BENDING_DOWN
4386,-0.26,-1.06,9.58,BENDING_DOWN
4399,-0.33,-1.07,9.59,BENDING_DOWN
4412,-0.35,-1.13,9.61,BENDING_DOWN
4425,-0.37,-1.13,9.66,BENDING_DOWN
4438,-0.40,-1.12,9.74,BENDING_DOWN
4451,-0.46,-1.10,9.74,BENDING_DOWN
4464,-0.48,-1.12,9.74,BENDING_DOWN
4477,-0.50,-1.11,9.78,BENDING_DOWN
4490,-0.53,-1.07,9.80,BENDING_DOWN
4503,-0.53,-1.01,9.76,BENDING_DOWN
4516,-0.51,-1.05,9.75,BENDING_DOWN
4529,-0.52,-1.09,9.71,BENDING_DOWN
4542,-0.51,-1.12,9.70,BENDING_DOWN
4555,-0.50,-1.14,9.62,BENDING_DOWN
4568,-0.43,-1.13,9.51,BENDING_DOWN
4581,-0.42,-1.14,9.44,BENDING_DOWN
4594,-0.41,-1.11,9.53,BENDING_DOWN
4607,-0.39,-1.13,9.62,BENDING_DOWN
4620,-0.43,-1.15,9.74,BENDING_DOWN
4642,-0.47,-1.14,9.83,BENDING_DOWN
4655,-0.49,-1.09,9.67,BENDING_DOWN
4668,-0.49,-1.07,9.57,BENDING_DOWN
4681,-0.44,-1.13,9.53,BENDING_DOWN
4694,-0.44,-1.20,9.54,BENDING_DOWN
4707,-0.41,-1.24,9.60,BENDING_DOWN
4720,-0.36,-1.22,9.62,BENDING_DOWN
4733,-0.36,-1.18,9.63,BENDING_DOWN
4746,-0.34,-1.12,9.64,BENDING_DOWN
4759,-0.37,-1.13,9.68,BENDING_DOWN
4772,-0.39,-1.18,9.71,BENDING_DOWN
4785,-0.44,-1.26,9.80,BENDING_DOWN
4798,-0.41,-1.23,9.83,BENDING_DOWN
4811,-0.41,-1.16,9.81,BENDING_DOWN
4824,-0.39,-1.15,9.74,BENDING_DOWN
4837,-0.33,-1.13,9.61,BENDING_DOWN
4850,-0.29,-1.09,9.58,BENDING_DOWN
4863,-0.22,-1.09,9.47,BENDING_DOWN
4876,-0.20,-1.09,9.48,BENDING_DOWN
4889,-0.17,-1.13,9.54,BENDING_DOWN
4902,-0.18,-1.16,9.67,BENDING_DOWN
4915,-0.28,-1.12,9.72,BENDING_DOWN
4928,-0.33,-1.15,9.78,BENDING_DOWN
4941,-0.39,-1.14,9.76,BENDING_DOWN
4954,-0.41,-1.17,9.80,BENDING_DOWN
4967,-0.45,-1.16,9.81,BENDING_DOWN
4980,-0.45,-1.13,9.76,BENDING_DOWN
4993,-0.44,-1.08,9.70,BENDING_DOWN
5006,-0.37,-1.03,9.64,BENDING_DOWN
5019,-0.33,-1.05,9.57,BENDING_DOWN
5032,-0.34,-1.05,9.64,BENDING_DOWN
5045,-0.38,-1.07,9.71,BENDING_DOWN
5058,-0.42,-1.07,9.69,BENDING_DOWN
5071,-0.44,-1.07,9.70,BENDING_DOWN
5084,-0.40,-1.05,9.64,BENDING_DOWN
5097,-0.40,-1.06,9.62,BENDING_DOWN
5110,-0.42,-1.09,9.65,BENDING_DOWN
5123,-0.43,-1.10,9.70,BENDING_DOWN
5136,-0.47,-1.05,9.71,BENDING_DOWN
5149,-0.43,-1.05,9.67,BENDING_DOWN
5162,-0.42,-1.07,9.60,BENDING_DOWN
5175,-0.41,-1.08,9.58,BENDING_DOWN
5188,-0.42,-1.07,9.65,BENDING_DOWN
5201,-0.43,-1.07,9.71,BENDING_DOWN
5214,-0.42,-1.09,9.68,BENDING_DOWN
5227,-0.41,-1.06,9.67,BENDING_DOWN
5240,-0.42,-0.97,9.59,BENDING_DOWN
5253,-0.42,-0.93,9.47,BENDING_DOWN
5266,-0.43,-0.96,9.43,BENDING_DOWN
5279,-0.47,-1.02,9.48,BENDING_DOWN
5292,-0.49,-1.05,9.58,BENDING_DOWN
5305,-0.54,-1.06,9.69,BENDING_DOWN
5318,-0.57,-1.09,9.79,BENDING_DOWN
5331,-0.60,-1.10,9.83,BENDING_DOWN
5344,-0.64,-1.11,9.84,BENDING_DOWN
5357,-0.66,-1.11,9.81,BENDING_DOWN
5370,-0.63,-1.09,9.73,BENDING_DOWN
5383,-0.57,-1.09,9.58,BENDING_DOWN
