TIME,X,Y,Z,ACTION
161,-5.83,0.00,0.00,FALLING_BACKWARDS
283,-4.60,-24.17,10.11,FALLING_BACKWARDS
356,-4.60,103.13,16.55,FALLING_BACKWARDS
431,-4.60,103.13,16.55,FALLING_BACKWARDS
504,-4.60,103.13,16.55,FALLING_BACKWARDS
576,-4.60,103.13,16.55,FALLING_BACKWARDS
649,-4.60,103.13,16.55,FALLING_BACKWARDS
722,-4.60,103.13,16.55,FALLING_BACKWARDS
794,-4.60,103.13,16.55,FALLING_BACKWARDS
867,-4.60,103.13,16.55,FALLING_BACKWARDS
940,-4.60,103.13,16.55,FALLING_BACKWARDS
1013,-4.60,103.13,16.55,FALLING_BACKWARDS
1085,-4.60,103.13,16.55,FALLING_BACKWARDS
1158,-4.60,103.13,16.55,FALLING_BACKWARDS
1231,-4.60,103.13,16.55,FALLING_BACKWARDS
1305,-4.60,103.13,16.55,FALLING_BACKWARDS
1378,-4.60,103.13,16.55,FALLING_BACKWARDS
1450,-4.60,103.13,16.55,FALLING_BACKWARDS
1523,-4.60,103.13,16.55,FALLING_BACKWARDS
1596,-4.60,103.13,16.55,FALLING_BACKWARDS
1668,-4.60,103.13,16.55,FALLING_BACKWARDS
1741,-4.60,103.13,16.55,FALLING_BACKWARDS
1814,-4.60,103.13,16.55,FALLING_BACKWARDS
1887,-4.60,103.13,16.55,FALLING_BACKWARDS
1959,-4.60,103.13,16.55,FALLING_BACKWARDS
2032,-4.60,103.13,16.55,FALLING_BACKWARDS
2105,-4.60,103.13,16.55,FALLING_BACKWARDS
2179,-4.60,103.13,16.55,FALLING_BACKWARDS
2252,-4.60,103.13,16.55,FALLING_BACKWARDS
2324,-4.60,103.13,16.55,FALLING_BACKWARDS
2397,-4.60,103.13,16.55,FALLING_BACKWARDS
2470,-4.60,103.13,16.55,FALLING_BACKWARDS
2542,-4.60,103.13,16.55,FALLING_BACKWARDS
2615,-4.60,103.13,16.55,FALLING_BACKWARDS
2688,-4.60,103.13,16.55,FALLING_BACKWARDS
2761,-4.60,103.13,16.55,FALLING_BACKWARDS
2833,-4.60,103.13,16.55,FALLING_BACKWARDS
2906,-4.60,103.13,16.55,FALLING_BACKWARDS
2979,-4.60,103.13,16.55,FALLING_BACKWARDS
3053,-4.60,103.13,16.55,FALLING_BACKWARDS
3126,-4.60,103.13,16.55,FALLING_BACKWARDS
3198,-4.60,103.13,16.55,FALLING_BACKWARDS
3271,-4.60,103.13,16.55,FALLING_BACKWARDS
3344,-4.60,103.13,16.55,FALLING_BACKWARDS
3416,-4.60,103.13,16.55,FALLING_BACKWARDS
3489,-4.60,103.13,16.55,FALLING_BACKWARDS
3562,-4.60,103.13,16.55,FALLING_BACKWARDS
3635,-4.60,103.13,16.55,FALLING_BACKWARDS
3707,-4.60,103.13,16.55,FALLING_BACKWARDS
3780,-4.60,103.13,16.55,FALLING_BACKWARDS
3853,-4.60,103.13,16.55,FALLING_BACKWARDS
3927,-4.60,103.13,16.55,FALLING_BACKWARDS
4000,-4.60,103.13,16.55,FALLING_BACKWARDS
4082,-4.60,103.13,16.55,FALLING_BACKWARDS
4155,-4.60,103.13,16.55,FALLING_BACKWARDS
4227,-4.60,103.13,16.55,FALLING_BACKWARDS
4300,-4.60,103.13,16.55,FALLING_BACKWARDS
4373,-4.60,103.13,16.55,FALLING_BACKWARDS
4445,-4.60,103.13,16.55,FALLING_BACKWARDS
4518,-4.60,103.13,16.55,FALLING_BACKWARDS
4591,-4.60,103.13,16.55,FALLING_BACKWARDS
4664,-4.60,103.13,16.55,FALLING_BACKWARDS
4736,-4.60,103.13,16.55,FALLING_BACKWARDS
4810,-4.60,103.13,16.55,FALLING_BACKWARDS
4883,-4.60,103.13,16.55,FALLING_BACKWARDS
4955,-4.60,103.13,16.55,FALLING_BACKWARDS
5028,-4.60,103.13,16.55,FALLING_BACKWARDS
5101,-4.60,103.13,16.55,FALLING_BACKWARDS
5173,-4.60,103.13,16.55,FALLING_BACKWARDS
5246,-4.60,103.13,16.55,FALLING_BACKWARDS
5319,-4.60,103.13,16.55,FALLING_BACKWARDS
5392,-4.60,103.13,16.55,FALLING_BACKWARDS
5464,-4.60,103.13,16.55,FALLING_BACKWARDS
5537,-4.60,103.13,16.55,FALLING_BACKWARDS
5610,-4.60,103.13,16.55,FALLING_BACKWARDS
5684,-4.60,103.13,16.55,FALLING_BACKWARDS
5757,-4.60,103.13,16.55,FALLING_BACKWARDS
5829,-4.60,103.13,16.55,FALLING_BACKWARDS
5902,-4.60,103.13,16.55,FALLING_BACKWARDS
5975,-4.60,103.13,16.55,FALLING_BACKWARDS
6047,-4.60,103.13,16.55,FALLING_BACKWARDS
6120,-4.60,103.13,16.55,FALLING_BACKWARDS
6193,-4.60,103.13,16.55,FALLING_BACKWARDS
