TIME,X,Y,Z,ACTION
103,-0.83,0.65,7.88,BENDING_DOWN
166,-0.65,0.24,9.37,BENDING_DOWN
179,-0.55,-0.22,9.67,BENDING_DOWN
192,-0.48,-0.55,9.93,BENDING_DOWN
205,-0.50,-0.56,10.12,BENDING_DOWN
218,-0.54,-0.37,10.19,BENDING_DOWN
231,-0.65,-0.14,10.15,BENDING_DOWN
244,-0.67,0.11,9.92,BENDING_DOWN
257,-0.62,0.33,9.59,BENDING_DOWN
270,-0.59,0.44,9.38,BENDING_DOWN
283,-0.55,0.60,9.20,BENDING_DOWN
296,-0.51,0.77,8.99,BENDING_DOWN
309,-0.55,0.90,8.91,BENDING_DOWN
322,-0.61,1.00,8.91,BENDING_DOWN
335,-0.68,1.06,9.02,BENDING_DOWN
348,-0.67,1.07,9.08,BENDING_DOWN
361,-0.55,1.00,9.15,BENDING_DOWN
374,-0.43,0.91,9.33,BENDING_DOWN
387,-0.33,0.82,9.41,BENDING_DOWN
400,-0.25,0.75,9.49,BENDING_DOWN
413,-0.17,0.68,9.60,BENDING_DOWN
426,-0.10,0.66,9.76,BENDING_DOWN
439,-0.08,0.58,9.90,BENDING_DOWN
452,0.02,0.53,9.99,BENDING_DOWN
465,0.13,0.47,10.08,BENDING_DOWN
478,0.24,0.37,10.22,BENDING_DOWN
491,0.31,0.32,10.33,BENDING_DOWN
504,0.36,0.26,10.33,BENDING_DOWN
517,0.39,0.28,10.30,BENDING_DOWN
530,0.37,0.41,10.22,BENDING_DOWN
543,0.38,0.62,10.11,BENDING_DOWN
556,0.30,1.05,9.94,BENDING_DOWN
569,0.25,1.48,9.94,BENDING_DOWN
582,0.24,1.54,10.15,BENDING_DOWN
595,0.23,1.25,10.39,BENDING_DOWN
608,0.25,0.95,10.43,BENDING_DOWN
621,0.20,0.71,10.33,BENDING_DOWN
634,0.15,0.58,10.28,BENDING_DOWN
647,0.10,0.35,10.29,BENDING_DOWN
660,0.07,0.12,10.36,BENDING_DOWN
673,0.08,-0.09,10.34,BENDING_DOWN
686,0.06,-0.35,10.33,BENDING_DOWN
699,-0.01,-0.56,10.25,BENDING_DOWN
712,-0.08,-0.62,10.04,BENDING_DOWN
725,-0.11,-0.53,9.78,BENDING_DOWN
738,-0.11,-0.31,9.51,BENDING_DOWN
751,0.00,-0.12,9.34,BENDING_DOWN
764,0.20,0.02,9.24,BENDING_DOWN
777,0.34,0.11,9.15,BENDING_DOWN
790,0.57,0.11,9.12,BENDING_DOWN
803,0.61,-0.10,9.14,BENDING_DOWN
816,0.57,-0.29,9.18,BENDING_DOWN
829,0.49,-0.38,9.16,BENDING_DOWN
842,0.32,-0.39,9.15,BENDING_DOWN
855,0.10,-0.26,9.18,BENDING_DOWN
868,-0.12,-0.10,9.17,BENDING_DOWN
881,-0.30,0.02,9.15,BENDING_DOWN
894,-0.45,0.15,9.11,BENDING_DOWN
907,-0.57,0.24,9.06,BENDING_DOWN
920,-0.71,0.36,9.11,BENDING_DOWN
933,-0.83,0.50,9.12,BENDING_DOWN
946,-0.91,0.66,9.14,BENDING_DOWN
959,-0.96,0.70,9.17,BENDING_DOWN
972,-1.00,0.76,9.20,BENDING_DOWN
985,-1.02,0.84,9.23,BENDING_DOWN
998,-1.01,0.85,9.31,BENDING_DOWN
1011,-0.99,0.88,9.40,BENDING_DOWN
1024,-0.96,0.86,9.47,BENDING_DOWN
1037,-0.90,0.83,9.52,BENDING_DOWN
1050,-0.81,0.71,9.58,BENDING_DOWN
1063,-0.75,0.62,9.64,BENDING_DOWN
1076,-0.71,0.59,9.74,BENDING_DOWN
1089,-0.66,0.58,9.83,BENDING_DOWN
1102,-0.67,0.56,9.88,BENDING_DOWN
1115,-0.66,0.52,9.89,BENDING_DOWN
1128,-0.64,0.44,9.97,BENDING_DOWN
1141,-0.65,0.40,10.07,BENDING_DOWN
1154,-0.60,0.59,10.03,BENDING_DOWN
1167,-0.58,1.12,9.85,BENDING_DOWN
1180,-0.59,1.33,9.90,BENDING_DOWN
1193,-0.57,0.97,10.39,BENDING_DOWN
1206,-0.46,0.46,10.83,BENDING_DOWN
1219,-0.42,0.10,11.04,BENDING_DOWN
1232,-0.43,0.02,10.91,BENDING_DOWN
1245,-0.55,0.09,10.61,BENDING_DOWN
1258,-0.61,0.15,10.24,BENDING_DOWN
1271,-0.61,-0.01,10.11,BENDING_DOWN
1284,-0.58,-0.41,10.28,BENDING_DOWN
1297,-0.60,-0.73,10.40,BENDING_DOWN
1310,-0.68,-0.85,10.40,BENDING_DOWN
1323,-0.81,-0.77,10.19,BENDING_DOWN
