TIME,X,Y,Z,ACTION
1333,10.53,2.16,2.91,WALKING
1346,10.06,2.12,2.76,WALKING
1361,9.35,2.04,2.56,WALKING
1374,8.83,1.92,2.51,WALKING
1387,8.51,1.84,2.53,WALKING
1400,8.28,1.83,2.46,WALKING
1413,8.21,1.82,2.44,WALKING
1426,8.26,1.75,2.45,WALKING
1439,8.31,1.65,2.47,WALKING
1452,8.35,1.53,2.64,WALKING
1465,8.35,1.41,2.73,WALKING
1478,8.53,1.20,2.91,WALKING
1491,8.76,1.14,2.98,WALKING
1504,9.03,1.13,3.10,WALKING
1517,9.12,0.99,3.12,WALKING
1530,9.19,0.83,3.13,WALKING
1543,9.31,0.63,3.21,WALKING
1556,9.65,0.46,3.34,WALKING
1569,10.39,0.32,3.78,WALKING
1582,11.27,0.41,3.85,WALKING
1597,11.93,0.57,3.89,WALKING
1610,11.99,0.43,3.91,WALKING
1623,11.89,0.23,3.93,WALKING
1636,11.81,0.02,3.97,WALKING
1649,12.08,-0.04,3.93,WALKING
1662,12.34,0.34,3.85,WALKING
1675,12.39,0.57,4.02,WALKING
1688,12.46,0.57,4.15,WALKING
1701,12.59,0.59,4.01,WALKING
1714,12.73,0.69,3.85,WALKING
1727,12.94,0.94,3.42,WALKING
1740,12.82,1.05,3.02,WALKING
1753,12.39,0.97,2.89,WALKING
1766,12.12,0.87,2.83,WALKING
1779,12.17,0.67,2.79,WALKING
1792,12.52,0.56,2.76,WALKING
1805,13.02,0.42,2.67,WALKING
1820,13.78,0.42,2.45,WALKING
1833,14.00,0.36,2.45,WALKING
1846,13.79,0.31,2.70,WALKING
1859,13.53,0.37,2.92,WALKING
1872,13.18,0.44,2.95,WALKING
1885,12.91,0.46,2.83,WALKING
1898,12.49,0.57,2.59,WALKING
1911,11.98,0.71,2.40,WALKING
1924,11.37,0.68,2.15,WALKING
1937,10.75,0.66,1.95,WALKING
1950,10.24,0.74,1.70,WALKING
1963,9.76,0.82,1.43,WALKING
1976,9.31,0.88,1.14,WALKING
1989,8.80,0.85,0.95,WALKING
2002,8.32,0.79,0.86,WALKING
2015,8.02,0.77,0.85,WALKING
2028,7.91,0.74,0.77,WALKING
2043,7.88,0.75,0.68,WALKING
2056,7.88,0.84,0.57,WALKING
2069,7.70,0.88,0.56,WALKING
2082,7.47,0.80,0.65,WALKING
2095,7.22,0.75,0.68,WALKING
2108,7.05,0.72,0.70,WALKING
2121,6.90,0.78,0.72,WALKING
2134,6.78,0.83,0.77,WALKING
2147,6.81,0.78,0.84,WALKING
2160,6.93,0.89,0.84,WALKING
2173,7.20,1.08,0.71,WALKING
2186,7.68,0.90,0.74,WALKING
2199,7.97,0.38,0.82,WALKING
2212,8.21,0.41,1.01,WALKING
2225,8.54,0.91,1.55,WALKING
2238,8.32,1.32,1.77,WALKING
2251,8.32,1.43,1.97,WALKING
2264,8.51,1.50,1.94,WALKING
2279,8.96,1.55,1.73,WALKING
2292,9.22,1.64,1.62,WALKING
2305,9.29,1.68,1.57,WALKING
2318,9.11,1.67,1.67,WALKING
2331,8.94,1.65,1.93,WALKING
2344,8.88,1.65,2.25,WALKING
2357,9.02,1.58,2.50,WALKING
2370,9.63,1.55,2.35,WALKING
2383,10.52,1.20,2.42,WALKING
2396,11.15,1.34,2.35,WALKING
2409,11.57,1.38,2.54,WALKING
2422,11.80,1.43,2.67,WALKING
2435,11.87,1.55,2.82,WALKING
2448,11.77,1.63,2.93,WALKING
2461,11.61,1.69,3.04,WALKING
2474,11.28,1.70,3.24,WALKING
2487,10.90,1.71,3.39,WALKING
2502,10.52,1.75,3.49,WALKING
2515,10.35,1.73,3.38,WALKING
2528,10.34,1.79,3.24,WALKING
2541,10.53,1.84,3.01,WALKING
2554,10.64,1.79,2.86,WALKING
2567,10.65,1.68,2.83,WALKING
2580,10.59,1.58,2.88,WALKING
2593,10.59,1.54,2.83,WALKING
2606,10.62,1.47,2.83,WALKING
2619,10.66,1.45,2.85,WALKING
2632,10.59,1.39,2.90,WALKING
2645,10.73,1.27,3.00,WALKING
2658,11.08,1.13,3.05,WALKING
2671,11.40,1.02,2.97,WALKING
2684,11.62,0.90,2.97,WALKING
2697,11.81,0.72,3.14,WALKING
2710,12.12,0.57,3.43,WALKING
2725,12.68,0.40,3.59,WALKING
2738,13.22,0.31,3.76,WALKING
2751,13.65,0.27,3.92,WALKING
2764,13.45,0.50,3.94,WALKING
2777,12.75,0.83,3.95,WALKING
2790,11.97,0.96,3.92,WALKING
2803,11.28,1.08,3.73,WALKING
2816,10.83,1.15,3.44,WALKING
2829,10.42,1.28,3.00,WALKING
2842,9.97,1.41,2.63,WALKING
2855,9.55,1.54,2.31,WALKING
2868,9.05,1.63,2.01,WALKING
2881,8.61,1.61,1.77,WALKING
2894,8.37,1.54,1.53,WALKING
2907,8.44,1.45,1.24,WALKING
2920,8.64,1.36,1.01,WALKING
2933,8.92,1.36,0.95,WALKING
2948,9.46,1.43,0.99,WALKING
2961,9.80,1.52,0.93,WALKING
2974,10.26,1.56,1.20,WALKING
2987,10.02,1.69,1.30,WALKING
3000,9.88,1.68,1.44,WALKING
3013,9.59,1.63,1.37,WALKING
3026,9.35,1.53,1.37,WALKING
3039,9.26,1.56,1.41,WALKING
3052,9.38,1.64,1.23,WALKING
3065,9.62,1.76,1.05,WALKING
3078,9.75,1.84,1.05,WALKING
3091,9.69,1.84,1.13,WALKING
3104,9.67,1.84,1.12,WALKING
3117,9.70,1.84,1.06,WALKING
3130,9.69,1.87,0.96,WALKING
3143,9.73,1.88,0.89,WALKING
3156,9.71,1.89,0.86,WALKING
3169,9.81,1.88,0.79,WALKING
3184,9.93,1.89,0.70,WALKING
3197,9.95,1.80,0.78,WALKING
3210,10.00,1.76,0.83,WALKING
3223,10.12,1.72,0.92,WALKING
3236,10.48,1.62,1.07,WALKING
3249,11.21,1.32,1.20,WALKING
3262,12.32,0.79,1.44,WALKING
3275,13.32,0.65,1.58,WALKING
3288,13.80,0.83,1.74,WALKING
3301,13.98,1.09,1.92,WALKING
3314,13.80,1.14,2.29,WALKING
3327,12.91,1.18,2.35,WALKING
3340,12.06,1.10,2.31,WALKING
3353,11.42,0.99,2.22,WALKING
3366,10.97,0.88,2.00,WALKING
3379,10.80,0.73,1.82,WALKING
3392,10.89,0.64,1.68,WALKING
3407,11.12,0.55,1.53,WALKING
3420,11.34,0.45,1.49,WALKING
3433,11.54,0.22,1.56,WALKING
3446,11.66,-0.04,1.67,WALKING
3459,11.71,-0.21,1.78,WALKING
3472,11.74,-0.37,1.88,WALKING
3485,11.77,-0.49,1.84,WALKING
3498,11.76,-0.48,1.93,WALKING
3511,11.49,-0.53,1.88,WALKING
3524,11.01,-0.60,1.80,WALKING
3537,10.59,-0.68,1.70,WALKING
3550,10.13,-0.69,1.56,WALKING
3563,9.59,-0.69,1.50,WALKING
3576,9.35,-0.80,1.56,WALKING
3589,9.36,-0.88,1.58,WALKING
3602,9.42,-0.95,1.62,WALKING
3615,9.37,-0.96,1.63,WALKING
3630,9.11,-0.92,1.53,WALKING
3643,8.93,-1.00,1.49,WALKING
3656,8.87,-1.07,1.55,WALKING
3669,8.72,-1.25,1.45,WALKING
3682,8.79,-1.39,1.37,WALKING
3695,9.42,-1.46,1.19,WALKING
3708,10.42,-1.39,1.14,WALKING
3721,10.62,-1.34,0.99,WALKING
3734,10.61,-1.27,1.16,WALKING
3747,10.46,-1.40,1.29,WALKING
3760,10.15,-1.38,1.40,WALKING
3773,9.80,-1.33,1.42,WALKING
3786,9.78,-1.39,1.49,WALKING
3799,10.02,-1.31,1.51,WALKING
3812,10.26,-1.23,1.35,WALKING
3825,10.45,-1.08,1.25,WALKING
3838,10.55,-0.85,0.93,WALKING
3853,10.45,-0.58,0.82,WALKING
3866,10.11,-0.29,0.82,WALKING
3879,9.92,-0.06,0.85,WALKING
3892,9.92,0.15,0.87,WALKING
3905,10.05,0.30,0.82,WALKING
3918,10.32,0.44,0.72,WALKING
3931,10.61,0.64,0.71,WALKING
3944,10.77,0.86,0.72,WALKING
3957,10.93,1.09,0.83,WALKING
3970,11.03,1.30,0.94,WALKING
3983,10.96,1.41,1.06,WALKING
3996,10.88,1.44,1.25,WALKING
4009,10.85,1.47,1.40,WALKING
4022,11.07,1.62,1.59,WALKING
4035,11.39,1.84,1.81,WALKING
4048,11.58,2.01,2.06,WALKING
4061,11.63,2.17,2.23,WALKING
4076,11.60,2.32,2.34,WALKING
4089,11.40,2.41,2.21,WALKING
4102,11.28,2.48,2.12,WALKING
4115,11.15,2.58,2.01,WALKING
4128,11.00,2.69,1.96,WALKING
4141,10.90,2.78,1.89,WALKING
4154,10.66,2.88,1.75,WALKING
4167,10.40,2.84,1.44,WALKING
4180,10.20,2.83,1.28,WALKING
4193,10.41,3.06,0.92,WALKING
4206,10.63,2.74,1.04,WALKING
4219,10.56,2.59,1.39,WALKING
4232,9.99,2.93,1.19,WALKING
4245,9.92,3.16,0.94,WALKING
4258,10.32,3.47,0.94,WALKING
4271,10.36,3.65,1.04,WALKING
4284,10.21,3.91,1.04,WALKING
4299,10.01,4.14,1.00,WALKING
4312,9.92,4.62,0.70,WALKING
4325,9.92,4.63,0.67,WALKING
4338,10.21,4.77,0.75,WALKING
4351,9.97,5.17,0.62,WALKING
4364,9.75,5.39,0.49,WALKING
4377,9.47,5.75,0.25,WALKING
4390,9.56,5.38,0.53,WALKING
4403,9.10,5.47,0.36,WALKING
4416,8.97,5.55,0.26,WALKING
4429,8.99,5.50,0.17,WALKING
4442,8.97,5.46,0.05,WALKING
4455,9.17,5.30,0.05,WALKING
4468,9.51,5.15,0.11,WALKING
4481,9.84,4.85,0.25,WALKING
4494,10.21,4.67,0.53,WALKING
4507,10.49,4.81,0.63,WALKING
4522,10.59,4.98,0.77,WALKING
4535,10.47,5.13,0.93,WALKING
4548,10.24,5.12,0.99,WALKING
4561,10.08,5.06,1.08,WALKING
4574,10.01,4.95,1.03,WALKING
4587,10.02,4.88,0.95,WALKING
4600,10.06,4.83,0.96,WALKING
4613,10.04,4.80,1.05,WALKING
4626,9.82,4.79,1.09,WALKING
4639,9.62,4.73,1.18,WALKING
4652,9.44,4.62,1.34,WALKING
4665,9.36,4.58,1.53,WALKING
4678,9.14,4.49,1.59,WALKING
4691,8.91,4.24,1.63,WALKING
4704,8.69,3.95,1.64,WALKING
4717,8.52,3.63,1.75,WALKING
4730,8.35,3.34,1.81,WALKING
4743,8.21,3.11,1.93,WALKING
4758,8.00,3.01,2.04,WALKING
4771,7.83,2.94,2.07,WALKING
4784,7.70,2.87,2.06,WALKING
4797,7.59,2.80,1.99,WALKING
4810,7.43,2.62,1.88,WALKING
4823,7.21,2.43,1.75,WALKING
4836,7.03,2.27,1.67,WALKING
4849,6.90,2.23,1.66,WALKING
4862,6.77,2.23,1.64,WALKING
4875,6.64,2.27,1.58,WALKING
4888,6.57,2.23,1.50,WALKING
4901,6.55,2.24,1.47,WALKING
4914,6.56,2.23,1.46,WALKING
4927,6.61,2.19,1.35,WALKING
4940,6.70,2.16,1.27,WALKING
4953,6.85,2.20,1.31,WALKING
4966,6.96,2.32,1.39,WALKING
4981,7.10,2.48,1.61,WALKING
4994,7.32,2.65,1.81,WALKING
5007,7.65,2.83,1.96,WALKING
5020,7.83,2.98,1.99,WALKING
5033,7.91,2.99,1.92,WALKING
5046,8.00,2.98,1.81,WALKING
5059,8.22,3.03,1.71,WALKING
5072,8.54,3.22,1.68,WALKING
5085,8.88,3.28,1.60,WALKING
5098,9.14,3.33,1.51,WALKING
5111,9.39,3.32,1.54,WALKING
5124,9.48,3.37,1.64,WALKING
5137,9.61,3.30,1.83,WALKING
5150,10.15,2.98,1.99,WALKING
5163,11.08,2.26,2.08,WALKING
5176,11.68,2.26,1.89,WALKING
5189,11.77,2.07,2.00,WALKING
5202,11.54,1.83,2.13,WALKING
5217,11.43,2.02,2.25,WALKING
5230,11.42,2.26,2.21,WALKING
5243,11.36,2.40,2.18,WALKING
5256,11.33,2.29,2.11,WALKING
5269,11.32,2.09,2.01,WALKING
5282,11.26,1.89,1.96,WALKING
5295,11.35,1.76,1.92,WALKING
5308,11.44,1.90,2.01,WALKING
5321,11.63,2.06,1.90,WALKING
5334,11.88,2.15,1.75,WALKING
5347,11.81,2.21,1.80,WALKING
5360,11.57,2.22,1.91,WALKING
5373,11.18,2.28,2.10,WALKING
5386,10.75,2.44,2.16,WALKING
5399,10.39,2.66,2.05,WALKING
5412,10.27,2.77,1.92,WALKING
5425,10.14,2.98,1.89,WALKING
5440,9.95,3.16,1.91,WALKING
5453,9.73,3.35,1.94,WALKING
5466,9.51,3.44,1.74,WALKING
5479,9.32,3.44,1.51,WALKING
5492,9.14,3.38,1.39,WALKING
5505,9.14,3.37,1.31,WALKING
5518,9.25,3.48,1.29,WALKING
5531,9.17,3.58,1.27,WALKING
5544,9.15,3.66,1.34,WALKING
5557,9.19,3.67,1.41,WALKING
5570,9.32,3.54,1.44,WALKING
5583,9.44,3.40,1.55,WALKING
5596,9.46,3.24,1.66,WALKING
5609,9.59,3.06,1.77,WALKING
5622,9.87,2.95,1.84,WALKING
5635,10.26,2.88,1.96,WALKING
5648,10.52,2.78,2.12,WALKING
5663,10.78,2.64,2.25,WALKING
5676,11.25,2.16,2.38,WALKING
5689,12.02,1.62,2.57,WALKING
5702,12.57,1.85,2.70,WALKING
5715,12.73,2.06,2.85,WALKING
5728,12.57,1.99,2.94,WALKING
5741,12.45,1.76,2.87,WALKING
5754,12.28,1.50,2.60,WALKING
5767,11.81,1.33,2.37,WALKING
5780,11.14,1.17,2.11,WALKING
5793,10.53,1.01,1.82,WALKING
5806,10.13,0.89,1.44,WALKING
5819,10.04,0.67,1.11,WALKING
5832,10.20,0.49,0.89,WALKING
5845,10.54,0.37,0.87,WALKING
5858,10.85,0.34,0.85,WALKING
5871,11.03,0.25,0.98,WALKING
5886,11.03,0.24,1.29,WALKING
5899,10.98,0.38,1.54,WALKING
5912,10.92,0.47,1.53,WALKING
5925,10.94,0.53,1.37,WALKING
5938,10.95,0.56,1.38,WALKING
5951,10.94,0.57,1.45,WALKING
5964,10.73,0.63,1.41,WALKING
5977,10.44,0.67,1.42,WALKING
5990,10.10,0.64,1.37,WALKING
6003,9.80,0.56,1.28,WALKING
6016,9.49,0.45,1.15,WALKING
6029,9.23,0.33,1.12,WALKING
6042,9.14,0.22,1.08,WALKING
6055,9.08,0.11,1.00,WALKING
6068,9.09,-0.03,1.09,WALKING
6081,9.05,-0.19,1.18,WALKING
6094,9.00,-0.31,1.32,WALKING
6107,8.90,-0.41,1.47,WALKING
6122,8.87,-0.59,1.64,WALKING
6135,8.94,-0.76,1.76,WALKING
6148,9.19,-0.85,1.86,WALKING
6161,9.52,-0.90,1.91,WALKING
6174,9.79,-0.80,1.94,WALKING
6187,9.89,-0.65,1.93,WALKING
6200,9.89,-0.49,1.96,WALKING
6213,9.79,-0.24,1.98,WALKING
6226,9.62,-0.06,1.90,WALKING
6239,9.73,-0.05,1.73,WALKING
6252,10.12,-0.43,1.47,WALKING
6265,10.57,-0.42,1.16,WALKING
6278,11.00,-0.20,1.06,WALKING
6291,11.04,0.02,1.20,WALKING
6304,10.65,0.26,1.32,WALKING
6317,10.26,0.42,1.33,WALKING
6330,10.16,0.61,1.29,WALKING
6345,10.15,0.73,1.03,WALKING
6358,10.15,0.76,0.81,WALKING
6371,10.24,0.80,0.76,WALKING
6384,10.30,0.85,0.80,WALKING
6397,10.23,0.88,1.01,WALKING
6410,10.16,0.97,1.26,WALKING
6423,10.00,1.11,1.52,WALKING
6436,9.82,1.22,1.77,WALKING
6449,9.59,1.29,1.96,WALKING
6462,9.51,1.30,2.08,WALKING
6475,9.51,1.33,2.19,WALKING
6488,9.50,1.43,2.31,WALKING
6501,9.48,1.52,2.27,WALKING
6514,9.36,1.60,2.24,WALKING
6527,9.32,1.72,2.29,WALKING
6540,9.37,1.91,2.31,WALKING
6553,9.34,2.05,2.29,WALKING
6568,9.28,2.12,2.26,WALKING
6581,9.39,2.26,2.10,WALKING
6594,9.59,2.38,1.92,WALKING
6607,9.79,2.51,1.68,WALKING
6620,9.92,2.58,1.44,WALKING
6633,10.06,2.66,1.21,WALKING
6646,10.03,2.72,0.93,WALKING
6659,9.90,2.71,0.95,WALKING
6672,9.77,2.67,0.99,WALKING
6685,9.74,2.60,1.11,WALKING
6698,9.83,2.49,1.23,WALKING
6711,10.21,2.48,1.48,WALKING
6724,10.72,2.54,1.64,WALKING
6737,11.08,2.61,1.76,WALKING
6750,11.30,2.72,1.75,WALKING
6763,11.60,2.68,1.73,WALKING
6776,12.10,2.26,1.87,WALKING
6791,12.42,2.20,2.08,WALKING
6804,12.46,2.22,2.40,WALKING
6817,12.43,2.22,2.62,WALKING
6830,12.56,2.17,2.70,WALKING
6843,12.57,2.09,2.67,WALKING
6856,12.39,2.04,2.62,WALKING
6869,11.82,1.94,2.42,WALKING
6882,11.27,1.88,2.23,WALKING
6895,10.69,1.71,2.03,WALKING
6908,10.27,1.44,1.86,WALKING
6921,10.03,1.16,1.82,WALKING
6934,9.92,0.93,1.82,WALKING
6947,10.01,0.70,1.88,WALKING
6960,10.20,0.50,2.05,WALKING
6973,10.33,0.43,2.20,WALKING
6986,10.42,0.34,2.33,WALKING
6999,10.44,0.21,2.46,WALKING
7012,10.32,0.07,2.49,WALKING
7027,9.99,-0.05,2.62,WALKING
7040,9.60,-0.21,2.68,WALKING
7053,9.39,-0.38,2.76,WALKING
7066,9.21,-0.48,2.83,WALKING
7079,9.11,-0.54,2.86,WALKING
7092,9.11,-0.64,2.89,WALKING
7105,9.09,-0.73,2.83,WALKING
7118,9.04,-0.82,2.73,WALKING
7131,9.04,-0.96,2.70,WALKING
7144,8.98,-1.05,2.65,WALKING
7157,8.94,-1.18,2.65,WALKING
7170,8.92,-1.28,2.60,WALKING
7183,8.87,-1.37,2.57,WALKING
7196,8.90,-1.51,2.48,WALKING
7209,9.06,-1.62,2.43,WALKING
7222,9.27,-1.78,2.43,WALKING
7235,9.53,-1.92,2.43,WALKING
7250,9.80,-1.91,2.37,WALKING
7263,9.91,-1.92,2.33,WALKING
7276,9.92,-1.86,2.23,WALKING
7289,9.90,-1.79,2.13,WALKING
7302,10.18,-1.98,2.09,WALKING
7315,10.56,-2.21,2.02,WALKING
7328,10.74,-2.24,2.00,WALKING
7341,10.67,-2.27,2.17,WALKING
7354,10.38,-2.21,2.38,WALKING
7367,10.17,-2.03,2.57,WALKING
7380,10.04,-1.83,2.65,WALKING
7393,9.99,-1.61,2.62,WALKING
7406,10.06,-1.41,2.41,WALKING
7419,10.26,-1.26,2.15,WALKING
7432,10.52,-1.17,1.75,WALKING
7445,10.68,-1.14,1.45,WALKING
7460,10.59,-1.03,1.32,WALKING
7473,10.39,-0.92,1.20,WALKING
7486,10.18,-0.77,1.05,WALKING
7499,9.83,-0.60,0.99,WALKING
7512,9.30,-0.50,0.99,WALKING
7525,8.96,-0.40,1.07,WALKING
7538,8.90,-0.19,1.05,WALKING
7551,9.06,0.06,0.99,WALKING
7564,9.14,0.30,1.02,WALKING
7577,9.21,0.59,1.09,WALKING
7590,9.32,0.82,1.19,WALKING
7603,9.43,1.04,1.27,WALKING
7616,9.48,1.25,1.25,WALKING
7629,9.55,1.44,1.22,WALKING
7642,9.55,1.63,1.24,WALKING
7655,9.53,1.76,1.34,WALKING
7668,9.60,1.95,1.54,WALKING
7681,9.69,2.20,1.69,WALKING
7696,9.76,2.47,1.81,WALKING
7709,9.65,2.66,1.81,WALKING
7722,9.56,2.72,1.87,WALKING
7735,9.60,2.70,1.89,WALKING
7748,9.84,2.72,1.89,WALKING
7761,10.22,2.80,1.85,WALKING
7774,10.59,2.88,1.76,WALKING
7787,10.99,2.93,1.77,WALKING
7800,11.26,3.04,1.81,WALKING
7813,11.40,3.08,1.86,WALKING
7826,11.39,2.98,1.86,WALKING
7839,11.62,2.43,2.08,WALKING
7852,12.40,1.94,2.55,WALKING
7865,13.22,2.08,2.76,WALKING
7878,13.83,2.30,3.25,WALKING
7891,13.57,2.61,3.47,WALKING
7904,13.07,2.66,3.52,WALKING
7919,12.27,2.53,3.35,WALKING
7932,11.41,2.27,3.10,WALKING
7945,10.72,1.92,2.91,WALKING
7958,10.50,1.63,2.77,WALKING
7971,10.77,1.37,2.69,WALKING
7984,11.28,1.25,2.73,WALKING
7997,11.87,1.18,2.90,WALKING
8010,12.45,1.22,3.11,WALKING
8023,12.88,1.38,3.44,WALKING
8036,12.90,1.44,3.61,WALKING
8049,12.77,1.34,3.63,WALKING
8062,12.55,1.30,3.62,WALKING
8075,12.31,1.31,3.68,WALKING
8088,12.09,1.33,3.70,WALKING
8101,12.11,1.41,3.70,WALKING
8114,12.26,1.55,3.55,WALKING
8127,12.30,1.63,3.30,WALKING
8142,12.11,1.71,3.27,WALKING
8155,11.88,1.81,3.38,WALKING
8168,11.75,1.83,3.48,WALKING
8181,11.62,1.86,3.63,WALKING
8194,11.41,1.80,3.75,WALKING
8207,11.25,1.81,3.67,WALKING
8220,11.15,1.81,3.58,WALKING
8233,11.12,1.77,3.66,WALKING
8246,11.23,1.87,3.81,WALKING
8259,11.27,2.06,3.85,WALKING
8272,11.08,2.14,3.82,WALKING
8285,10.62,2.11,3.81,WALKING
8298,10.17,2.17,3.82,WALKING
8311,9.96,2.31,3.81,WALKING
8324,9.77,2.55,3.73,WALKING
8337,9.35,2.78,3.64,WALKING
8350,9.00,2.82,3.62,WALKING
8365,8.81,2.76,3.81,WALKING
8378,8.82,2.67,3.96,WALKING
8391,8.93,2.74,4.27,WALKING
8404,8.72,3.14,4.53,WALKING
8417,7.98,3.48,4.69,WALKING
8430,6.96,3.62,4.76,WALKING
8443,6.24,3.76,4.87,WALKING
8456,5.51,3.70,5.20,WALKING
8469,5.04,3.99,5.29,WALKING
8482,4.67,4.00,5.37,WALKING
8495,4.49,4.01,5.52,WALKING
8508,4.30,4.00,5.65,WALKING
8521,4.24,3.80,5.77,WALKING
8534,4.36,3.65,5.86,WALKING
8547,4.47,3.53,5.85,WALKING
8560,4.46,3.31,5.82,WALKING
8573,4.16,2.99,5.98,WALKING
8586,3.73,2.76,6.10,WALKING
8601,3.27,2.50,6.12,WALKING
8614,2.92,2.18,6.17,WALKING
8627,2.41,2.00,6.33,WALKING
8640,1.86,1.93,6.53,WALKING
8653,1.45,1.92,6.80,WALKING
8666,1.12,1.95,7.11,WALKING
8679,1.03,2.11,7.32,WALKING
8692,0.91,2.26,7.40,WALKING
8705,0.68,2.18,7.59,WALKING
8718,0.40,2.06,7.94,WALKING
8731,0.28,2.04,8.16,WALKING
8744,0.30,2.09,8.40,WALKING
8757,0.20,2.15,8.64,WALKING
8770,0.21,2.17,8.69,WALKING
8783,0.33,2.12,8.68,WALKING
8796,0.50,2.05,8.59,WALKING
8809,0.75,2.01,8.54,WALKING
8824,0.83,2.10,8.68,WALKING
8837,0.59,2.04,8.85,WALKING
8850,0.27,1.88,9.01,WALKING
8863,0.09,1.68,9.15,WALKING
8876,0.00,1.57,9.25,WALKING
8889,-0.05,1.60,9.24,WALKING
8902,0.15,1.66,9.01,WALKING
8915,0.49,1.53,8.93,WALKING
8928,0.36,1.40,9.19,WALKING
8941,0.33,1.39,9.54,WALKING
8954,1.40,1.97,11.02,WALKING
8967,-0.10,1.71,10.80,WALKING
8980,-0.76,1.35,10.95,WALKING
8993,-1.01,1.26,10.09,WALKING
9006,-0.74,1.37,9.70,WALKING
9019,-0.74,1.06,9.82,WALKING
9032,-0.44,0.31,11.04,WALKING
9045,-1.28,-0.07,10.75,WALKING
9061,-1.16,-0.32,10.30,WALKING
9074,-0.88,-0.29,9.52,WALKING
9087,-0.87,-0.31,9.08,WALKING
9100,-1.27,-0.40,9.01,WALKING
9113,-1.76,-0.77,8.94,WALKING
9126,-1.99,-1.09,8.80,WALKING
9139,-1.80,-1.19,8.43,WALKING
9152,-0.61,-0.90,8.45,WALKING
9165,3.00,0.11,9.61,WALKING
9178,4.83,1.66,10.94,WALKING
9191,2.34,2.22,9.66,WALKING
9204,0.93,2.17,8.96,WALKING
9217,1.17,0.94,9.24,WALKING
9230,1.77,-0.15,9.52,WALKING
