TIME,X,Y,Z,ACTION
103,0.44,-0.49,9.26,HAND_WAVING
166,0.96,0.54,9.85,HAND_WAVING
179,1.54,0.90,10.05,HAND_WAVING
192,1.99,1.27,10.50,HAND_WAVING
205,1.89,1.38,10.93,HAND_WAVING
218,1.47,1.28,11.19,HAND_WAVING
231,1.09,1.10,11.23,HAND_WAVING
244,0.72,0.82,11.08,HAND_WAVING
257,0.31,0.49,10.78,HAND_WAVING
270,-0.22,0.19,10.42,HAND_WAVING
283,-0.61,0.04,10.10,HAND_WAVING
296,-0.85,0.06,9.80,HAND_WAVING
309,-0.99,0.19,9.57,HAND_WAVING
322,-0.91,0.44,9.32,HAND_WAVING
335,-0.82,0.74,9.10,HAND_WAVING
348,-0.72,1.09,8.90,HAND_WAVING
361,-2.30,2.62,10.37,HAND_WAVING
374,-3.45,5.07,11.27,HAND_WAVING
387,-3.04,6.27,10.44,HAND_WAVING
400,-1.34,4.55,9.41,HAND_WAVING
413,-0.61,2.72,9.01,HAND_WAVING
426,-0.16,1.87,8.97,HAND_WAVING
439,0.29,1.59,9.53,HAND_WAVING
452,0.22,1.21,10.06,HAND_WAVING
465,0.50,1.55,9.70,HAND_WAVING
478,1.06,1.89,8.83,HAND_WAVING
491,1.29,1.92,8.14,HAND_WAVING
504,1.25,1.75,8.04,HAND_WAVING
517,0.56,0.92,8.25,HAND_WAVING
530,-0.95,-0.78,8.60,HAND_WAVING
543,-0.74,-1.34,8.80,HAND_WAVING
556,1.37,0.12,9.17,HAND_WAVING
569,1.70,1.64,11.84,HAND_WAVING
582,1.35,2.53,14.20,HAND_WAVING
595,0.57,1.68,14.33,HAND_WAVING
608,0.47,0.63,12.39,HAND_WAVING
621,0.53,0.55,12.05,HAND_WAVING
634,0.34,0.61,12.58,HAND_WAVING
647,0.70,1.28,13.63,HAND_WAVING
660,0.84,3.91,13.21,HAND_WAVING
673,2.72,5.13,12.68,HAND_WAVING
686,4.09,5.60,12.29,HAND_WAVING
699,4.83,5.86,12.54,HAND_WAVING
712,4.29,6.20,12.92,HAND_WAVING
725,4.14,6.71,12.88,HAND_WAVING
738,3.84,7.07,12.57,HAND_WAVING
751,2.49,7.32,12.08,HAND_WAVING
764,1.81,7.52,11.44,HAND_WAVING
777,1.72,7.55,10.75,HAND_WAVING
790,1.86,7.50,10.21,HAND_WAVING
803,1.71,7.45,9.59,HAND_WAVING
816,0.90,7.22,8.94,HAND_WAVING
829,0.53,7.05,8.11,HAND_WAVING
842,0.41,7.00,7.49,HAND_WAVING
855,0.01,7.04,7.07,HAND_WAVING
868,-0.83,6.98,6.92,HAND_WAVING
881,-1.74,7.13,6.82,HAND_WAVING
894,-2.95,7.15,6.58,HAND_WAVING
907,-4.07,7.08,6.36,HAND_WAVING
920,-4.80,7.28,5.91,HAND_WAVING
933,-5.47,7.49,5.42,HAND_WAVING
946,-6.34,7.72,4.81,HAND_WAVING
959,-7.35,7.88,3.92,HAND_WAVING
972,-8.47,8.06,3.25,HAND_WAVING
985,-9.49,8.23,2.69,HAND_WAVING
998,-10.19,8.33,1.96,HAND_WAVING
1011,-10.59,8.44,1.32,HAND_WAVING
1024,-10.89,8.30,0.40,HAND_WAVING
1037,-10.98,8.10,-0.24,HAND_WAVING
1050,-11.26,7.92,-0.63,HAND_WAVING
1063,-11.44,7.59,-0.99,HAND_WAVING
1076,-11.40,7.02,-1.21,HAND_WAVING
1089,-10.99,6.46,-1.45,HAND_WAVING
1102,-10.09,5.82,-1.83,HAND_WAVING
1115,-8.90,5.12,-1.95,HAND_WAVING
1128,-8.47,4.74,-1.68,HAND_WAVING
1141,-8.62,4.44,-1.23,HAND_WAVING
1154,-8.89,4.36,-0.68,HAND_WAVING
1167,-8.95,4.50,-0.27,HAND_WAVING
1180,-8.62,4.77,0.05,HAND_WAVING
1193,-8.54,4.80,0.65,HAND_WAVING
1206,-8.57,4.62,1.13,HAND_WAVING
1219,-8.01,4.22,0.86,HAND_WAVING
1232,-7.30,3.70,0.59,HAND_WAVING
1245,-6.27,3.10,0.51,HAND_WAVING
1258,-4.87,2.47,0.18,HAND_WAVING
1271,-4.30,2.07,0.02,HAND_WAVING
1284,-4.87,1.89,0.14,HAND_WAVING
1297,-5.50,1.72,0.03,HAND_WAVING
1310,-5.66,1.38,-0.28,HAND_WAVING
1323,-5.26,0.89,-0.45,HAND_WAVING
1336,-4.34,0.33,-0.75,HAND_WAVING
1349,-3.19,-0.28,-0.84,HAND_WAVING
1362,-2.46,-0.58,-0.93,HAND_WAVING
1375,-2.08,-0.73,-0.85,HAND_WAVING
1388,-1.76,-0.60,-0.64,HAND_WAVING
1401,-1.92,-0.88,0.00,HAND_WAVING
1414,-2.46,-0.65,0.42,HAND_WAVING
1427,-2.63,-0.23,0.72,HAND_WAVING
1440,-2.81,0.23,0.95,HAND_WAVING
1453,-3.34,0.53,0.68,HAND_WAVING
1466,-4.13,0.76,0.07,HAND_WAVING
1479,-4.70,0.93,-0.40,HAND_WAVING
1492,-5.68,1.01,-0.70,HAND_WAVING
1505,-6.59,1.07,-0.94,HAND_WAVING
1518,-6.79,0.95,-1.18,HAND_WAVING
1531,-6.48,0.80,-1.30,HAND_WAVING
1544,-5.95,0.62,-1.39,HAND_WAVING
1557,-5.23,0.54,-1.36,HAND_WAVING
1570,-4.82,0.47,-1.54,HAND_WAVING
1583,-5.74,0.30,-2.26,HAND_WAVING
1596,-6.65,0.05,-2.91,HAND_WAVING
1609,-6.90,0.20,-2.87,HAND_WAVING
1622,-6.10,0.31,-2.78,HAND_WAVING
1635,-4.91,0.38,-2.56,HAND_WAVING
1648,-4.33,0.45,-2.41,HAND_WAVING
1661,-4.71,0.65,-2.07,HAND_WAVING
1674,-5.17,0.76,-1.98,HAND_WAVING
1687,-5.31,0.88,-2.01,HAND_WAVING
1700,-4.83,0.89,-1.87,HAND_WAVING
1713,-4.25,1.19,-1.52,HAND_WAVING
1738,-3.65,1.87,-0.82,HAND_WAVING
1751,-4.66,2.50,-0.44,HAND_WAVING
1764,-5.48,3.17,-0.66,HAND_WAVING
1777,-6.60,4.29,-0.41,HAND_WAVING
1790,-7.17,4.98,-0.58,HAND_WAVING
1803,-7.47,5.64,-0.78,HAND_WAVING
1816,-7.64,5.94,-0.75,HAND_WAVING
1829,-7.77,6.25,-0.62,HAND_WAVING
1842,-7.79,6.49,-0.20,HAND_WAVING
1855,-7.90,6.90,-0.19,HAND_WAVING
1868,-8.30,7.41,-0.20,HAND_WAVING
1881,-8.51,7.70,-0.08,HAND_WAVING
1894,-8.82,7.96,0.09,HAND_WAVING
1907,-9.01,7.77,0.34,HAND_WAVING
1920,-9.56,7.49,-0.09,HAND_WAVING
1933,-10.28,7.38,-0.41,HAND_WAVING
1946,-10.61,7.38,-0.81,HAND_WAVING
1959,-11.27,7.25,-0.96,HAND_WAVING
1972,-11.71,6.99,-1.00,HAND_WAVING
1985,-11.90,6.93,-1.12,HAND_WAVING
1998,-12.45,7.32,-1.30,HAND_WAVING
2011,-13.15,7.82,-1.35,HAND_WAVING
2024,-13.68,8.37,-1.39,HAND_WAVING
2037,-14.23,8.86,-1.26,HAND_WAVING
2050,-14.44,9.14,-1.40,HAND_WAVING
2063,-14.69,9.23,-1.47,HAND_WAVING
2076,-15.10,9.35,-1.52,HAND_WAVING
2089,-15.28,9.39,-1.62,HAND_WAVING
2102,-15.14,9.17,-1.76,HAND_WAVING
2115,-14.66,8.78,-2.45,HAND_WAVING
2128,-14.17,8.44,-3.21,HAND_WAVING
2141,-13.84,8.15,-3.97,HAND_WAVING
2154,-13.40,7.88,-4.79,HAND_WAVING
2167,-13.98,7.48,-4.76,HAND_WAVING
2180,-14.03,7.27,-4.94,HAND_WAVING
2193,-14.36,7.46,-4.67,HAND_WAVING
2206,-14.54,7.94,-3.86,HAND_WAVING
2219,-14.40,8.17,-3.10,HAND_WAVING
2232,-13.72,8.14,-2.23,HAND_WAVING
2245,-12.97,7.76,-1.95,HAND_WAVING
2258,-12.56,7.27,-1.68,HAND_WAVING
2271,-12.70,6.93,-1.41,HAND_WAVING
2284,-13.31,6.86,-0.97,HAND_WAVING
2297,-13.83,7.07,-0.62,HAND_WAVING
2310,-13.75,6.96,-0.41,HAND_WAVING
2323,-12.72,6.59,-0.50,HAND_WAVING
2336,-11.29,6.11,-0.89,HAND_WAVING
2349,-10.16,5.37,-1.22,HAND_WAVING
2362,-9.26,4.77,-1.16,HAND_WAVING
2375,-8.85,4.13,-1.24,HAND_WAVING
2388,-8.78,3.75,-0.86,HAND_WAVING
2401,-8.84,3.44,-0.45,HAND_WAVING
2414,-8.50,3.18,-0.18,HAND_WAVING
2427,-7.82,2.89,-0.30,HAND_WAVING
2440,-6.81,2.22,-0.56,HAND_WAVING
2453,-5.51,1.53,-1.04,HAND_WAVING
2466,-4.45,0.85,-1.09,HAND_WAVING
2479,-3.86,0.38,-0.81,HAND_WAVING
2492,-3.37,-0.06,-1.03,HAND_WAVING
2505,-2.85,-0.61,-1.13,HAND_WAVING
2518,-2.53,-0.81,-0.84,HAND_WAVING
2531,-2.37,-0.97,-0.64,HAND_WAVING
2544,-2.08,-1.18,-0.74,HAND_WAVING
2557,-1.31,-1.09,-0.16,HAND_WAVING
2570,-0.51,-0.84,0.68,HAND_WAVING
2583,-0.15,-0.47,1.02,HAND_WAVING
2596,-0.76,-0.06,0.85,HAND_WAVING
2609,-1.96,0.40,0.82,HAND_WAVING
2622,-3.07,0.84,0.77,HAND_WAVING
2635,-3.91,1.32,0.61,HAND_WAVING
2648,-4.69,1.58,0.46,HAND_WAVING
2661,-5.41,1.75,0.50,HAND_WAVING
2674,-5.60,1.85,0.33,HAND_WAVING
2687,-5.49,1.89,0.01,HAND_WAVING
2700,-5.65,1.90,-0.41,HAND_WAVING
2713,-6.05,1.83,-0.62,HAND_WAVING
2726,-6.39,1.84,-0.74,HAND_WAVING
2739,-6.11,1.96,-0.70,HAND_WAVING
2752,-5.61,2.27,-0.52,HAND_WAVING
2765,-5.12,2.43,-0.30,HAND_WAVING
2778,-4.92,2.68,-0.09,HAND_WAVING
2791,-5.23,3.14,0.44,HAND_WAVING
2804,-5.62,3.52,0.95,HAND_WAVING
2817,-5.13,3.62,1.19,HAND_WAVING
2830,-4.00,3.54,1.34,HAND_WAVING
2843,-2.92,3.48,1.31,HAND_WAVING
2856,-3.14,3.89,1.53,HAND_WAVING
