TIME,X,Y,Z,ACTION
4620,0.50,-1.61,10.38,WALKING
4633,0.41,-1.57,10.62,WALKING
4646,0.28,-1.60,10.82,WALKING
4659,0.11,-1.72,10.96,WALKING
4672,-0.03,-1.79,11.10,WALKING
4685,-0.19,-1.87,11.31,WALKING
4698,-0.49,-2.08,11.46,WALKING
4711,-0.94,-2.23,11.61,WALKING
4724,-1.35,-2.36,11.67,WALKING
4737,-1.51,-2.35,11.63,WALKING
4750,-1.63,-2.27,11.45,WALKING
4763,-1.58,-2.08,11.15,WALKING
4776,-1.37,-1.86,10.72,WALKING
4789,-1.17,-1.67,10.27,WALKING
4802,-1.03,-1.48,9.85,WALKING
4817,-0.79,-1.25,9.47,WALKING
4830,-0.76,-1.23,9.30,WALKING
4843,-1.06,-1.38,9.22,WALKING
4856,-1.34,-1.45,9.21,WALKING
4869,-1.58,-1.46,9.27,WALKING
4882,-1.87,-1.45,9.35,WALKING
4895,-2.09,-1.39,9.31,WALKING
4908,-2.22,-1.24,9.23,WALKING
4921,-2.22,-1.10,9.10,WALKING
4934,-2.12,-1.04,8.89,WALKING
4947,-2.13,-0.96,8.64,WALKING
4960,-2.16,-0.87,8.38,WALKING
4973,-2.09,-0.75,8.16,WALKING
4986,-1.98,-0.65,7.97,WALKING
4999,-1.83,-0.53,7.77,WALKING
5012,-1.76,-0.44,7.59,WALKING
5025,-1.73,-0.31,7.40,WALKING
5040,-1.57,-0.17,7.30,WALKING
5053,-1.46,-0.06,7.28,WALKING
5066,-1.32,0.09,7.30,WALKING
5079,-1.26,0.18,7.33,WALKING
5092,-1.25,0.22,7.42,WALKING
5105,-1.31,0.24,7.58,WALKING
5118,-1.35,0.19,7.74,WALKING
5131,-1.40,0.15,8.00,WALKING
5144,-1.49,0.05,8.28,WALKING
5157,-1.49,0.10,8.53,WALKING
5170,-1.57,0.10,8.77,WALKING
5183,-1.60,0.08,9.02,WALKING
5196,-1.52,0.03,9.38,WALKING
5209,-1.27,-0.07,9.83,WALKING
5222,-1.25,-0.27,10.34,WALKING
5235,-1.61,-0.67,10.73,WALKING
5248,-2.03,-1.07,11.03,WALKING
5263,-2.51,-1.46,11.29,WALKING
5276,-2.72,-1.76,11.47,WALKING
5289,-2.86,-1.94,11.56,WALKING
5302,-2.84,-2.01,11.57,WALKING
5315,-2.82,-2.09,11.39,WALKING
5328,-2.66,-2.05,11.13,WALKING
5341,-2.39,-1.90,10.86,WALKING
5354,-2.11,-1.70,10.60,WALKING
5367,-1.87,-1.49,10.43,WALKING
5380,-1.64,-1.26,10.31,WALKING
5393,-1.43,-1.10,10.20,WALKING
5406,-1.16,-0.93,10.10,WALKING
5419,-0.93,-0.83,9.92,WALKING
5432,-0.73,-0.79,9.78,WALKING
5445,-0.55,-0.85,9.57,WALKING
5458,-0.43,-0.89,9.36,WALKING
5473,-0.20,-0.98,9.11,WALKING
5486,-0.03,-1.02,8.90,WALKING
5499,0.17,-1.01,8.71,WALKING
5512,0.35,-0.99,8.51,WALKING
5525,0.52,-1.03,8.42,WALKING
5538,0.59,-1.03,8.41,WALKING
5551,0.61,-1.06,8.51,WALKING
5564,0.60,-1.06,8.66,WALKING
5577,0.61,-1.05,8.84,WALKING
5590,0.67,-1.07,8.98,WALKING
5603,0.66,-1.07,9.12,WALKING
5616,0.66,-1.10,9.30,WALKING
5629,0.67,-1.05,9.42,WALKING
5642,0.72,-1.07,9.54,WALKING
5655,0.74,-1.15,9.71,WALKING
5668,0.66,-1.22,9.85,WALKING
5681,0.48,-1.30,10.07,WALKING
5696,0.22,-1.49,10.29,WALKING
5709,-0.08,-1.73,10.58,WALKING
5722,-0.40,-2.04,10.98,WALKING
5735,-0.81,-2.35,11.38,WALKING
5748,-1.38,-2.65,11.76,WALKING
5761,-1.84,-2.91,12.05,WALKING
5774,-2.15,-3.01,12.15,WALKING
5787,-2.35,-3.04,12.12,WALKING
5800,-2.38,-2.92,11.92,WALKING
5813,-2.31,-2.73,11.51,WALKING
5826,-2.02,-2.57,11.03,WALKING
5839,-1.72,-2.43,10.63,WALKING
5852,-1.62,-2.29,10.16,WALKING
5865,-1.53,-2.18,9.80,WALKING
5878,-1.52,-2.06,9.55,WALKING
5891,-1.69,-1.93,9.42,WALKING
5906,-1.93,-1.78,9.49,WALKING
5919,-2.12,-1.73,9.57,WALKING
5932,-2.43,-1.68,9.55,WALKING
5945,-2.64,-1.61,9.49,WALKING
5958,-2.67,-1.45,9.31,WALKING
5971,-2.68,-1.25,9.05,WALKING
5984,-2.69,-1.06,8.73,WALKING
5997,-2.78,-0.91,8.33,WALKING
6010,-2.63,-0.72,7.96,WALKING
6023,-2.45,-0.45,7.62,WALKING
6036,-2.29,-0.14,7.35,WALKING
6049,-2.08,0.14,7.15,WALKING
6062,-1.86,0.42,6.96,WALKING
6075,-1.64,0.65,6.79,WALKING
