TIME,X,Y,Z,ACTION
103,0.13,0.27,9.31,FALLING_BACKWARDS
166,0.05,-0.24,9.62,FALLING_BACKWARDS
179,0.04,-0.35,9.62,FALLING_BACKWARDS
192,0.05,-0.37,9.58,FALLING_BACKWARDS
205,0.11,-0.34,9.50,FALLING_BACKWARDS
218,0.14,-0.27,9.46,FALLING_BACKWARDS
231,0.08,-0.25,9.56,FALLING_BACKWARDS
244,0.07,-0.31,9.70,FALLING_BACKWARDS
257,0.23,-0.31,9.58,FALLING_BACKWARDS
270,0.24,-0.29,9.57,FALLING_BACKWARDS
283,0.10,-0.67,9.58,FALLING_BACKWARDS
296,0.09,-0.62,9.77,FALLING_BACKWARDS
309,0.16,-0.39,9.91,FALLING_BACKWARDS
322,0.06,-0.11,10.06,FALLING_BACKWARDS
335,0.00,0.06,9.97,FALLING_BACKWARDS
348,-0.07,0.18,9.92,FALLING_BACKWARDS
361,-0.09,0.27,9.96,FALLING_BACKWARDS
374,-0.17,0.29,10.04,FALLING_BACKWARDS
387,-0.19,0.23,10.21,FALLING_BACKWARDS
400,-0.22,0.11,10.20,FALLING_BACKWARDS
413,-0.15,0.08,10.17,FALLING_BACKWARDS
426,-0.09,0.14,10.07,FALLING_BACKWARDS
439,-0.06,0.13,10.04,FALLING_BACKWARDS
452,-0.04,0.06,10.08,FALLING_BACKWARDS
465,-0.14,-0.10,10.17,FALLING_BACKWARDS
478,-0.00,-0.17,10.25,FALLING_BACKWARDS
491,0.12,-0.21,10.01,FALLING_BACKWARDS
504,0.08,-0.16,9.63,FALLING_BACKWARDS
517,0.02,-0.09,9.47,FALLING_BACKWARDS
530,0.00,-0.07,9.44,FALLING_BACKWARDS
543,0.06,-0.16,9.38,FALLING_BACKWARDS
556,0.11,-0.25,9.41,FALLING_BACKWARDS
569,0.10,-0.30,9.31,FALLING_BACKWARDS
582,0.04,-0.24,9.30,FALLING_BACKWARDS
595,-0.01,-0.14,9.41,FALLING_BACKWARDS
608,-0.06,0.11,9.48,FALLING_BACKWARDS
621,0.33,0.14,9.45,FALLING_BACKWARDS
634,-0.04,0.05,9.21,FALLING_BACKWARDS
647,-0.08,0.02,9.04,FALLING_BACKWARDS
660,-0.04,-0.11,9.13,FALLING_BACKWARDS
673,0.00,-0.26,9.11,FALLING_BACKWARDS
686,-0.00,-0.28,8.97,FALLING_BACKWARDS
699,0.10,-0.19,8.92,FALLING_BACKWARDS
712,0.16,-0.14,8.84,FALLING_BACKWARDS
725,0.02,-0.09,8.74,FALLING_BACKWARDS
738,-0.14,0.06,8.73,FALLING_BACKWARDS
751,-0.16,0.20,8.87,FALLING_BACKWARDS
764,-0.21,0.23,9.10,FALLING_BACKWARDS
777,-0.53,0.16,9.18,FALLING_BACKWARDS
790,-0.31,-0.14,8.99,FALLING_BACKWARDS
803,0.09,-0.18,9.25,FALLING_BACKWARDS
816,0.26,-0.04,9.62,FALLING_BACKWARDS
829,0.13,0.07,10.03,FALLING_BACKWARDS
842,-0.07,-0.01,10.33,FALLING_BACKWARDS
855,-0.22,-0.06,10.55,FALLING_BACKWARDS
868,-0.29,-0.10,10.67,FALLING_BACKWARDS
881,-0.30,-0.12,10.65,FALLING_BACKWARDS
894,-0.37,-0.15,10.60,FALLING_BACKWARDS
907,-0.39,-0.22,10.55,FALLING_BACKWARDS
920,-0.31,-0.21,10.49,FALLING_BACKWARDS
933,-0.23,-0.16,10.50,FALLING_BACKWARDS
946,-0.24,-0.06,10.48,FALLING_BACKWARDS
959,-0.29,-0.01,10.41,FALLING_BACKWARDS
972,-0.41,-0.03,10.31,FALLING_BACKWARDS
985,-0.47,-0.09,10.18,FALLING_BACKWARDS
998,-0.51,-0.16,10.14,FALLING_BACKWARDS
1011,-0.48,-0.19,10.08,FALLING_BACKWARDS
1024,-0.48,-0.22,10.07,FALLING_BACKWARDS
1037,-0.37,-0.17,9.95,FALLING_BACKWARDS
1050,-0.44,-0.11,9.85,FALLING_BACKWARDS
1063,-0.56,-0.07,9.73,FALLING_BACKWARDS
1076,-0.54,-0.16,9.61,FALLING_BACKWARDS
1089,-0.48,-0.24,9.54,FALLING_BACKWARDS
1102,-0.48,-0.27,9.53,FALLING_BACKWARDS
1115,-0.56,-0.25,9.52,FALLING_BACKWARDS
1128,-0.60,-0.18,9.51,FALLING_BACKWARDS
1141,-0.63,-0.13,9.42,FALLING_BACKWARDS
1154,-0.50,-0.29,9.34,FALLING_BACKWARDS
1167,-0.52,-0.32,9.13,FALLING_BACKWARDS
1180,-0.60,-0.33,9.17,FALLING_BACKWARDS
1193,-0.37,-0.37,9.48,FALLING_BACKWARDS
1206,-0.32,-0.25,9.58,FALLING_BACKWARDS
1219,-0.46,-0.07,9.44,FALLING_BACKWARDS
1232,-0.55,0.02,9.32,FALLING_BACKWARDS
1245,-0.47,-0.01,9.31,FALLING_BACKWARDS
1258,-0.38,-0.08,9.32,FALLING_BACKWARDS
