TIME,X,Y,Z,ACTION
103,-1.01,0.85,9.98,BENDING_DOWN
166,-0.87,0.52,10.13,BENDING_DOWN
179,-0.79,0.57,9.93,BENDING_DOWN
192,-0.69,0.51,9.71,BENDING_DOWN
205,-0.51,0.42,9.57,BENDING_DOWN
218,-0.38,0.37,9.46,BENDING_DOWN
231,-0.34,0.39,9.36,BENDING_DOWN
244,-0.41,0.40,9.36,BENDING_DOWN
257,-0.39,0.38,9.44,BENDING_DOWN
270,-0.45,0.32,9.54,BENDING_DOWN
283,-0.48,0.23,9.57,BENDING_DOWN
296,-0.52,0.11,9.46,BENDING_DOWN
309,-0.59,-0.03,9.31,BENDING_DOWN
322,-0.70,-0.07,9.36,BENDING_DOWN
335,-0.73,0.03,9.31,BENDING_DOWN
348,-0.63,0.19,9.29,BENDING_DOWN
361,-0.47,0.37,9.29,BENDING_DOWN
374,-0.26,0.45,9.23,BENDING_DOWN
387,-0.09,0.45,9.15,BENDING_DOWN
400,0.10,0.42,9.09,BENDING_DOWN
413,0.10,0.24,9.08,BENDING_DOWN
426,0.11,0.06,9.20,BENDING_DOWN
439,0.09,-0.08,9.38,BENDING_DOWN
452,0.02,-0.17,9.57,BENDING_DOWN
465,-0.19,-0.18,9.55,BENDING_DOWN
478,-0.43,-0.07,9.53,BENDING_DOWN
491,-0.55,0.09,9.49,BENDING_DOWN
504,-0.59,0.21,9.50,BENDING_DOWN
517,-0.63,0.26,9.48,BENDING_DOWN
530,-0.68,0.36,9.44,BENDING_DOWN
543,-0.74,0.44,9.38,BENDING_DOWN
556,-0.73,0.63,9.22,BENDING_DOWN
569,-0.79,0.85,9.16,BENDING_DOWN
582,-0.78,1.05,9.11,BENDING_DOWN
595,-0.76,1.22,9.13,BENDING_DOWN
608,-0.76,1.29,9.12,BENDING_DOWN
621,-0.64,1.30,9.11,BENDING_DOWN
634,-0.51,1.28,9.07,BENDING_DOWN
647,-0.45,1.19,9.03,BENDING_DOWN
660,-0.41,1.11,9.01,BENDING_DOWN
673,-0.36,1.08,8.98,BENDING_DOWN
686,-0.39,1.03,9.01,BENDING_DOWN
699,-0.46,1.02,9.09,BENDING_DOWN
712,-0.52,1.06,9.11,BENDING_DOWN
725,-0.60,1.08,9.18,BENDING_DOWN
738,-0.66,1.15,9.13,BENDING_DOWN
751,-0.70,1.19,9.07,BENDING_DOWN
764,-0.64,1.24,9.02,BENDING_DOWN
777,-0.61,1.23,8.98,BENDING_DOWN
790,-0.59,1.24,9.04,BENDING_DOWN
803,-0.55,1.37,9.07,BENDING_DOWN
816,-0.51,1.45,9.08,BENDING_DOWN
829,-0.52,1.44,8.99,BENDING_DOWN
842,-0.61,1.41,8.86,BENDING_DOWN
855,-0.68,1.55,8.64,BENDING_DOWN
868,-0.67,1.87,8.37,BENDING_DOWN
881,-0.59,1.94,8.33,BENDING_DOWN
894,-0.52,1.62,8.55,BENDING_DOWN
907,-0.54,1.22,8.88,BENDING_DOWN
920,-0.56,0.95,9.12,BENDING_DOWN
933,-0.55,0.81,9.26,BENDING_DOWN
946,-0.63,0.55,9.40,BENDING_DOWN
959,-0.77,0.25,9.35,BENDING_DOWN
972,-0.86,0.08,9.09,BENDING_DOWN
985,-0.90,-0.02,8.73,BENDING_DOWN
998,-0.87,-0.11,8.37,BENDING_DOWN
1011,-0.86,-0.20,8.15,BENDING_DOWN
1024,-0.89,-0.29,8.00,BENDING_DOWN
1037,-0.99,-0.36,8.07,BENDING_DOWN
1050,-1.12,-0.37,8.23,BENDING_DOWN
1063,-1.27,-0.36,8.36,BENDING_DOWN
1076,-1.37,-0.25,8.29,BENDING_DOWN
1089,-1.41,-0.21,8.00,BENDING_DOWN
1102,-1.42,-0.16,7.81,BENDING_DOWN
1115,-1.37,-0.12,7.72,BENDING_DOWN
1128,-1.29,-0.04,7.83,BENDING_DOWN
1141,-1.13,-0.02,7.97,BENDING_DOWN
1154,-1.05,-0.08,8.11,BENDING_DOWN
1167,-1.04,-0.11,8.19,BENDING_DOWN
1180,-0.97,-0.04,8.20,BENDING_DOWN
1193,-0.85,-0.02,8.03,BENDING_DOWN
1206,-0.65,-0.01,7.70,BENDING_DOWN
1219,-0.47,-0.08,7.32,BENDING_DOWN
1232,-0.34,-0.25,7.10,BENDING_DOWN
1245,-0.21,-0.42,7.05,BENDING_DOWN
1258,-0.17,-0.53,7.06,BENDING_DOWN
1271,-0.24,-0.57,7.13,BENDING_DOWN
1284,-0.32,-0.56,7.25,BENDING_DOWN
1297,-0.41,-0.54,7.21,BENDING_DOWN
1310,-0.47,-0.51,7.14,BENDING_DOWN
1323,-0.42,-0.52,7.18,BENDING_DOWN
1336,-0.33,-0.55,7.38,BENDING_DOWN
1349,-0.23,-0.52,7.67,BENDING_DOWN
1362,-0.22,-0.50,8.02,BENDING_DOWN
1375,-0.13,-0.63,8.32,BENDING_DOWN
1388,0.01,-0.79,8.49,BENDING_DOWN
1401,0.03,-0.98,8.58,BENDING_DOWN
1414,0.01,-1.12,8.58,BENDING_DOWN
1427,-0.05,-1.16,8.61,BENDING_DOWN
1440,-0.22,-1.19,8.68,BENDING_DOWN
1453,-0.44,-1.24,9.01,BENDING_DOWN
1466,-0.66,-1.42,9.57,BENDING_DOWN
1479,-0.86,-1.52,10.05,BENDING_DOWN
1492,-0.94,-1.47,10.30,BENDING_DOWN
1505,-0.87,-1.33,10.42,BENDING_DOWN
1518,-0.74,-1.24,10.41,BENDING_DOWN
1531,-0.73,-1.33,10.34,BENDING_DOWN
1544,-0.80,-1.38,10.17,BENDING_DOWN
1557,-0.87,-1.39,9.95,BENDING_DOWN
1570,-0.94,-1.45,9.99,BENDING_DOWN
1583,-0.94,-1.45,10.18,BENDING_DOWN
1596,-0.95,-1.40,10.40,BENDING_DOWN
1609,-0.80,-1.36,10.49,BENDING_DOWN
1622,-0.67,-1.32,10.36,BENDING_DOWN
1635,-0.51,-1.26,10.23,BENDING_DOWN
1648,-0.45,-1.23,10.15,BENDING_DOWN
1661,-0.39,-1.26,10.23,BENDING_DOWN
1686,-0.59,-1.31,10.75,BENDING_DOWN
1699,-0.63,-1.28,11.18,BENDING_DOWN
1712,-0.54,-1.24,11.39,BENDING_DOWN
1725,-0.38,-1.27,11.46,BENDING_DOWN
1738,-0.24,-1.32,11.37,BENDING_DOWN
1751,-0.06,-1.43,11.36,BENDING_DOWN
1764,-0.06,-1.52,11.48,BENDING_DOWN
1777,-0.11,-1.52,11.57,BENDING_DOWN
1790,-0.13,-1.49,11.60,BENDING_DOWN
1803,-0.08,-1.53,11.63,BENDING_DOWN
1816,0.04,-1.58,11.68,BENDING_DOWN
1829,0.17,-1.62,11.65,BENDING_DOWN
1842,0.25,-1.67,11.63,BENDING_DOWN
1855,0.29,-1.72,11.66,BENDING_DOWN
1868,0.19,-1.70,11.79,BENDING_DOWN
1881,0.06,-1.67,11.66,BENDING_DOWN
1894,0.00,-1.72,11.48,BENDING_DOWN
1907,-0.01,-1.71,11.46,BENDING_DOWN
1920,0.01,-1.62,11.53,BENDING_DOWN
1933,0.08,-1.49,11.63,BENDING_DOWN
1946,0.24,-1.42,11.55,BENDING_DOWN
1959,0.38,-1.43,11.64,BENDING_DOWN
1972,0.34,-1.48,11.73,BENDING_DOWN
1985,0.24,-1.44,11.91,BENDING_DOWN
1998,0.19,-1.41,12.00,BENDING_DOWN
2011,0.23,-1.41,11.91,BENDING_DOWN
2024,0.29,-1.52,11.85,BENDING_DOWN
2037,0.33,-1.61,11.84,BENDING_DOWN
2050,0.19,-1.71,11.88,BENDING_DOWN
2063,0.05,-1.72,12.04,BENDING_DOWN
2076,-0.08,-1.73,12.25,BENDING_DOWN
2089,-0.11,-1.71,12.28,BENDING_DOWN
2102,-0.09,-1.78,12.17,BENDING_DOWN
2115,0.04,-1.83,12.11,BENDING_DOWN
2128,0.13,-1.85,12.03,BENDING_DOWN
2141,0.18,-1.74,11.94,BENDING_DOWN
2154,0.54,-1.60,11.69,BENDING_DOWN
2167,0.59,-1.57,11.66,BENDING_DOWN
2180,0.48,-1.55,11.63,BENDING_DOWN
2193,0.42,-1.60,11.75,BENDING_DOWN
2206,0.36,-1.56,12.00,BENDING_DOWN
2219,0.34,-1.49,12.29,BENDING_DOWN
2232,0.21,-1.49,12.59,BENDING_DOWN
2245,0.09,-1.49,12.69,BENDING_DOWN
2258,-0.08,-1.63,12.72,BENDING_DOWN
2271,-0.24,-1.77,12.79,BENDING_DOWN
2284,-0.14,-1.84,12.89,BENDING_DOWN
2297,-0.02,-1.88,12.97,BENDING_DOWN
2310,0.06,-1.95,13.00,BENDING_DOWN
2323,0.10,-2.03,12.95,BENDING_DOWN
2336,0.15,-2.11,12.91,BENDING_DOWN
2349,0.24,-2.20,12.92,BENDING_DOWN
2362,0.31,-2.28,12.96,BENDING_DOWN
2375,0.42,-2.27,12.89,BENDING_DOWN
2388,0.57,-2.20,12.76,BENDING_DOWN
2401,0.66,-2.14,12.48,BENDING_DOWN
2414,0.69,-2.09,12.24,BENDING_DOWN
2427,0.66,-2.03,12.10,BENDING_DOWN
2440,0.53,-1.96,12.01,BENDING_DOWN
2453,0.43,-1.89,11.97,BENDING_DOWN
2466,0.39,-1.78,11.97,BENDING_DOWN
2479,0.33,-1.69,11.99,BENDING_DOWN
2492,0.30,-1.58,12.02,BENDING_DOWN
2505,0.21,-1.46,12.01,BENDING_DOWN
2518,0.13,-1.40,12.01,BENDING_DOWN
2531,0.06,-1.29,12.00,BENDING_DOWN
2544,-0.00,-1.21,12.05,BENDING_DOWN
2557,-0.05,-1.18,12.10,BENDING_DOWN
2570,-0.06,-1.25,12.08,BENDING_DOWN
2583,-0.13,-1.37,11.99,BENDING_DOWN
2596,-0.21,-1.46,11.80,BENDING_DOWN
2609,-0.31,-1.49,11.70,BENDING_DOWN
2622,-0.33,-1.43,11.70,BENDING_DOWN
2635,-0.31,-1.24,11.70,BENDING_DOWN
2648,-0.32,-1.01,11.77,BENDING_DOWN
2661,-0.33,-0.90,11.76,BENDING_DOWN
2674,-0.21,-0.94,11.62,BENDING_DOWN
2687,-0.03,-1.04,11.43,BENDING_DOWN
