TIME,X,Y,Z,ACTION
103,0.46,-1.36,10.39,BENDING_DOWN
166,0.32,-1.36,10.56,BENDING_DOWN
179,0.22,-1.55,10.42,BENDING_DOWN
192,0.14,-1.78,10.30,BENDING_DOWN
205,0.07,-1.90,10.16,BENDING_DOWN
218,0.06,-1.84,10.00,BENDING_DOWN
231,0.17,-1.68,9.78,BENDING_DOWN
244,0.19,-1.44,9.49,BENDING_DOWN
257,0.24,-1.21,9.15,BENDING_DOWN
270,0.31,-0.97,8.79,BENDING_DOWN
283,0.33,-0.78,8.45,BENDING_DOWN
296,0.33,-0.67,8.10,BENDING_DOWN
309,0.30,-0.58,7.79,BENDING_DOWN
322,0.24,-0.59,7.57,BENDING_DOWN
335,0.14,-0.64,7.47,BENDING_DOWN
348,0.04,-0.68,7.38,BENDING_DOWN
361,0.01,-0.54,7.17,BENDING_DOWN
374,-0.01,-0.34,6.99,BENDING_DOWN
387,-0.05,-0.17,6.80,BENDING_DOWN
400,-0.09,-0.02,6.63,BENDING_DOWN
413,-0.07,0.12,6.40,BENDING_DOWN
426,-0.00,0.07,6.32,BENDING_DOWN
439,-0.04,-0.10,6.28,BENDING_DOWN
452,-0.08,-0.34,6.51,BENDING_DOWN
465,-0.32,-0.50,6.74,BENDING_DOWN
478,-0.52,-0.48,6.92,BENDING_DOWN
491,-0.60,-0.29,7.02,BENDING_DOWN
504,-0.60,0.05,7.18,BENDING_DOWN
517,-0.59,0.24,7.16,BENDING_DOWN
530,-0.50,0.24,7.09,BENDING_DOWN
543,-0.46,0.16,7.12,BENDING_DOWN
556,-0.41,-0.03,7.27,BENDING_DOWN
569,-0.40,-0.20,7.61,BENDING_DOWN
582,-0.26,-0.19,7.84,BENDING_DOWN
595,-0.14,-0.03,8.06,BENDING_DOWN
608,-0.06,0.18,8.24,BENDING_DOWN
621,0.00,0.43,8.41,BENDING_DOWN
634,0.03,0.59,8.51,BENDING_DOWN
647,0.05,0.64,8.59,BENDING_DOWN
660,0.12,0.60,8.63,BENDING_DOWN
673,0.12,0.57,8.62,BENDING_DOWN
686,0.11,0.52,8.70,BENDING_DOWN
699,0.10,0.47,8.82,BENDING_DOWN
712,0.10,0.44,9.02,BENDING_DOWN
725,0.04,0.51,9.26,BENDING_DOWN
738,0.03,0.59,9.50,BENDING_DOWN
751,0.01,0.69,9.59,BENDING_DOWN
764,0.07,0.79,9.58,BENDING_DOWN
777,0.15,0.73,9.50,BENDING_DOWN
790,0.27,0.65,9.40,BENDING_DOWN
803,0.41,0.55,9.38,BENDING_DOWN
816,0.52,0.49,9.34,BENDING_DOWN
829,0.59,0.56,9.36,BENDING_DOWN
842,0.63,0.71,9.41,BENDING_DOWN
855,0.64,0.86,9.52,BENDING_DOWN
868,0.68,0.96,9.58,BENDING_DOWN
881,0.73,0.98,9.65,BENDING_DOWN
894,0.67,0.87,9.79,BENDING_DOWN
907,0.57,0.70,9.89,BENDING_DOWN
920,0.49,0.53,10.01,BENDING_DOWN
933,0.42,0.45,10.03,BENDING_DOWN
946,0.37,0.50,10.07,BENDING_DOWN
959,0.34,0.58,10.12,BENDING_DOWN
972,0.34,0.57,10.09,BENDING_DOWN
985,0.33,0.62,10.01,BENDING_DOWN
998,0.39,0.75,9.92,BENDING_DOWN
1011,0.44,0.85,9.96,BENDING_DOWN
1024,0.44,0.75,10.14,BENDING_DOWN
1037,0.33,0.59,10.30,BENDING_DOWN
1050,0.13,0.42,10.40,BENDING_DOWN
1063,-0.00,0.29,10.49,BENDING_DOWN
1076,-0.10,0.22,10.46,BENDING_DOWN
1089,-0.14,0.16,10.43,BENDING_DOWN
1102,-0.08,0.17,10.32,BENDING_DOWN
1115,0.04,0.31,10.19,BENDING_DOWN
1128,0.14,0.41,10.07,BENDING_DOWN
1141,0.21,0.48,10.01,BENDING_DOWN
1154,0.30,0.46,9.94,BENDING_DOWN
1167,0.40,0.36,10.04,BENDING_DOWN
1180,0.48,0.26,10.12,BENDING_DOWN
1193,0.55,0.19,10.07,BENDING_DOWN
1206,0.56,0.16,10.14,BENDING_DOWN
1219,0.51,0.14,10.13,BENDING_DOWN
1232,0.44,0.13,10.09,BENDING_DOWN
1245,0.38,0.17,9.86,BENDING_DOWN
1258,0.40,0.13,9.63,BENDING_DOWN
1271,0.37,0.06,9.35,BENDING_DOWN
1284,0.32,-0.02,9.13,BENDING_DOWN
1297,0.25,-0.07,9.09,BENDING_DOWN
1310,0.11,-0.05,9.14,BENDING_DOWN
1323,0.01,0.05,9.05,BENDING_DOWN
1336,-0.05,0.18,8.96,BENDING_DOWN
1349,-0.07,0.30,8.76,BENDING_DOWN
1362,-0.07,0.33,8.61,BENDING_DOWN
1375,-0.06,0.32,8.55,BENDING_DOWN
1388,-0.01,0.30,8.50,BENDING_DOWN
1401,0.11,0.42,8.46,BENDING_DOWN
