TIME,X,Y,Z,ACTION
1154,-0.96,-0.74,8.68,FALLING_BACKWARDS
1167,-0.72,-0.95,8.22,FALLING_BACKWARDS
1180,-0.04,-0.77,7.52,FALLING_BACKWARDS
1193,0.38,-0.63,6.96,FALLING_BACKWARDS
1206,-0.43,-0.19,6.81,FALLING_BACKWARDS
1219,-1.05,0.49,7.69,FALLING_BACKWARDS
1232,-1.89,0.84,9.17,FALLING_BACKWARDS
1245,-2.40,0.79,10.16,FALLING_BACKWARDS
1258,-2.92,0.58,10.74,FALLING_BACKWARDS
1271,-2.96,0.11,10.44,FALLING_BACKWARDS
1284,-2.36,-0.48,9.75,FALLING_BACKWARDS
1297,-1.71,-0.85,9.48,FALLING_BACKWARDS
1310,-1.14,-0.77,9.79,FALLING_BACKWARDS
1323,-0.71,-0.52,10.04,FALLING_BACKWARDS
1336,-0.71,-0.18,10.33,FALLING_BACKWARDS
1349,-1.55,0.51,11.32,FALLING_BACKWARDS
1362,-2.62,0.81,12.11,FALLING_BACKWARDS
1375,-2.44,0.71,12.36,FALLING_BACKWARDS
1388,-1.97,0.22,12.12,FALLING_BACKWARDS
1401,-1.08,-0.30,12.10,FALLING_BACKWARDS
1414,-0.18,-0.72,12.69,FALLING_BACKWARDS
1427,0.10,-1.13,13.71,FALLING_BACKWARDS
1440,0.24,-1.53,14.34,FALLING_BACKWARDS
1453,0.46,-2.35,14.14,FALLING_BACKWARDS
1466,0.73,-2.51,13.47,FALLING_BACKWARDS
1491,-0.80,-2.13,12.83,FALLING_BACKWARDS
1504,-1.71,-1.98,12.87,FALLING_BACKWARDS
1517,-1.43,-2.20,13.24,FALLING_BACKWARDS
1530,-0.81,-2.64,12.22,FALLING_BACKWARDS
1543,-0.47,-3.32,11.12,FALLING_BACKWARDS
1556,-0.45,-3.95,11.04,FALLING_BACKWARDS
1569,-1.14,-4.45,11.41,FALLING_BACKWARDS
1582,-1.59,-4.02,11.12,FALLING_BACKWARDS
1595,-1.58,-3.41,10.92,FALLING_BACKWARDS
1608,-1.69,-3.24,11.41,FALLING_BACKWARDS
1621,-1.38,-2.84,11.13,FALLING_BACKWARDS
1634,-1.01,-2.71,10.33,FALLING_BACKWARDS
1647,-0.86,-1.67,9.27,FALLING_BACKWARDS
1660,-0.89,-0.71,7.93,FALLING_BACKWARDS
1673,-0.27,-0.12,6.91,FALLING_BACKWARDS
1686,-0.05,-0.25,6.52,FALLING_BACKWARDS
1699,0.06,0.16,6.78,FALLING_BACKWARDS
1712,0.00,1.05,6.58,FALLING_BACKWARDS
1725,-0.08,1.79,4.30,FALLING_BACKWARDS
1738,-0.25,2.06,2.03,FALLING_BACKWARDS
1751,1.74,1.48,4.75,FALLING_BACKWARDS
1764,3.83,1.64,10.88,FALLING_BACKWARDS
1777,3.28,1.55,13.88,FALLING_BACKWARDS
1790,1.87,2.15,12.44,FALLING_BACKWARDS
1803,0.57,2.91,10.52,FALLING_BACKWARDS
1816,1.38,2.79,8.64,FALLING_BACKWARDS
1829,1.99,4.19,11.45,FALLING_BACKWARDS
1842,1.73,3.81,18.28,FALLING_BACKWARDS
1855,2.95,2.26,16.69,FALLING_BACKWARDS
1868,3.18,1.47,11.04,FALLING_BACKWARDS
1881,1.36,1.88,8.35,FALLING_BACKWARDS
1894,-0.93,2.91,11.26,FALLING_BACKWARDS
1907,-2.07,3.48,13.58,FALLING_BACKWARDS
1920,-2.16,4.00,13.48,FALLING_BACKWARDS
1933,-1.63,4.51,10.89,FALLING_BACKWARDS
1946,-1.22,5.41,6.39,FALLING_BACKWARDS
1959,-2.85,7.82,2.28,FALLING_BACKWARDS
1972,-5.87,11.36,4.51,FALLING_BACKWARDS
1985,-10.40,14.68,11.99,FALLING_BACKWARDS
1998,-12.34,12.33,13.50,FALLING_BACKWARDS
2011,-9.60,9.94,8.15,FALLING_BACKWARDS
2024,-8.67,8.35,2.52,FALLING_BACKWARDS
2037,-8.60,6.00,0.59,FALLING_BACKWARDS
2050,-7.66,4.05,-1.40,FALLING_BACKWARDS
2063,-6.04,3.59,-1.84,FALLING_BACKWARDS
2076,-4.84,4.11,-0.73,FALLING_BACKWARDS
2089,-3.41,4.25,1.86,FALLING_BACKWARDS
2102,-5.66,5.75,6.63,FALLING_BACKWARDS
2115,-5.24,7.38,11.94,FALLING_BACKWARDS
2128,-4.51,7.17,12.99,FALLING_BACKWARDS
2141,-2.72,7.64,13.30,FALLING_BACKWARDS
2154,-1.43,8.06,14.61,FALLING_BACKWARDS
2167,-0.84,4.23,14.51,FALLING_BACKWARDS
2180,-1.78,-0.18,12.30,FALLING_BACKWARDS
2193,-2.16,-2.57,8.76,FALLING_BACKWARDS
2206,-2.31,-2.37,8.78,FALLING_BACKWARDS
2219,-2.10,-1.21,12.39,FALLING_BACKWARDS
2232,-0.66,0.27,14.64,FALLING_BACKWARDS
2245,1.11,1.83,14.23,FALLING_BACKWARDS
2258,2.73,2.94,13.35,FALLING_BACKWARDS
2271,2.52,3.36,13.15,FALLING_BACKWARDS
2284,2.48,2.28,13.40,FALLING_BACKWARDS
2297,1.61,0.82,12.27,FALLING_BACKWARDS
2310,1.60,-0.72,10.25,FALLING_BACKWARDS
2323,3.29,-3.89,5.91,FALLING_BACKWARDS
2336,2.75,-6.81,0.17,FALLING_BACKWARDS
2349,-1.42,-3.12,6.07,FALLING_BACKWARDS
2362,-2.40,6.54,12.06,FALLING_BACKWARDS
2375,-2.27,13.42,15.64,FALLING_BACKWARDS
2388,-2.74,12.64,13.20,FALLING_BACKWARDS
2401,-3.11,11.23,11.13,FALLING_BACKWARDS
2414,-3.43,8.24,10.22,FALLING_BACKWARDS
2427,-2.99,5.05,8.87,FALLING_BACKWARDS
2440,-1.50,3.04,7.22,FALLING_BACKWARDS
2453,-0.29,1.73,5.30,FALLING_BACKWARDS
2466,0.13,0.88,4.80,FALLING_BACKWARDS
2479,-0.06,0.83,5.25,FALLING_BACKWARDS
2492,-0.38,1.45,5.87,FALLING_BACKWARDS
2505,-0.80,2.27,6.47,FALLING_BACKWARDS
2518,-1.21,2.90,6.83,FALLING_BACKWARDS
2531,-1.80,3.01,7.42,FALLING_BACKWARDS
2544,-2.19,2.66,8.97,FALLING_BACKWARDS
2557,-2.13,2.24,10.64,FALLING_BACKWARDS
2570,-1.44,2.05,11.42,FALLING_BACKWARDS
2583,-0.81,1.75,11.24,FALLING_BACKWARDS
2596,-0.76,1.61,10.83,FALLING_BACKWARDS
2609,-1.14,1.56,10.94,FALLING_BACKWARDS
2622,-1.27,1.60,11.21,FALLING_BACKWARDS
2635,-1.51,1.39,11.36,FALLING_BACKWARDS
2648,-1.96,0.83,11.21,FALLING_BACKWARDS
2661,-2.32,0.29,10.76,FALLING_BACKWARDS
2674,-2.34,0.06,10.08,FALLING_BACKWARDS
2687,-2.03,0.05,9.52,FALLING_BACKWARDS
2700,-1.57,0.34,9.30,FALLING_BACKWARDS
2713,-1.02,0.72,9.49,FALLING_BACKWARDS
2726,-0.58,0.97,9.82,FALLING_BACKWARDS
2739,-0.34,0.84,10.52,FALLING_BACKWARDS
2752,-0.24,0.68,11.16,FALLING_BACKWARDS
2765,-0.33,0.83,11.66,FALLING_BACKWARDS
2778,-0.38,1.02,11.54,FALLING_BACKWARDS
2791,-0.34,1.05,11.09,FALLING_BACKWARDS
2813,-0.24,0.94,10.05,FALLING_BACKWARDS
2826,-0.39,0.66,9.68,FALLING_BACKWARDS
2839,-0.55,0.53,9.39,FALLING_BACKWARDS
2852,-0.56,1.10,9.20,FALLING_BACKWARDS
2865,-0.40,1.70,9.32,FALLING_BACKWARDS
2878,-0.59,2.16,9.53,FALLING_BACKWARDS
2891,-1.09,2.51,9.73,FALLING_BACKWARDS
2904,-1.44,2.69,9.90,FALLING_BACKWARDS
2917,-1.62,2.70,10.02,FALLING_BACKWARDS
2930,-1.71,2.57,9.97,FALLING_BACKWARDS
2943,-1.58,2.47,9.80,FALLING_BACKWARDS
2956,-1.14,2.55,9.46,FALLING_BACKWARDS
2969,-0.91,2.65,9.05,FALLING_BACKWARDS
2982,-0.69,2.64,8.60,FALLING_BACKWARDS
2995,-0.20,2.52,8.44,FALLING_BACKWARDS
3008,-0.09,2.25,8.52,FALLING_BACKWARDS
3021,-0.23,2.05,8.87,FALLING_BACKWARDS
3034,-0.38,1.93,9.21,FALLING_BACKWARDS
3047,-0.48,1.81,9.28,FALLING_BACKWARDS
3060,-0.48,1.71,9.22,FALLING_BACKWARDS
3073,-0.50,1.77,9.17,FALLING_BACKWARDS
3086,-0.62,1.91,9.02,FALLING_BACKWARDS
3099,-0.69,2.01,8.70,FALLING_BACKWARDS
3112,-0.40,2.26,8.58,FALLING_BACKWARDS
3125,-0.31,2.36,8.71,FALLING_BACKWARDS
3138,-0.43,2.46,9.06,FALLING_BACKWARDS
3151,-0.72,2.65,9.39,FALLING_BACKWARDS
3164,-0.87,2.91,9.45,FALLING_BACKWARDS
3177,-0.87,3.04,9.22,FALLING_BACKWARDS
3190,-0.82,2.96,8.98,FALLING_BACKWARDS
3203,-1.03,2.73,8.96,FALLING_BACKWARDS
3216,-1.18,2.49,9.10,FALLING_BACKWARDS
3229,-1.22,2.26,9.37,FALLING_BACKWARDS
3242,-1.06,2.04,9.56,FALLING_BACKWARDS
3255,-0.85,1.79,9.59,FALLING_BACKWARDS
3268,-0.67,1.53,9.64,FALLING_BACKWARDS
3281,-0.59,1.23,9.68,FALLING_BACKWARDS
3294,-0.53,1.05,9.78,FALLING_BACKWARDS
3307,-0.54,0.89,9.88,FALLING_BACKWARDS
3320,-0.46,0.80,10.00,FALLING_BACKWARDS
3333,-0.38,0.77,10.22,FALLING_BACKWARDS
3346,-0.36,0.82,10.44,FALLING_BACKWARDS
3359,-0.39,1.03,10.57,FALLING_BACKWARDS
3372,-0.40,1.32,10.50,FALLING_BACKWARDS
3385,-0.36,1.51,10.34,FALLING_BACKWARDS
3398,-0.28,1.62,10.21,FALLING_BACKWARDS
3411,-0.33,1.62,10.00,FALLING_BACKWARDS
3424,-0.44,1.37,9.74,FALLING_BACKWARDS
3437,-0.52,1.19,9.60,FALLING_BACKWARDS
3450,-0.55,1.19,9.70,FALLING_BACKWARDS
3463,-0.54,1.32,9.88,FALLING_BACKWARDS
3476,-0.46,1.52,9.88,FALLING_BACKWARDS
3489,-0.41,1.65,9.69,FALLING_BACKWARDS
3502,-0.47,1.75,9.45,FALLING_BACKWARDS
3515,-0.57,1.76,9.15,FALLING_BACKWARDS
3528,-0.62,1.76,8.83,FALLING_BACKWARDS
3541,-0.60,1.72,8.79,FALLING_BACKWARDS
3554,-0.60,1.78,8.99,FALLING_BACKWARDS
3567,-0.58,2.01,9.21,FALLING_BACKWARDS
3580,-0.54,2.31,9.22,FALLING_BACKWARDS
3593,-0.47,2.51,9.11,FALLING_BACKWARDS
3606,-0.37,2.63,9.02,FALLING_BACKWARDS
3619,-0.27,2.58,8.98,FALLING_BACKWARDS
3632,-0.15,2.44,8.96,FALLING_BACKWARDS
3645,-0.12,2.35,8.96,FALLING_BACKWARDS
3658,-0.25,2.29,9.05,FALLING_BACKWARDS
3671,-0.40,2.34,9.16,FALLING_BACKWARDS
3684,-0.46,2.48,9.36,FALLING_BACKWARDS
3697,-0.69,2.74,9.55,FALLING_BACKWARDS
3710,-1.12,3.15,9.89,FALLING_BACKWARDS
3723,-1.67,3.45,10.42,FALLING_BACKWARDS
3736,-1.69,3.64,10.47,FALLING_BACKWARDS
3749,-1.28,3.68,9.91,FALLING_BACKWARDS
3762,-0.93,3.44,9.17,FALLING_BACKWARDS
3775,-0.78,3.35,8.40,FALLING_BACKWARDS
3788,-0.55,2.86,8.10,FALLING_BACKWARDS
3801,-0.63,2.05,8.03,FALLING_BACKWARDS
3814,-0.70,1.39,8.32,FALLING_BACKWARDS
3827,-0.70,1.38,8.69,FALLING_BACKWARDS
3840,-0.67,1.92,9.09,FALLING_BACKWARDS
3853,-0.60,2.49,9.29,FALLING_BACKWARDS
3866,-0.54,2.79,9.35,FALLING_BACKWARDS
3879,-0.81,2.72,9.87,FALLING_BACKWARDS
3892,-1.48,2.29,10.74,FALLING_BACKWARDS
3905,-1.70,2.23,11.06,FALLING_BACKWARDS
3918,-1.47,2.55,10.86,FALLING_BACKWARDS
3931,-0.93,2.96,10.34,FALLING_BACKWARDS
3944,-0.41,3.19,9.46,FALLING_BACKWARDS
3957,-0.20,3.11,8.84,FALLING_BACKWARDS
3970,-0.76,2.69,8.91,FALLING_BACKWARDS
3983,-1.08,2.35,9.40,FALLING_BACKWARDS
3996,-1.04,1.83,9.87,FALLING_BACKWARDS
4009,-0.47,1.76,10.25,FALLING_BACKWARDS
4022,-0.08,2.07,10.13,FALLING_BACKWARDS
4035,-0.11,2.02,9.64,FALLING_BACKWARDS
4048,0.10,2.08,9.24,FALLING_BACKWARDS
4061,0.08,2.21,9.30,FALLING_BACKWARDS
4074,-0.11,1.95,10.04,FALLING_BACKWARDS
4087,-0.44,1.43,10.75,FALLING_BACKWARDS
4100,-0.56,0.87,11.06,FALLING_BACKWARDS
4113,-0.42,0.61,10.38,FALLING_BACKWARDS
4126,-0.31,0.32,9.37,FALLING_BACKWARDS
4148,-0.75,-0.36,8.91,FALLING_BACKWARDS
4161,-0.85,-0.52,9.50,FALLING_BACKWARDS
4174,-0.68,-0.45,9.93,FALLING_BACKWARDS
4187,-0.35,-0.32,10.03,FALLING_BACKWARDS
4200,0.15,-0.23,9.79,FALLING_BACKWARDS
4213,0.31,-0.44,9.47,FALLING_BACKWARDS
4226,-0.12,-1.02,9.34,FALLING_BACKWARDS
4239,-0.65,-1.44,9.45,FALLING_BACKWARDS
4252,-0.52,-0.92,9.60,FALLING_BACKWARDS
4265,-0.10,-0.25,9.91,FALLING_BACKWARDS
4278,0.25,0.10,9.83,FALLING_BACKWARDS
4291,0.39,-0.12,9.57,FALLING_BACKWARDS
4304,0.23,-0.48,9.69,FALLING_BACKWARDS
4317,0.09,-0.89,9.80,FALLING_BACKWARDS
4330,-0.03,-1.37,10.02,FALLING_BACKWARDS
4343,-0.13,-1.24,9.77,FALLING_BACKWARDS
4356,-0.26,-0.51,9.75,FALLING_BACKWARDS
4369,-0.22,-0.05,9.99,FALLING_BACKWARDS
4382,0.00,-0.14,10.13,FALLING_BACKWARDS
4395,0.19,-0.39,10.09,FALLING_BACKWARDS
4408,0.27,-0.62,9.99,FALLING_BACKWARDS
4421,0.32,-0.91,9.81,FALLING_BACKWARDS
4434,0.25,-1.15,9.43,FALLING_BACKWARDS
4447,0.39,-1.24,9.06,FALLING_BACKWARDS
4460,0.70,-0.97,9.06,FALLING_BACKWARDS
4473,0.70,-1.01,9.37,FALLING_BACKWARDS
4486,0.60,-0.94,9.56,FALLING_BACKWARDS
4499,0.57,-0.77,9.62,FALLING_BACKWARDS
4512,0.66,-0.70,9.36,FALLING_BACKWARDS
4525,1.09,-0.56,9.05,FALLING_BACKWARDS
4538,1.13,-0.19,8.65,FALLING_BACKWARDS
4551,1.05,-0.54,9.02,FALLING_BACKWARDS
4564,0.99,-0.96,9.48,FALLING_BACKWARDS
4577,1.10,-1.06,9.52,FALLING_BACKWARDS
4590,1.21,-1.02,9.33,FALLING_BACKWARDS
4603,1.46,-0.83,9.14,FALLING_BACKWARDS
4616,1.28,-1.11,9.27,FALLING_BACKWARDS
4629,1.17,-1.54,9.59,FALLING_BACKWARDS
4642,1.33,-1.69,9.80,FALLING_BACKWARDS
4655,1.52,-1.68,9.49,FALLING_BACKWARDS
4668,1.65,-1.73,9.13,FALLING_BACKWARDS
4681,1.60,-1.43,8.97,FALLING_BACKWARDS
4694,1.33,-0.98,9.06,FALLING_BACKWARDS
4707,1.07,-0.88,9.28,FALLING_BACKWARDS
4720,0.82,-1.12,9.56,FALLING_BACKWARDS
4733,0.85,-1.42,9.82,FALLING_BACKWARDS
4746,1.08,-1.50,9.68,FALLING_BACKWARDS
4759,1.04,-1.41,9.73,FALLING_BACKWARDS
4772,0.86,-1.25,9.85,FALLING_BACKWARDS
4785,0.82,-1.13,9.86,FALLING_BACKWARDS
4798,0.96,-1.16,9.75,FALLING_BACKWARDS
4811,1.21,-1.31,9.70,FALLING_BACKWARDS
4824,1.17,-1.43,9.67,FALLING_BACKWARDS
4837,0.99,-1.38,9.65,FALLING_BACKWARDS
4850,0.82,-1.30,9.58,FALLING_BACKWARDS
4863,0.82,-1.26,9.36,FALLING_BACKWARDS
4876,0.88,-1.20,9.13,FALLING_BACKWARDS
4889,0.88,-1.21,9.14,FALLING_BACKWARDS
4902,0.71,-1.31,9.34,FALLING_BACKWARDS
4915,0.58,-1.46,9.53,FALLING_BACKWARDS
4928,0.51,-1.55,9.62,FALLING_BACKWARDS
4941,0.54,-1.43,9.62,FALLING_BACKWARDS
4954,0.71,-1.17,9.43,FALLING_BACKWARDS
4967,0.80,-0.94,9.22,FALLING_BACKWARDS
4980,0.57,-0.81,9.19,FALLING_BACKWARDS
4993,0.20,-1.04,9.28,FALLING_BACKWARDS
5006,-0.01,-0.82,9.46,FALLING_BACKWARDS
5019,0.07,-1.02,9.59,FALLING_BACKWARDS
5032,0.26,-1.21,9.55,FALLING_BACKWARDS
5045,0.29,-1.24,9.48,FALLING_BACKWARDS
5058,0.35,-1.15,9.28,FALLING_BACKWARDS
5071,0.41,-1.06,9.11,FALLING_BACKWARDS
5084,0.24,-1.03,9.18,FALLING_BACKWARDS
5097,0.03,-0.99,9.43,FALLING_BACKWARDS
5110,-0.11,-0.92,9.71,FALLING_BACKWARDS
5123,-0.11,-0.89,9.82,FALLING_BACKWARDS
5136,-0.05,-0.84,9.73,FALLING_BACKWARDS
5149,0.00,-1.09,9.64,FALLING_BACKWARDS
5162,0.11,-1.14,9.37,FALLING_BACKWARDS
5175,0.11,-1.22,9.27,FALLING_BACKWARDS
