TIME,X,Y,Z,ACTION
2089,8.17,4.54,2.69,HAND_WAVING
2102,8.52,4.46,2.94,HAND_WAVING
2115,8.91,4.15,3.18,HAND_WAVING
2128,9.39,4.18,3.35,HAND_WAVING
2141,10.01,4.25,3.56,HAND_WAVING
2154,10.40,4.10,3.77,HAND_WAVING
2167,10.72,3.81,4.29,HAND_WAVING
2180,11.32,3.49,4.42,HAND_WAVING
2193,11.80,3.40,4.33,HAND_WAVING
2206,11.84,3.54,4.44,HAND_WAVING
2219,11.92,3.51,4.64,HAND_WAVING
2232,11.98,3.78,4.93,HAND_WAVING
2245,12.46,3.36,5.12,HAND_WAVING
2258,13.42,3.22,5.26,HAND_WAVING
2271,14.23,3.34,4.98,HAND_WAVING
2284,14.33,3.48,5.12,HAND_WAVING
2297,13.79,3.66,5.58,HAND_WAVING
2310,13.35,3.86,5.98,HAND_WAVING
2323,13.54,3.54,6.21,HAND_WAVING
2336,14.20,3.12,6.27,HAND_WAVING
2349,15.13,3.52,5.56,HAND_WAVING
2362,15.60,3.86,4.99,HAND_WAVING
2375,14.94,4.17,5.56,HAND_WAVING
2388,14.65,4.12,6.50,HAND_WAVING
2401,14.86,4.02,7.15,HAND_WAVING
2414,15.37,4.24,6.85,HAND_WAVING
2427,15.58,4.23,6.40,HAND_WAVING
2440,15.31,4.12,6.29,HAND_WAVING
2453,14.86,4.01,6.77,HAND_WAVING
2466,14.61,4.23,7.19,HAND_WAVING
2479,14.85,4.30,7.19,HAND_WAVING
2492,15.05,4.56,7.10,HAND_WAVING
2505,15.24,4.70,7.04,HAND_WAVING
2518,15.43,4.71,7.21,HAND_WAVING
2531,15.46,4.63,7.62,HAND_WAVING
2544,15.52,4.54,8.31,HAND_WAVING
2557,15.31,4.51,8.56,HAND_WAVING
2570,15.40,4.54,8.38,HAND_WAVING
2583,15.78,4.56,8.08,HAND_WAVING
2596,16.08,4.53,7.88,HAND_WAVING
2609,16.10,4.45,7.95,HAND_WAVING
2622,15.90,4.32,8.05,HAND_WAVING
2635,16.03,4.27,8.14,HAND_WAVING
2648,16.26,4.19,7.91,HAND_WAVING
2661,16.43,4.11,7.64,HAND_WAVING
2674,16.53,3.93,7.47,HAND_WAVING
2687,16.35,3.82,7.44,HAND_WAVING
2700,16.22,3.77,7.66,HAND_WAVING
2713,16.68,3.69,7.91,HAND_WAVING
2726,17.65,3.42,8.04,HAND_WAVING
2739,18.07,3.12,8.05,HAND_WAVING
2752,17.95,2.76,8.19,HAND_WAVING
2765,17.59,2.41,8.28,HAND_WAVING
2778,17.09,2.12,8.11,HAND_WAVING
2791,16.73,1.83,7.97,HAND_WAVING
2804,16.66,1.47,7.75,HAND_WAVING
2817,16.54,1.12,7.53,HAND_WAVING
2830,16.22,0.88,7.42,HAND_WAVING
2843,15.74,0.79,7.39,HAND_WAVING
2856,15.48,0.47,7.20,HAND_WAVING
2869,15.07,0.20,6.85,HAND_WAVING
2882,14.03,0.36,6.59,HAND_WAVING
2895,12.89,0.65,6.22,HAND_WAVING
2908,12.17,0.87,5.87,HAND_WAVING
2921,11.76,1.24,5.60,HAND_WAVING
2934,11.61,1.27,5.31,HAND_WAVING
2947,11.38,1.23,5.03,HAND_WAVING
2960,10.68,1.21,4.89,HAND_WAVING
2973,9.47,1.44,4.82,HAND_WAVING
2986,8.52,1.65,4.67,HAND_WAVING
2999,7.99,1.83,4.27,HAND_WAVING
3012,7.62,2.18,3.92,HAND_WAVING
3025,7.16,2.55,3.55,HAND_WAVING
3038,6.54,2.88,3.29,HAND_WAVING
3051,5.93,2.88,3.29,HAND_WAVING
3064,5.43,2.84,3.22,HAND_WAVING
3077,4.75,2.97,3.09,HAND_WAVING
3090,4.02,3.05,2.98,HAND_WAVING
3103,3.42,3.27,2.57,HAND_WAVING
3116,2.90,3.42,2.28,HAND_WAVING
3129,2.47,3.54,1.98,HAND_WAVING
3142,1.99,3.54,1.76,HAND_WAVING
3155,1.26,3.54,1.55,HAND_WAVING
3168,0.60,3.49,1.38,HAND_WAVING
3181,0.02,3.51,1.15,HAND_WAVING
3194,-0.63,3.73,1.06,HAND_WAVING
3207,-1.07,3.64,0.85,HAND_WAVING
3220,-1.50,3.59,0.63,HAND_WAVING
3233,-1.90,3.41,0.37,HAND_WAVING
3246,-2.22,3.17,0.25,HAND_WAVING
3259,-2.43,3.16,0.16,HAND_WAVING
3272,-2.53,3.09,0.11,HAND_WAVING
3285,-2.85,3.20,0.03,HAND_WAVING
3298,-3.42,3.23,-0.22,HAND_WAVING
3320,-4.18,3.10,-0.52,HAND_WAVING
3333,-4.39,2.87,-0.74,HAND_WAVING
3346,-4.56,2.54,-0.93,HAND_WAVING
3359,-4.66,2.23,-1.22,HAND_WAVING
3372,-4.98,1.69,-1.62,HAND_WAVING
3385,-5.16,1.26,-1.63,HAND_WAVING
3398,-5.47,0.87,-1.87,HAND_WAVING
3411,-6.20,0.58,-2.15,HAND_WAVING
3424,-7.00,0.20,-2.53,HAND_WAVING
3437,-7.94,-0.15,-2.94,HAND_WAVING
3450,-8.90,-0.26,-3.33,HAND_WAVING
3463,-9.91,-0.48,-3.76,HAND_WAVING
3476,-10.92,-0.73,-4.13,HAND_WAVING
3489,-11.83,-0.96,-4.39,HAND_WAVING
3502,-12.48,-1.24,-4.55,HAND_WAVING
3515,-12.86,-1.41,-4.68,HAND_WAVING
3528,-13.39,-1.61,-4.72,HAND_WAVING
3541,-13.63,-1.87,-4.67,HAND_WAVING
3554,-13.34,-2.15,-4.48,HAND_WAVING
3567,-12.65,-2.30,-4.22,HAND_WAVING
3580,-11.86,-2.39,-3.91,HAND_WAVING
3593,-11.29,-2.33,-3.72,HAND_WAVING
3606,-10.95,-2.27,-3.59,HAND_WAVING
3619,-10.66,-2.08,-3.40,HAND_WAVING
3632,-10.42,-1.87,-3.16,HAND_WAVING
3645,-10.11,-1.56,-2.86,HAND_WAVING
3658,-9.57,-1.30,-2.55,HAND_WAVING
3671,-9.14,-0.85,-2.20,HAND_WAVING
3684,-8.79,-0.55,-1.99,HAND_WAVING
3697,-8.40,-0.28,-1.80,HAND_WAVING
3710,-7.97,-0.05,-1.65,HAND_WAVING
3723,-7.56,0.10,-1.45,HAND_WAVING
3736,-7.02,0.28,-1.20,HAND_WAVING
3749,-6.51,0.55,-1.00,HAND_WAVING
3762,-5.96,0.72,-0.89,HAND_WAVING
3775,-5.29,0.92,-0.90,HAND_WAVING
3788,-4.53,1.07,-0.77,HAND_WAVING
3801,-3.85,1.32,-0.55,HAND_WAVING
3814,-3.38,1.67,-0.24,HAND_WAVING
3827,-2.83,2.14,0.15,HAND_WAVING
3840,-2.12,2.33,0.38,HAND_WAVING
3853,-1.29,2.46,0.68,HAND_WAVING
3866,-0.42,2.57,0.76,HAND_WAVING
3879,0.34,2.80,0.71,HAND_WAVING
3892,0.78,3.11,0.73,HAND_WAVING
3905,1.24,3.25,0.91,HAND_WAVING
3918,1.98,3.30,1.28,HAND_WAVING
3931,2.95,3.48,1.70,HAND_WAVING
3944,3.58,3.69,1.98,HAND_WAVING
3957,3.76,3.99,2.30,HAND_WAVING
3970,3.92,4.20,2.55,HAND_WAVING
3983,4.37,4.20,2.69,HAND_WAVING
3996,5.40,4.27,2.66,HAND_WAVING
4009,6.98,4.10,2.60,HAND_WAVING
4022,7.63,4.38,2.94,HAND_WAVING
4035,7.41,4.89,3.35,HAND_WAVING
4048,7.24,5.13,3.65,HAND_WAVING
4061,7.70,4.94,3.65,HAND_WAVING
4074,8.47,4.76,3.57,HAND_WAVING
4087,9.29,4.56,3.34,HAND_WAVING
4100,9.31,4.77,3.48,HAND_WAVING
4113,9.06,4.98,3.68,HAND_WAVING
4126,9.42,4.91,3.84,HAND_WAVING
4139,10.20,4.89,3.82,HAND_WAVING
4152,11.19,4.66,3.61,HAND_WAVING
4165,11.66,4.04,3.75,HAND_WAVING
4178,11.04,3.92,4.34,HAND_WAVING
4191,10.69,4.08,4.73,HAND_WAVING
4204,11.21,3.88,4.79,HAND_WAVING
4217,12.38,3.58,4.59,HAND_WAVING
4230,13.43,3.20,4.08,HAND_WAVING
4243,13.33,2.92,4.40,HAND_WAVING
4256,12.64,2.58,5.12,HAND_WAVING
4269,12.12,2.41,5.99,HAND_WAVING
4282,12.24,2.21,6.59,HAND_WAVING
4295,13.29,2.24,6.15,HAND_WAVING
4308,14.50,2.10,5.34,HAND_WAVING
4321,15.17,2.04,4.79,HAND_WAVING
4334,14.91,2.16,5.00,HAND_WAVING
4347,13.84,1.90,5.95,HAND_WAVING
4360,13.31,1.92,6.63,HAND_WAVING
4373,14.15,2.13,6.40,HAND_WAVING
4386,15.34,2.13,5.84,HAND_WAVING
4399,15.95,1.97,5.23,HAND_WAVING
4412,15.52,2.81,5.31,HAND_WAVING
4425,14.97,2.78,4.95,HAND_WAVING
4438,14.50,2.87,5.28,HAND_WAVING
4451,14.08,2.74,5.04,HAND_WAVING
4464,13.72,2.88,5.42,HAND_WAVING
4477,13.66,2.79,5.60,HAND_WAVING
4490,14.14,2.88,5.18,HAND_WAVING
4503,14.57,2.65,4.76,HAND_WAVING
4516,14.46,2.92,4.58,HAND_WAVING
4529,14.31,2.94,4.63,HAND_WAVING
4542,13.81,2.96,5.16,HAND_WAVING
4555,13.18,3.04,5.68,HAND_WAVING
4568,13.31,3.14,5.68,HAND_WAVING
4581,13.76,3.32,5.53,HAND_WAVING
4594,14.19,3.52,5.38,HAND_WAVING
4607,14.34,3.77,5.35,HAND_WAVING
4620,14.47,4.02,5.55,HAND_WAVING
4633,14.67,4.33,5.66,HAND_WAVING
4646,14.84,4.61,5.76,HAND_WAVING
4659,14.95,4.80,5.79,HAND_WAVING
4672,14.86,5.02,5.93,HAND_WAVING
4685,15.18,5.06,5.96,HAND_WAVING
4698,15.47,5.01,5.84,HAND_WAVING
4711,15.64,4.87,5.79,HAND_WAVING
4724,15.76,4.69,5.84,HAND_WAVING
4737,15.59,4.58,5.88,HAND_WAVING
4750,15.66,4.47,6.12,HAND_WAVING
4763,16.07,4.25,6.42,HAND_WAVING
4776,16.33,4.00,6.59,HAND_WAVING
4789,16.44,3.88,6.92,HAND_WAVING
4802,16.27,3.81,7.15,HAND_WAVING
4815,16.29,3.61,7.39,HAND_WAVING
4828,16.71,3.44,7.61,HAND_WAVING
4841,16.78,3.46,7.85,HAND_WAVING
4854,16.66,3.59,8.21,HAND_WAVING
4876,17.12,3.97,8.44,HAND_WAVING
4889,17.31,4.15,8.54,HAND_WAVING
4902,17.16,4.23,8.52,HAND_WAVING
4915,17.05,4.11,8.52,HAND_WAVING
4928,17.21,3.96,8.33,HAND_WAVING
4941,17.21,3.71,8.24,HAND_WAVING
4954,17.11,3.40,8.22,HAND_WAVING
4967,16.86,3.08,8.15,HAND_WAVING
4980,16.36,2.77,7.96,HAND_WAVING
4993,15.54,2.61,7.67,HAND_WAVING
5006,14.92,2.41,7.20,HAND_WAVING
5019,14.27,2.24,6.81,HAND_WAVING
5032,13.44,2.08,6.64,HAND_WAVING
5045,12.47,2.19,6.31,HAND_WAVING
5058,11.61,2.08,6.28,HAND_WAVING
5071,11.15,1.84,5.98,HAND_WAVING
5084,10.70,1.68,5.68,HAND_WAVING
5097,10.07,1.58,5.36,HAND_WAVING
5110,9.26,1.51,4.93,HAND_WAVING
5123,8.39,1.50,4.76,HAND_WAVING
5136,7.31,1.62,4.47,HAND_WAVING
5149,6.14,1.82,4.11,HAND_WAVING
5162,5.45,1.98,3.71,HAND_WAVING
5175,4.98,1.94,3.33,HAND_WAVING
5188,4.40,1.95,2.95,HAND_WAVING
5201,3.79,1.90,2.72,HAND_WAVING
5214,3.25,1.86,2.40,HAND_WAVING
5227,2.61,1.98,2.12,HAND_WAVING
5240,1.57,2.18,1.86,HAND_WAVING
5253,0.61,2.37,1.61,HAND_WAVING
5266,0.21,2.37,1.48,HAND_WAVING
5279,0.04,2.38,1.16,HAND_WAVING
5292,-0.42,2.40,0.76,HAND_WAVING
5305,-1.27,2.57,0.28,HAND_WAVING
5318,-1.96,2.58,0.20,HAND_WAVING
5331,-2.25,2.47,0.32,HAND_WAVING
5344,-2.37,2.41,0.40,HAND_WAVING
5357,-2.61,2.23,0.42,HAND_WAVING
5370,-2.85,2.03,0.33,HAND_WAVING
5383,-3.10,1.81,0.08,HAND_WAVING
5396,-3.43,1.79,-0.12,HAND_WAVING
5409,-4.27,1.81,-0.41,HAND_WAVING
5422,-4.95,1.78,-0.65,HAND_WAVING
5435,-5.42,1.76,-1.01,HAND_WAVING
5448,-5.72,1.64,-1.27,HAND_WAVING
5461,-6.00,1.38,-1.37,HAND_WAVING
5474,-6.61,1.14,-1.68,HAND_WAVING
5487,-7.52,1.09,-1.99,HAND_WAVING
5500,-8.63,1.14,-2.26,HAND_WAVING
5513,-9.68,1.18,-2.55,HAND_WAVING
5526,-10.60,1.23,-2.83,HAND_WAVING
5539,-11.34,1.12,-3.11,HAND_WAVING
5552,-11.77,0.90,-3.37,HAND_WAVING
5565,-11.77,0.57,-3.48,HAND_WAVING
5578,-11.55,0.20,-3.58,HAND_WAVING
5591,-11.27,-0.06,-3.59,HAND_WAVING
5604,-11.08,-0.28,-3.50,HAND_WAVING
5617,-10.87,-0.45,-3.37,HAND_WAVING
5630,-10.59,-0.56,-3.36,HAND_WAVING
5643,-10.31,-0.62,-3.29,HAND_WAVING
5656,-10.21,-0.56,-3.09,HAND_WAVING
5669,-10.04,-0.47,-2.92,HAND_WAVING
5682,-9.91,-0.29,-2.77,HAND_WAVING
5695,-9.61,-0.07,-2.47,HAND_WAVING
5708,-9.15,0.14,-2.28,HAND_WAVING
5721,-8.71,0.35,-2.07,HAND_WAVING
5734,-8.31,0.53,-1.86,HAND_WAVING
5747,-7.91,0.67,-1.73,HAND_WAVING
5760,-7.70,0.89,-1.63,HAND_WAVING
5773,-7.40,1.02,-1.42,HAND_WAVING
5786,-6.78,1.10,-1.19,HAND_WAVING
5799,-6.02,1.11,-1.14,HAND_WAVING
5812,-5.23,1.12,-1.00,HAND_WAVING
5825,-4.38,1.18,-0.71,HAND_WAVING
5838,-3.77,1.31,-0.39,HAND_WAVING
5851,-3.22,1.56,-0.08,HAND_WAVING
5864,-2.51,1.63,0.17,HAND_WAVING
5877,-1.75,1.73,0.35,HAND_WAVING
5890,-0.93,1.56,0.56,HAND_WAVING
5903,-0.06,1.61,0.85,HAND_WAVING
5916,0.81,1.64,0.93,HAND_WAVING
5929,1.46,1.76,1.11,HAND_WAVING
5942,1.98,1.91,1.57,HAND_WAVING
5955,2.94,1.87,1.78,HAND_WAVING
5968,4.09,1.95,1.97,HAND_WAVING
5981,4.88,2.13,2.26,HAND_WAVING
5994,5.46,2.65,2.58,HAND_WAVING
6007,5.94,3.07,2.70,HAND_WAVING
6020,6.19,3.46,2.80,HAND_WAVING
6033,6.69,3.83,2.83,HAND_WAVING
6046,7.77,3.79,2.89,HAND_WAVING
6059,8.87,3.69,3.10,HAND_WAVING
6072,9.36,3.81,3.53,HAND_WAVING
6085,9.48,4.29,3.90,HAND_WAVING
6098,9.54,4.68,4.10,HAND_WAVING
6111,10.13,4.89,4.11,HAND_WAVING
6124,11.12,4.59,4.14,HAND_WAVING
6137,12.11,4.30,4.40,HAND_WAVING
6150,12.38,4.21,4.85,HAND_WAVING
6163,11.94,4.24,5.66,HAND_WAVING
6176,11.89,4.42,5.69,HAND_WAVING
6189,12.14,4.35,5.53,HAND_WAVING
6202,13.14,4.10,4.97,HAND_WAVING
6215,14.13,3.82,4.48,HAND_WAVING
6228,14.45,3.82,4.19,HAND_WAVING
6241,13.97,3.41,4.86,HAND_WAVING
6254,13.09,2.98,6.00,HAND_WAVING
6267,12.93,2.88,6.62,HAND_WAVING
6280,13.75,2.78,6.33,HAND_WAVING
6293,14.90,2.68,5.58,HAND_WAVING
6306,16.03,2.88,4.72,HAND_WAVING
6319,16.61,3.14,4.33,HAND_WAVING
6332,15.93,3.61,4.76,HAND_WAVING
6345,14.77,3.71,5.77,HAND_WAVING
6358,14.74,3.28,6.65,HAND_WAVING
6371,15.28,3.13,7.01,HAND_WAVING
6384,16.04,3.45,6.46,HAND_WAVING
6397,16.76,3.81,5.31,HAND_WAVING
6410,16.63,4.01,4.71,HAND_WAVING
6432,14.69,3.99,5.62,HAND_WAVING
6445,14.23,3.72,6.62,HAND_WAVING
6458,14.65,3.84,6.64,HAND_WAVING
6471,15.23,4.44,5.79,HAND_WAVING
6484,15.35,4.71,5.19,HAND_WAVING
6497,14.89,5.22,5.37,HAND_WAVING
6510,14.33,5.25,5.98,HAND_WAVING
6523,14.32,5.46,6.43,HAND_WAVING
6536,14.59,5.85,6.22,HAND_WAVING
6549,14.93,6.17,5.81,HAND_WAVING
6562,14.96,6.30,5.92,HAND_WAVING
6575,14.77,6.31,6.21,HAND_WAVING
6588,14.88,6.36,6.46,HAND_WAVING
6601,15.33,6.39,6.64,HAND_WAVING
6614,15.73,6.38,6.69,HAND_WAVING
6627,15.71,6.37,6.66,HAND_WAVING
6640,15.67,6.17,6.68,HAND_WAVING
6653,15.61,6.11,6.57,HAND_WAVING
6666,15.58,6.02,6.39,HAND_WAVING
6679,15.58,5.93,6.24,HAND_WAVING
6692,15.47,5.97,6.21,HAND_WAVING
6705,15.50,5.88,6.41,HAND_WAVING
6718,16.07,5.72,6.64,HAND_WAVING
6731,16.62,5.47,6.96,HAND_WAVING
6744,16.93,5.31,7.36,HAND_WAVING
6757,17.03,5.14,7.58,HAND_WAVING
6770,17.14,4.84,7.75,HAND_WAVING
6783,17.21,4.63,7.88,HAND_WAVING
6796,17.35,4.50,8.08,HAND_WAVING
6809,17.44,4.39,8.38,HAND_WAVING
6822,17.69,4.34,8.71,HAND_WAVING
6835,17.96,4.25,9.18,HAND_WAVING
6848,17.82,4.19,9.44,HAND_WAVING
6861,17.75,3.95,9.42,HAND_WAVING
6874,17.92,3.68,9.20,HAND_WAVING
6887,17.63,3.34,9.02,HAND_WAVING
6900,17.31,2.96,9.05,HAND_WAVING
6913,16.75,2.68,9.03,HAND_WAVING
6926,16.14,2.62,8.74,HAND_WAVING
6939,15.70,2.49,8.18,HAND_WAVING
6952,14.98,2.43,7.84,HAND_WAVING
6965,14.33,2.22,7.47,HAND_WAVING
6978,13.55,2.18,7.01,HAND_WAVING
6991,12.89,1.98,6.60,HAND_WAVING
7004,11.83,2.12,6.18,HAND_WAVING
7017,10.76,2.31,5.68,HAND_WAVING
7030,10.21,2.30,5.21,HAND_WAVING
7043,9.46,2.26,4.74,HAND_WAVING
7056,8.56,2.14,4.44,HAND_WAVING
7069,7.50,2.21,4.29,HAND_WAVING
7082,6.56,2.18,4.06,HAND_WAVING
7095,6.18,1.91,3.67,HAND_WAVING
7108,5.71,1.92,3.33,HAND_WAVING
7121,4.72,2.06,3.02,HAND_WAVING
7134,3.71,2.13,2.83,HAND_WAVING
7147,2.89,2.07,2.58,HAND_WAVING
7160,2.25,1.90,2.25,HAND_WAVING
7173,1.81,1.65,2.12,HAND_WAVING
7186,1.67,1.47,1.96,HAND_WAVING
7199,1.20,1.43,1.82,HAND_WAVING
7212,0.23,1.52,1.38,HAND_WAVING
7225,-0.98,1.70,1.11,HAND_WAVING
7238,-1.63,1.55,1.00,HAND_WAVING
7251,-1.80,1.33,0.79,HAND_WAVING
7264,-2.27,1.08,0.74,HAND_WAVING
7277,-2.75,0.73,0.68,HAND_WAVING
7290,-2.81,0.27,0.57,HAND_WAVING
7303,-3.01,-0.15,0.29,HAND_WAVING
7316,-3.36,-0.49,-0.05,HAND_WAVING
7329,-3.99,-0.83,-0.56,HAND_WAVING
7342,-4.79,-1.00,-1.10,HAND_WAVING
7355,-5.79,-1.23,-1.40,HAND_WAVING
7368,-6.87,-1.13,-1.47,HAND_WAVING
7381,-8.13,-1.02,-1.59,HAND_WAVING
7394,-9.41,-1.04,-1.84,HAND_WAVING
7407,-10.95,-0.93,-2.30,HAND_WAVING
7420,-12.55,-0.90,-2.86,HAND_WAVING
7433,-13.87,-0.89,-3.45,HAND_WAVING
7446,-14.01,-1.07,-3.66,HAND_WAVING
7459,-13.05,-1.60,-3.81,HAND_WAVING
7472,-12.00,-2.01,-3.76,HAND_WAVING
7485,-11.10,-2.32,-3.72,HAND_WAVING
7498,-10.63,-2.52,-3.54,HAND_WAVING
7511,-10.52,-2.56,-3.49,HAND_WAVING
7524,-10.67,-2.51,-3.43,HAND_WAVING
7537,-10.84,-2.40,-3.34,HAND_WAVING
7550,-10.76,-2.20,-3.14,HAND_WAVING
