TIME,X,Y,Z,ACTION
790,0.64,-2.30,9.51,HAND_WAVING
803,0.50,-2.26,9.79,HAND_WAVING
816,-0.14,-2.04,10.18,HAND_WAVING
829,-0.52,-1.78,10.89,HAND_WAVING
842,-0.24,-1.80,10.95,HAND_WAVING
855,0.03,-2.11,10.55,HAND_WAVING
868,0.36,-2.30,10.04,HAND_WAVING
881,0.22,-2.17,9.91,HAND_WAVING
894,-0.17,-1.66,10.12,HAND_WAVING
907,0.13,-1.22,10.30,HAND_WAVING
920,0.65,-0.57,10.15,HAND_WAVING
933,0.63,-0.22,9.55,HAND_WAVING
946,0.65,-0.47,9.51,HAND_WAVING
959,0.62,-0.59,9.90,HAND_WAVING
972,1.22,0.03,10.37,HAND_WAVING
985,2.33,1.57,11.29,HAND_WAVING
998,3.02,2.11,11.58,HAND_WAVING
1011,3.73,2.67,11.77,HAND_WAVING
1024,4.36,2.89,11.82,HAND_WAVING
1037,4.76,2.69,11.99,HAND_WAVING
1050,5.10,2.62,12.52,HAND_WAVING
1063,5.27,2.45,13.44,HAND_WAVING
1076,4.88,2.29,13.92,HAND_WAVING
1089,4.44,2.36,13.68,HAND_WAVING
1102,4.22,2.51,13.06,HAND_WAVING
1115,4.06,2.66,12.79,HAND_WAVING
1128,3.94,2.62,12.64,HAND_WAVING
1141,3.66,2.61,12.47,HAND_WAVING
1154,3.15,2.83,12.39,HAND_WAVING
1167,2.90,3.07,11.95,HAND_WAVING
1180,2.88,3.15,11.52,HAND_WAVING
1193,2.80,3.35,11.27,HAND_WAVING
1206,2.64,3.64,11.25,HAND_WAVING
1219,1.82,3.90,10.96,HAND_WAVING
1232,0.99,4.32,10.60,HAND_WAVING
1245,0.81,4.78,10.09,HAND_WAVING
1258,1.12,4.92,9.55,HAND_WAVING
1271,0.77,5.02,9.05,HAND_WAVING
1284,0.40,5.21,8.88,HAND_WAVING
1297,0.27,5.33,8.91,HAND_WAVING
1310,0.03,5.40,8.77,HAND_WAVING
1323,0.31,5.49,8.57,HAND_WAVING
1336,0.12,5.92,7.98,HAND_WAVING
1349,-0.42,6.22,7.76,HAND_WAVING
1362,-0.77,6.55,7.60,HAND_WAVING
1375,-0.82,6.87,7.31,HAND_WAVING
1388,-1.13,7.18,7.08,HAND_WAVING
1401,-1.35,7.47,6.88,HAND_WAVING
1414,-1.54,7.63,6.53,HAND_WAVING
1427,-1.79,7.77,6.00,HAND_WAVING
1440,-2.14,7.70,5.55,HAND_WAVING
1453,-2.40,7.43,5.15,HAND_WAVING
1466,-2.15,6.87,5.00,HAND_WAVING
1479,-2.74,6.57,4.57,HAND_WAVING
1492,-3.81,6.24,4.22,HAND_WAVING
1505,-4.22,5.91,3.85,HAND_WAVING
1518,-4.34,5.57,3.40,HAND_WAVING
1531,-4.16,5.14,3.06,HAND_WAVING
1544,-4.15,4.73,2.83,HAND_WAVING
1557,-4.22,4.18,2.59,HAND_WAVING
1570,-4.55,3.64,2.66,HAND_WAVING
1583,-5.21,3.27,2.40,HAND_WAVING
1596,-5.51,2.91,1.99,HAND_WAVING
1609,-5.37,2.62,1.75,HAND_WAVING
1622,-5.67,2.33,1.67,HAND_WAVING
1635,-6.01,1.98,1.67,HAND_WAVING
1648,-6.21,1.48,1.45,HAND_WAVING
1661,-6.69,1.07,1.27,HAND_WAVING
1674,-7.35,0.85,1.16,HAND_WAVING
1687,-7.88,0.40,0.93,HAND_WAVING
1700,-8.48,-0.12,0.50,HAND_WAVING
1713,-9.01,-0.64,-0.17,HAND_WAVING
1726,-9.43,-1.13,-0.45,HAND_WAVING
1739,-9.68,-1.60,-0.44,HAND_WAVING
1764,-9.69,-2.66,-0.96,HAND_WAVING
1777,-9.60,-2.87,-1.22,HAND_WAVING
1790,-9.50,-3.09,-1.16,HAND_WAVING
1803,-9.58,-3.39,-1.27,HAND_WAVING
1816,-9.80,-3.75,-1.39,HAND_WAVING
1829,-9.86,-4.08,-1.39,HAND_WAVING
1842,-9.79,-4.03,-1.44,HAND_WAVING
1855,-9.54,-3.85,-1.52,HAND_WAVING
1868,-9.03,-3.52,-1.43,HAND_WAVING
1881,-8.59,-3.17,-1.32,HAND_WAVING
1894,-8.26,-2.75,-1.27,HAND_WAVING
1907,-7.96,-2.34,-1.29,HAND_WAVING
1920,-7.54,-1.68,-1.16,HAND_WAVING
1933,-6.70,-0.84,-1.06,HAND_WAVING
1946,-6.09,0.19,-1.01,HAND_WAVING
1959,-5.76,1.11,-0.81,HAND_WAVING
1972,-5.36,1.98,-0.61,HAND_WAVING
1985,-4.88,2.77,-0.43,HAND_WAVING
1998,-4.20,3.60,-0.12,HAND_WAVING
2011,-3.75,4.43,0.17,HAND_WAVING
2024,-3.25,5.23,0.12,HAND_WAVING
2037,-1.36,5.80,0.08,HAND_WAVING
2050,-1.17,6.12,0.40,HAND_WAVING
2063,0.04,6.73,1.18,HAND_WAVING
2076,1.68,7.28,1.92,HAND_WAVING
2089,2.66,8.49,2.81,HAND_WAVING
2102,4.09,9.42,3.60,HAND_WAVING
2115,4.93,10.68,4.10,HAND_WAVING
2128,5.92,10.01,5.55,HAND_WAVING
2141,5.86,10.25,6.66,HAND_WAVING
2154,6.69,11.06,7.50,HAND_WAVING
2167,7.13,11.65,8.64,HAND_WAVING
2180,7.70,12.01,9.85,HAND_WAVING
2193,7.97,12.45,10.79,HAND_WAVING
2206,7.97,12.89,11.41,HAND_WAVING
2219,7.58,13.41,11.90,HAND_WAVING
2232,7.47,13.82,11.82,HAND_WAVING
2245,7.30,14.24,11.68,HAND_WAVING
2258,7.17,14.37,11.66,HAND_WAVING
2271,7.05,14.23,11.30,HAND_WAVING
2284,6.90,13.95,10.97,HAND_WAVING
2297,6.63,13.57,10.55,HAND_WAVING
2310,6.25,13.05,10.10,HAND_WAVING
2323,6.05,12.56,9.63,HAND_WAVING
2336,5.66,12.13,8.92,HAND_WAVING
2349,5.06,11.79,8.26,HAND_WAVING
2362,4.47,11.65,7.31,HAND_WAVING
2375,3.59,11.46,6.44,HAND_WAVING
2388,2.90,11.08,5.61,HAND_WAVING
2401,2.23,10.63,4.86,HAND_WAVING
2414,1.53,9.84,4.11,HAND_WAVING
2427,0.73,9.00,3.46,HAND_WAVING
2440,0.23,8.08,2.76,HAND_WAVING
2453,-0.46,7.03,2.04,HAND_WAVING
2466,-0.97,6.19,1.47,HAND_WAVING
2479,-1.57,5.55,0.96,HAND_WAVING
2492,-1.90,4.94,0.61,HAND_WAVING
2505,-2.20,4.00,0.34,HAND_WAVING
2518,-2.47,3.07,0.32,HAND_WAVING
2531,-2.77,2.32,0.36,HAND_WAVING
2544,-3.08,1.35,0.32,HAND_WAVING
2557,-3.55,0.07,0.04,HAND_WAVING
2570,-4.30,-0.90,-0.10,HAND_WAVING
2583,-5.28,-1.78,-0.03,HAND_WAVING
2596,-6.70,-2.58,0.07,HAND_WAVING
2609,-7.68,-3.25,0.18,HAND_WAVING
2622,-8.31,-3.94,0.49,HAND_WAVING
2635,-9.01,-4.62,0.66,HAND_WAVING
2648,-9.56,-5.38,0.83,HAND_WAVING
2661,-10.01,-6.03,0.95,HAND_WAVING
2674,-10.35,-6.59,1.05,HAND_WAVING
2687,-10.56,-6.90,1.12,HAND_WAVING
2700,-10.86,-7.49,1.13,HAND_WAVING
2713,-11.39,-7.67,1.04,HAND_WAVING
2726,-11.77,-7.87,0.89,HAND_WAVING
2739,-11.88,-7.85,0.59,HAND_WAVING
2752,-11.79,-7.55,0.50,HAND_WAVING
2765,-11.51,-7.20,0.46,HAND_WAVING
2778,-11.34,-6.65,0.69,HAND_WAVING
2791,-11.19,-6.05,0.85,HAND_WAVING
2804,-11.23,-5.42,0.82,HAND_WAVING
2817,-11.09,-4.84,0.68,HAND_WAVING
2830,-10.87,-4.34,0.49,HAND_WAVING
2843,-10.75,-3.70,0.46,HAND_WAVING
2856,-10.31,-3.01,0.48,HAND_WAVING
2869,-9.62,-2.38,0.52,HAND_WAVING
2882,-8.89,-2.00,0.63,HAND_WAVING
2895,-8.20,-1.72,0.66,HAND_WAVING
2908,-7.36,-1.55,0.59,HAND_WAVING
2921,-6.04,-1.19,0.49,HAND_WAVING
2934,-4.99,-0.63,0.53,HAND_WAVING
2947,-4.19,-0.24,0.81,HAND_WAVING
2960,-3.36,-0.09,1.12,HAND_WAVING
2973,-2.26,-0.02,1.29,HAND_WAVING
2986,-1.01,0.11,1.42,HAND_WAVING
2999,-0.47,0.39,1.44,HAND_WAVING
3012,-0.06,0.68,1.62,HAND_WAVING
3025,1.07,0.75,1.92,HAND_WAVING
3038,2.62,0.65,2.09,HAND_WAVING
3051,4.07,0.33,2.44,HAND_WAVING
3064,5.63,-0.03,2.48,HAND_WAVING
3077,7.17,-0.28,2.79,HAND_WAVING
3090,8.81,-0.41,3.43,HAND_WAVING
3103,11.17,-0.78,4.29,HAND_WAVING
3116,13.70,-0.52,5.20,HAND_WAVING
3129,15.30,-0.03,6.28,HAND_WAVING
3142,15.48,0.59,6.70,HAND_WAVING
3155,14.81,1.17,6.78,HAND_WAVING
3168,14.02,2.18,6.85,HAND_WAVING
3181,14.09,3.01,7.19,HAND_WAVING
3194,14.63,3.55,7.82,HAND_WAVING
3207,15.30,3.76,8.69,HAND_WAVING
3220,16.13,4.53,9.33,HAND_WAVING
3233,16.54,5.74,9.75,HAND_WAVING
3246,16.61,7.29,10.30,HAND_WAVING
3259,16.32,8.53,10.64,HAND_WAVING
3272,16.24,9.34,10.95,HAND_WAVING
3294,17.05,10.22,11.48,HAND_WAVING
3307,17.15,10.63,12.00,HAND_WAVING
3320,17.07,11.17,12.46,HAND_WAVING
3333,17.19,11.78,12.89,HAND_WAVING
3346,17.32,12.31,13.24,HAND_WAVING
3359,17.45,12.61,13.73,HAND_WAVING
3372,17.48,12.58,14.24,HAND_WAVING
3385,17.31,12.12,14.67,HAND_WAVING
3398,16.71,11.48,15.04,HAND_WAVING
3411,16.27,10.58,14.85,HAND_WAVING
3424,15.70,9.74,14.83,HAND_WAVING
3437,15.50,8.86,14.74,HAND_WAVING
3450,15.36,7.98,14.66,HAND_WAVING
3463,15.36,7.17,14.59,HAND_WAVING
3476,14.72,6.50,14.37,HAND_WAVING
3489,13.86,6.05,13.73,HAND_WAVING
3502,13.23,5.74,12.78,HAND_WAVING
3515,12.50,5.61,11.73,HAND_WAVING
3528,11.88,5.25,10.74,HAND_WAVING
3541,11.43,4.90,10.09,HAND_WAVING
3554,11.03,4.71,9.68,HAND_WAVING
3567,9.97,4.81,9.15,HAND_WAVING
3580,8.94,4.53,8.35,HAND_WAVING
3593,8.30,4.35,7.47,HAND_WAVING
3606,7.41,4.13,6.50,HAND_WAVING
3619,6.43,4.11,5.70,HAND_WAVING
3632,5.35,4.00,5.02,HAND_WAVING
3645,4.39,3.89,4.07,HAND_WAVING
3658,3.43,3.56,3.41,HAND_WAVING
3671,2.69,3.34,3.17,HAND_WAVING
3684,2.38,3.12,2.43,HAND_WAVING
3697,1.73,2.68,1.61,HAND_WAVING
3710,0.50,2.57,1.19,HAND_WAVING
3723,-0.34,2.16,0.90,HAND_WAVING
3736,-0.73,1.75,0.42,HAND_WAVING
3749,-1.04,1.33,-0.20,HAND_WAVING
3762,-1.55,0.99,-0.89,HAND_WAVING
3775,-1.95,0.68,-1.57,HAND_WAVING
3788,-2.10,0.32,-2.17,HAND_WAVING
3801,-2.23,0.12,-2.90,HAND_WAVING
3814,-2.48,-0.05,-3.40,HAND_WAVING
3827,-2.83,-0.06,-4.07,HAND_WAVING
3840,-3.53,-0.06,-4.58,HAND_WAVING
3853,-3.97,-0.24,-5.15,HAND_WAVING
3866,-4.09,-0.05,-5.91,HAND_WAVING
3879,-4.18,0.13,-6.49,HAND_WAVING
3892,-4.33,0.37,-7.00,HAND_WAVING
3905,-4.87,0.83,-7.48,HAND_WAVING
3918,-5.53,1.20,-7.76,HAND_WAVING
3931,-5.96,1.76,-8.22,HAND_WAVING
3944,-6.26,2.45,-8.58,HAND_WAVING
3957,-6.34,3.15,-8.83,HAND_WAVING
3970,-6.32,3.58,-8.75,HAND_WAVING
3983,-6.37,3.72,-8.42,HAND_WAVING
3996,-6.34,3.78,-7.95,HAND_WAVING
4009,-6.13,3.78,-7.35,HAND_WAVING
4022,-5.88,3.77,-6.75,HAND_WAVING
4035,-5.50,3.79,-6.13,HAND_WAVING
4048,-5.37,3.84,-5.29,HAND_WAVING
4061,-5.18,3.94,-4.28,HAND_WAVING
4074,-4.80,3.98,-3.46,HAND_WAVING
4087,-4.36,3.90,-2.74,HAND_WAVING
4100,-4.08,3.91,-2.11,HAND_WAVING
4113,-4.02,3.91,-1.47,HAND_WAVING
4126,-4.02,3.96,-0.83,HAND_WAVING
4139,-3.88,3.94,-0.28,HAND_WAVING
4152,-3.43,3.81,0.37,HAND_WAVING
4165,-3.08,3.43,0.82,HAND_WAVING
4178,-2.70,2.94,1.43,HAND_WAVING
4191,-2.63,2.57,2.04,HAND_WAVING
4204,-2.75,2.25,2.72,HAND_WAVING
4217,-2.37,1.76,3.17,HAND_WAVING
4230,-2.01,1.24,3.35,HAND_WAVING
4243,-1.75,0.62,3.74,HAND_WAVING
4256,-1.78,-0.00,4.28,HAND_WAVING
4269,-1.70,-0.36,4.95,HAND_WAVING
4282,-1.36,-0.77,5.66,HAND_WAVING
4295,-0.84,-1.33,6.31,HAND_WAVING
4308,-0.24,-1.94,7.05,HAND_WAVING
4321,0.58,-2.27,7.82,HAND_WAVING
4334,0.99,-2.48,8.72,HAND_WAVING
4347,1.07,-2.76,9.91,HAND_WAVING
4360,1.29,-2.72,10.99,HAND_WAVING
4373,1.46,-2.99,11.97,HAND_WAVING
4386,1.52,-3.18,13.26,HAND_WAVING
4399,1.79,-3.13,14.60,HAND_WAVING
4412,2.18,-2.99,15.88,HAND_WAVING
4425,2.55,-2.63,16.86,HAND_WAVING
4438,3.14,-2.49,17.23,HAND_WAVING
4451,3.99,-2.53,17.95,HAND_WAVING
4464,4.01,-1.88,19.34,HAND_WAVING
4477,3.52,-1.45,19.61,HAND_WAVING
4490,3.09,-1.50,19.61,HAND_WAVING
4503,2.88,-1.43,19.61,HAND_WAVING
4516,2.57,-1.27,19.61,HAND_WAVING
4529,2.34,-0.91,19.61,HAND_WAVING
4542,2.40,-0.65,19.61,HAND_WAVING
4555,2.31,-0.67,19.61,HAND_WAVING
4568,2.29,-0.88,19.61,HAND_WAVING
4581,2.35,-1.22,19.61,HAND_WAVING
4594,2.46,-1.81,19.61,HAND_WAVING
4607,2.51,-2.46,19.61,HAND_WAVING
4620,2.91,-3.35,19.61,HAND_WAVING
4633,3.16,-4.05,19.61,HAND_WAVING
4646,3.33,-4.47,19.55,HAND_WAVING
4659,3.16,-4.40,18.64,HAND_WAVING
4672,3.06,-4.15,18.06,HAND_WAVING
4685,2.76,-3.88,17.81,HAND_WAVING
4698,2.53,-3.45,17.64,HAND_WAVING
4711,2.59,-3.05,17.35,HAND_WAVING
4724,2.84,-2.91,16.75,HAND_WAVING
4737,2.97,-2.75,16.04,HAND_WAVING
4750,2.90,-2.58,15.16,HAND_WAVING
4763,2.63,-2.48,14.44,HAND_WAVING
4776,2.39,-2.54,13.83,HAND_WAVING
4789,2.24,-2.47,13.24,HAND_WAVING
4802,1.92,-2.41,12.34,HAND_WAVING
4815,1.49,-2.32,11.10,HAND_WAVING
4837,0.95,-2.03,9.27,HAND_WAVING
4850,0.85,-1.71,8.02,HAND_WAVING
4863,0.52,-1.28,6.95,HAND_WAVING
4876,0.39,-0.73,5.83,HAND_WAVING
4889,0.10,-0.19,4.92,HAND_WAVING
4902,-0.26,0.25,4.13,HAND_WAVING
4915,-0.42,0.48,3.30,HAND_WAVING
4928,-0.19,0.66,2.43,HAND_WAVING
4941,-0.09,1.07,1.68,HAND_WAVING
4954,-0.30,1.67,0.92,HAND_WAVING
4967,-0.49,2.12,0.28,HAND_WAVING
4980,-0.64,2.26,-0.30,HAND_WAVING
4993,-0.76,2.35,-0.97,HAND_WAVING
5006,-0.90,2.58,-1.68,HAND_WAVING
5019,-0.95,2.84,-2.35,HAND_WAVING
5032,-0.88,3.24,-2.98,HAND_WAVING
5045,-1.10,3.59,-3.57,HAND_WAVING
5058,-1.44,3.99,-4.05,HAND_WAVING
5071,-1.73,4.50,-4.44,HAND_WAVING
5084,-1.78,4.89,-4.80,HAND_WAVING
5097,-1.89,5.16,-4.98,HAND_WAVING
5110,-1.83,5.30,-5.22,HAND_WAVING
5123,-1.81,5.51,-5.36,HAND_WAVING
5136,-1.90,5.66,-5.37,HAND_WAVING
5149,-1.92,5.84,-5.36,HAND_WAVING
5162,-1.98,6.05,-5.24,HAND_WAVING
5175,-2.11,6.33,-5.11,HAND_WAVING
5188,-2.41,6.83,-5.11,HAND_WAVING
5201,-2.17,6.50,-4.82,HAND_WAVING
5214,-2.81,6.52,-4.39,HAND_WAVING
5227,-2.58,6.44,-3.81,HAND_WAVING
5240,-2.66,6.27,-3.27,HAND_WAVING
5253,-2.83,6.04,-2.58,HAND_WAVING
5266,-2.65,5.71,-1.96,HAND_WAVING
5279,-2.45,5.26,-1.24,HAND_WAVING
5292,-2.18,4.79,-0.58,HAND_WAVING
5305,-1.99,4.28,0.12,HAND_WAVING
5318,-1.83,3.77,0.70,HAND_WAVING
5331,-1.71,3.27,1.25,HAND_WAVING
5344,-1.39,2.67,1.90,HAND_WAVING
5357,-1.24,2.01,2.43,HAND_WAVING
5370,-1.03,1.47,3.18,HAND_WAVING
5383,-0.95,1.13,4.16,HAND_WAVING
5396,-1.24,1.04,5.10,HAND_WAVING
5409,-1.41,0.49,5.95,HAND_WAVING
5422,-0.78,-0.43,6.60,HAND_WAVING
5435,0.46,-1.39,7.01,HAND_WAVING
5448,0.99,-1.74,7.94,HAND_WAVING
5461,0.60,-1.81,9.13,HAND_WAVING
5474,0.44,-2.28,9.97,HAND_WAVING
5487,0.58,-2.76,10.85,HAND_WAVING
5500,1.02,-3.03,11.60,HAND_WAVING
5513,1.35,-3.21,12.24,HAND_WAVING
5526,1.32,-3.07,12.44,HAND_WAVING
5539,1.35,-3.18,12.40,HAND_WAVING
5552,1.63,-3.37,12.66,HAND_WAVING
5565,1.75,-3.51,13.35,HAND_WAVING
5578,1.85,-3.41,13.86,HAND_WAVING
5591,1.68,-3.33,14.48,HAND_WAVING
5604,1.63,-3.26,14.96,HAND_WAVING
5617,1.81,-3.26,15.42,HAND_WAVING
5630,1.92,-3.29,15.93,HAND_WAVING
5643,1.83,-3.22,16.78,HAND_WAVING
5656,1.70,-3.25,17.52,HAND_WAVING
5669,1.61,-3.33,18.26,HAND_WAVING
5682,1.30,-3.37,18.77,HAND_WAVING
5695,0.77,-3.59,19.48,HAND_WAVING
5708,0.32,-3.96,19.61,HAND_WAVING
5721,0.25,-4.57,19.61,HAND_WAVING
5734,0.15,-5.20,19.61,HAND_WAVING
5747,-0.36,-5.48,19.61,HAND_WAVING
5760,-0.94,-5.84,19.61,HAND_WAVING
5773,-1.45,-6.27,19.61,HAND_WAVING
5786,-1.86,-6.55,19.61,HAND_WAVING
5799,-2.15,-6.76,19.59,HAND_WAVING
5812,-2.16,-7.28,18.89,HAND_WAVING
5825,-2.49,-7.41,18.52,HAND_WAVING
5838,-3.01,-7.18,18.36,HAND_WAVING
5851,-3.16,-6.94,17.71,HAND_WAVING
5864,-2.77,-6.92,16.93,HAND_WAVING
5877,-2.47,-7.12,16.26,HAND_WAVING
5890,-2.39,-7.48,16.02,HAND_WAVING
5903,-2.52,-7.38,15.80,HAND_WAVING
5916,-2.43,-7.19,15.27,HAND_WAVING
5929,-2.16,-7.02,14.53,HAND_WAVING
5942,-1.91,-6.93,13.71,HAND_WAVING
5955,-1.81,-6.74,13.03,HAND_WAVING
5968,-1.84,-6.93,12.54,HAND_WAVING
5981,-2.15,-7.17,12.26,HAND_WAVING
5994,-2.59,-6.92,11.88,HAND_WAVING
6007,-2.57,-6.45,11.03,HAND_WAVING
6020,-2.35,-5.96,10.14,HAND_WAVING
6033,-2.25,-5.50,9.33,HAND_WAVING
6046,-2.24,-5.20,8.86,HAND_WAVING
6059,-2.32,-5.07,8.59,HAND_WAVING
6072,-2.48,-4.68,8.20,HAND_WAVING
6085,-2.57,-4.14,7.47,HAND_WAVING
6098,-2.53,-3.51,7.01,HAND_WAVING
6111,-2.67,-3.15,6.78,HAND_WAVING
6124,-2.88,-2.71,6.51,HAND_WAVING
6137,-2.62,-2.14,5.91,HAND_WAVING
6150,-2.07,-1.52,5.28,HAND_WAVING
6163,-1.71,-1.08,4.57,HAND_WAVING
6176,-1.43,-0.65,3.92,HAND_WAVING
6189,-1.20,-0.14,3.41,HAND_WAVING
6202,-0.86,0.55,2.77,HAND_WAVING
6215,-0.91,1.28,2.43,HAND_WAVING
6228,-1.11,1.78,1.99,HAND_WAVING
6241,-0.85,2.37,1.41,HAND_WAVING
6254,-0.13,2.94,0.73,HAND_WAVING
6267,0.53,3.63,0.22,HAND_WAVING
6280,1.06,4.32,-0.55,HAND_WAVING
6293,1.68,5.07,-1.36,HAND_WAVING
6306,1.90,5.84,-1.89,HAND_WAVING
6319,1.70,6.62,-2.26,HAND_WAVING
6332,1.66,6.98,-2.66,HAND_WAVING
6345,1.76,7.37,-3.11,HAND_WAVING
6358,2.11,7.48,-3.46,HAND_WAVING
6380,2.57,8.05,-3.93,HAND_WAVING
6393,2.84,8.29,-4.31,HAND_WAVING
6406,2.87,8.55,-4.44,HAND_WAVING
6419,2.94,8.77,-4.56,HAND_WAVING
6432,2.86,8.95,-4.38,HAND_WAVING
6445,3.01,9.14,-4.26,HAND_WAVING
6458,3.14,9.08,-4.04,HAND_WAVING
6471,3.27,9.02,-3.89,HAND_WAVING
6484,2.95,8.90,-3.98,HAND_WAVING
6497,2.55,8.70,-4.02,HAND_WAVING
6510,2.03,8.63,-3.65,HAND_WAVING
6523,1.03,8.68,-3.34,HAND_WAVING
6536,0.15,8.64,-3.18,HAND_WAVING
6549,-0.02,8.61,-2.86,HAND_WAVING
6562,0.19,8.24,-2.52,HAND_WAVING
6575,0.31,7.60,-2.12,HAND_WAVING
6588,0.44,6.85,-1.82,HAND_WAVING
6601,0.79,6.18,-1.47,HAND_WAVING
6614,0.41,5.79,-1.23,HAND_WAVING
6627,-0.64,5.34,-0.80,HAND_WAVING
6640,-1.40,5.10,-0.43,HAND_WAVING
6653,-1.75,4.89,-0.06,HAND_WAVING
6666,-1.90,4.32,0.35,HAND_WAVING
6679,-1.89,3.43,0.45,HAND_WAVING
6692,-1.59,2.56,0.49,HAND_WAVING
6705,-1.78,1.61,0.31,HAND_WAVING
6718,-2.02,0.80,0.44,HAND_WAVING
6731,-2.62,0.27,0.78,HAND_WAVING
6744,-3.08,-0.24,1.18,HAND_WAVING
6757,-3.68,-0.97,1.52,HAND_WAVING
6770,-4.11,-1.89,2.08,HAND_WAVING
6783,-4.42,-3.06,2.70,HAND_WAVING
6796,-4.53,-3.99,3.41,HAND_WAVING
6809,-4.87,-4.79,3.92,HAND_WAVING
6822,-5.39,-5.36,4.63,HAND_WAVING
6835,-5.94,-5.91,5.61,HAND_WAVING
6848,-6.82,-6.84,6.63,HAND_WAVING
6861,-7.10,-7.50,7.59,HAND_WAVING
6874,-7.51,-8.45,8.25,HAND_WAVING
6887,-7.61,-9.15,8.82,HAND_WAVING
6900,-7.86,-9.62,9.34,HAND_WAVING
6913,-8.36,-9.58,10.33,HAND_WAVING
6926,-8.90,-9.56,11.71,HAND_WAVING
6939,-9.07,-8.92,12.90,HAND_WAVING
6952,-8.93,-8.06,13.63,HAND_WAVING
6965,-8.98,-7.30,14.23,HAND_WAVING
6978,-9.44,-6.81,15.07,HAND_WAVING
6991,-10.05,-6.27,15.95,HAND_WAVING
7004,-10.40,-5.41,16.44,HAND_WAVING
7017,-10.24,-4.67,16.82,HAND_WAVING
7030,-10.12,-4.21,17.10,HAND_WAVING
7043,-10.41,-4.16,17.69,HAND_WAVING
7056,-10.88,-4.49,17.99,HAND_WAVING
7069,-11.02,-4.39,17.82,HAND_WAVING
7082,-11.15,-4.53,17.58,HAND_WAVING
7095,-11.34,-4.93,17.12,HAND_WAVING
7108,-11.45,-5.49,16.47,HAND_WAVING
7121,-11.47,-6.08,15.83,HAND_WAVING
7134,-11.55,-6.63,15.41,HAND_WAVING
7147,-11.34,-6.86,14.98,HAND_WAVING
7160,-10.84,-7.01,14.20,HAND_WAVING
7173,-10.38,-7.17,13.69,HAND_WAVING
7186,-10.11,-7.33,13.12,HAND_WAVING
7199,-9.94,-7.35,12.78,HAND_WAVING
7212,-9.79,-7.18,12.47,HAND_WAVING
7225,-9.63,-6.85,12.39,HAND_WAVING
7238,-9.40,-6.58,12.20,HAND_WAVING
7251,-8.91,-6.24,11.62,HAND_WAVING
7264,-8.45,-5.81,11.15,HAND_WAVING
7277,-8.19,-5.54,10.78,HAND_WAVING
7290,-7.98,-5.21,10.63,HAND_WAVING
7303,-7.76,-5.12,10.46,HAND_WAVING
7316,-7.25,-4.88,10.12,HAND_WAVING
7329,-6.73,-4.58,9.55,HAND_WAVING
7342,-6.36,-4.18,8.88,HAND_WAVING
7355,-6.03,-3.65,8.21,HAND_WAVING
7368,-5.83,-3.45,7.74,HAND_WAVING
7381,-5.55,-3.24,7.29,HAND_WAVING
7394,-4.99,-2.75,6.62,HAND_WAVING
7407,-4.46,-2.15,5.81,HAND_WAVING
7420,-4.17,-1.63,5.18,HAND_WAVING
