X,Y,Z,FALL,ACTION
0.00,-0.00,1.00,False,SITTING
-0.00,-0.00,1.00,False,SITTING
0.08,-0.01,1.01,False,SITTING
-0.20,0.25,1.16,False,SITTING
0.55,0.40,1.61,False,SITTING
0.30,0.54,0.93,False,SITTING
0.38,0.63,0.76,False,SITTING
0.32,0.62,0.86,False,SITTING
0.69,0.57,0.38,False,SITTING
0.72,0.51,0.14,False,SITTING
1.11,0.80,0.10,False,SITTING
0.86,0.35,-0.31,False,SITTING
0.72,0.36,-0.21,False,SITTING
0.60,0.34,-0.16,False,SITTING
0.68,0.26,-0.30,False,SITTING
0.85,0.61,-0.17,False,SITTING
0.74,0.44,-0.19,False,SITTING
0.90,0.64,-0.07,False,SITTING
0.94,0.34,-0.24,False,SITTING
0.76,0.54,0.10,False,SITTING
0.77,0.37,0.04,False,SITTING
0.81,0.41,0.20,False,SITTING
0.77,0.39,0.35,False,SITTING
0.82,0.45,0.33,False,SITTING
0.66,0.48,0.47,False,SITTING
0.94,0.73,0.51,False,SITTING
0.73,0.65,0.74,False,SITTING
0.80,0.99,0.67,False,SITTING
0.58,0.65,0.72,False,SITTING
0.59,0.83,0.71,False,SITTING
0.48,0.44,0.82,False,SITTING
0.36,0.73,1.01,False,SITTING
0.61,0.67,0.85,False,SITTING
0.41,0.52,0.84,False,SITTING
0.45,0.52,0.76,False,SITTING
0.54,0.61,0.82,False,SITTING
0.44,0.74,0.91,False,SITTING
0.36,0.61,0.92,False,SITTING
0.33,0.69,0.84,False,SITTING
0.41,0.41,0.95,False,SITTING
0.23,0.51,0.95,False,SITTING
0.01,0.42,0.73,False,SITTING
0.11,0.38,0.82,False,SITTING
0.02,0.38,0.68,False,SITTING
0.07,0.33,0.77,False,SITTING
0.11,0.63,0.87,False,SITTING
-0.05,0.28,0.71,False,SITTING
0.29,0.25,0.90,False,SITTING
0.15,0.52,0.72,False,SITTING
-0.03,0.14,0.90,False,SITTING
0.05,0.17,0.90,False,SITTING
0.26,0.01,0.86,False,SITTING
0.57,0.02,0.90,False,SITTING
0.72,-0.07,0.92,False,SITTING
0.63,-0.11,0.87,False,SITTING
0.61,-0.07,0.82,False,SITTING
0.99,-0.12,0.78,False,SITTING
0.97,-0.14,0.87,False,SITTING
0.85,-0.05,0.76,False,SITTING
1.03,-0.14,0.81,False,SITTING
0.82,-0.14,0.59,False,SITTING
1.31,0.16,0.64,False,SITTING
0.97,0.19,0.63,False,SITTING
0.93,0.23,0.44,False,SITTING
1.03,0.26,0.39,False,SITTING
1.02,0.33,0.40,False,SITTING
1.17,0.40,0.42,False,SITTING
1.06,0.37,0.40,False,SITTING
0.95,0.34,0.38,False,SITTING
0.94,0.34,0.40,False,SITTING
0.95,0.34,0.37,False,SITTING
