X,Y,Z,FALL,ACTION
-0.00,-0.00,1.00,False,SITTING
0.03,0.02,1.01,False,SITTING
-0.00,0.01,1.01,False,SITTING
0.77,0.45,1.24,False,SITTING
0.03,0.24,1.29,False,SITTING
0.55,0.35,1.69,False,SITTING
0.79,0.45,0.72,False,SITTING
0.64,0.49,0.55,False,SITTING
0.62,0.09,0.68,False,SITTING
1.11,0.39,0.44,False,SITTING
0.76,0.03,0.24,False,SITTING
0.78,0.09,0.25,False,SITTING
0.51,-0.02,0.11,False,SITTING
0.62,-0.04,0.32,False,SITTING
0.77,-0.07,0.18,False,SITTING
0.73,-0.14,0.30,False,SITTING
0.68,-0.23,0.23,False,SITTING
0.77,-0.33,0.32,False,SITTING
1.00,-0.26,0.29,False,SITTING
0.80,-0.19,0.30,False,SITTING
0.94,-0.09,0.38,False,SITTING
0.80,0.13,0.49,False,SITTING
0.82,0.17,0.52,False,SITTING
0.93,0.14,0.45,False,SITTING
0.82,0.18,0.53,False,SITTING
0.92,0.22,0.44,False,SITTING
0.86,0.15,0.60,False,SITTING
0.89,0.21,0.54,False,SITTING
0.61,0.24,0.60,False,SITTING
0.60,0.42,0.64,False,SITTING
0.85,0.30,0.88,False,SITTING
0.80,0.34,0.90,False,SITTING
0.73,0.39,0.57,False,SITTING
0.62,0.55,0.83,False,SITTING
1.19,0.54,0.75,False,SITTING
0.77,0.44,0.83,False,SITTING
1.02,0.55,0.67,False,SITTING
1.12,0.62,0.58,False,SITTING
0.86,0.44,0.45,False,SITTING
1.11,0.67,0.50,False,SITTING
0.92,0.60,0.42,False,SITTING
1.29,0.79,0.60,False,SITTING
0.98,0.88,0.79,False,SITTING
0.72,0.81,0.45,False,SITTING
0.49,0.66,0.10,False,SITTING
0.06,0.26,0.13,False,SITTING
0.23,1.20,0.97,False,SITTING
0.07,0.51,0.32,False,SITTING
0.24,0.78,0.65,False,SITTING
0.23,0.46,0.39,False,SITTING
-0.05,0.64,0.60,False,SITTING
0.35,0.69,0.76,False,SITTING
0.15,0.38,0.61,False,SITTING
0.16,0.45,0.76,False,SITTING
0.08,0.45,0.76,False,SITTING
0.83,0.63,0.76,False,SITTING
0.53,0.56,0.67,False,SITTING
0.79,0.63,0.74,False,SITTING
0.24,0.46,0.51,False,SITTING
0.56,0.61,0.78,False,SITTING
0.69,0.36,0.71,False,SITTING
0.67,0.25,0.71,False,SITTING
0.81,0.32,0.80,False,SITTING
0.88,0.31,0.83,False,SITTING
0.73,0.34,0.87,False,SITTING
0.99,0.42,0.82,False,SITTING
0.99,0.49,0.92,False,SITTING
0.83,0.36,0.74,False,SITTING
0.79,0.34,0.65,False,SITTING
0.88,0.33,0.68,False,SITTING
0.80,0.37,0.65,False,SITTING
0.74,0.41,0.65,False,SITTING
0.80,0.40,0.70,False,SITTING
