X,Y,Z,FALL,ACTION
-0.00,-0.00,1.00,False,BENDING_DOWN
0.02,0.13,1.49,False,BENDING_DOWN
0.02,-0.04,1.35,False,BENDING_DOWN
-0.15,0.73,1.24,False,BENDING_DOWN
-0.01,0.02,1.17,False,BENDING_DOWN
0.09,-0.04,1.02,False,BENDING_DOWN
0.00,-0.06,0.87,False,BENDING_DOWN
0.03,-0.06,0.68,False,BENDING_DOWN
-0.13,-0.01,0.62,False,BENDING_DOWN
-0.12,0.01,0.62,False,BENDING_DOWN
0.07,-0.11,0.44,False,BENDING_DOWN
-0.02,0.01,0.51,False,BENDING_DOWN
0.08,-0.07,0.82,False,BENDING_DOWN
0.01,-0.09,0.82,False,BENDING_DOWN
-0.10,-0.04,0.86,False,BENDING_DOWN
-0.26,0.03,0.87,False,BENDING_DOWN
-0.04,-0.03,0.93,False,BENDING_DOWN
-0.09,-0.01,1.11,False,BENDING_DOWN
0.23,-0.05,1.02,False,BENDING_DOWN
0.01,0.06,1.11,False,BENDING_DOWN
0.04,0.15,0.99,False,BENDING_DOWN
0.24,-0.04,1.12,False,BENDING_DOWN
0.10,0.41,0.98,False,BENDING_DOWN
0.36,0.02,1.12,False,BENDING_DOWN
0.10,0.22,1.14,False,BENDING_DOWN
0.30,0.06,0.99,False,BENDING_DOWN
0.18,0.33,1.01,False,BENDING_DOWN
0.37,0.13,1.04,False,BENDING_DOWN
0.33,0.11,1.09,False,BENDING_DOWN
0.48,0.24,1.03,False,BENDING_DOWN
0.36,0.22,1.08,False,BENDING_DOWN
0.49,0.34,0.91,False,BENDING_DOWN
0.55,0.14,1.12,False,BENDING_DOWN
0.64,0.26,0.96,False,BENDING_DOWN
0.44,0.22,1.04,False,BENDING_DOWN
0.60,0.20,0.94,False,BENDING_DOWN
0.61,0.21,0.84,False,BENDING_DOWN
0.76,0.02,1.13,False,BENDING_DOWN
0.10,0.52,0.77,False,BENDING_DOWN
0.39,0.20,1.06,False,BENDING_DOWN
0.59,0.12,0.93,False,BENDING_DOWN
0.58,0.05,0.90,False,BENDING_DOWN
0.67,0.04,0.87,False,BENDING_DOWN
0.92,-0.04,0.82,False,BENDING_DOWN
0.62,0.09,0.82,False,BENDING_DOWN
0.70,0.16,0.68,False,BENDING_DOWN
1.06,-0.19,0.65,False,BENDING_DOWN
0.82,0.14,0.47,False,BENDING_DOWN
0.86,-0.06,0.61,False,BENDING_DOWN
0.89,-0.09,0.61,False,BENDING_DOWN
0.94,-0.17,0.55,False,BENDING_DOWN
0.93,-0.27,0.62,False,BENDING_DOWN
0.91,-0.18,0.55,False,BENDING_DOWN
0.93,-0.35,0.56,False,BENDING_DOWN
0.98,-0.23,0.52,False,BENDING_DOWN
0.88,-0.24,0.55,False,BENDING_DOWN
0.90,-0.26,0.49,False,BENDING_DOWN
