X,Y,Z,FALL,ACTION
-0.00,0.00,1.00,False,BENDING_DOWN
0.17,0.15,1.36,False,BENDING_DOWN
0.16,0.03,1.39,False,BENDING_DOWN
0.16,-0.00,1.39,False,BENDING_DOWN
0.51,-0.25,0.94,False,BENDING_DOWN
0.29,-0.13,0.68,False,BENDING_DOWN
0.17,-0.14,0.54,False,BENDING_DOWN
0.22,-0.38,0.67,False,BENDING_DOWN
0.31,-0.47,0.84,False,BENDING_DOWN
0.38,-0.66,1.13,False,BENDING_DOWN
0.50,-0.52,0.87,False,BENDING_DOWN
0.29,-0.32,0.61,False,BENDING_DOWN
0.41,-0.29,0.55,False,BENDING_DOWN
0.27,-0.20,0.52,False,BENDING_DOWN
0.51,-0.26,0.57,False,BENDING_DOWN
0.54,-0.22,0.65,False,BENDING_DOWN
0.55,-0.35,0.83,False,BENDING_DOWN
0.46,-0.22,0.49,False,BENDING_DOWN
0.65,-0.22,0.65,False,BENDING_DOWN
0.63,-0.10,0.47,False,BENDING_DOWN
0.71,-0.12,0.95,False,BENDING_DOWN
0.72,-0.02,0.60,False,BENDING_DOWN
0.70,-0.09,0.89,False,BENDING_DOWN
0.64,-0.01,0.65,False,BENDING_DOWN
0.84,-0.04,0.78,False,BENDING_DOWN
0.67,-0.07,0.80,False,BENDING_DOWN
0.88,-0.03,0.85,False,BENDING_DOWN
0.91,-0.01,0.87,False,BENDING_DOWN
1.11,0.15,0.67,False,BENDING_DOWN
0.96,-0.00,0.75,False,BENDING_DOWN
0.99,0.07,0.80,False,BENDING_DOWN
1.03,0.07,0.73,False,BENDING_DOWN
0.87,0.20,0.57,False,BENDING_DOWN
0.98,0.17,0.60,False,BENDING_DOWN
0.97,0.10,0.67,False,BENDING_DOWN
1.17,0.05,0.62,False,BENDING_DOWN
1.04,0.10,0.53,False,BENDING_DOWN
1.03,0.02,0.58,False,BENDING_DOWN
0.93,0.05,0.55,False,BENDING_DOWN
1.03,-0.10,0.63,False,BENDING_DOWN
1.06,0.00,0.52,False,BENDING_DOWN
0.80,-0.01,0.68,False,BENDING_DOWN
0.96,-0.10,0.62,False,BENDING_DOWN
0.91,-0.02,0.57,False,BENDING_DOWN
0.90,0.00,0.56,False,BENDING_DOWN
0.86,0.02,0.58,False,BENDING_DOWN
0.96,-0.08,0.59,False,BENDING_DOWN
0.92,-0.05,0.51,False,BENDING_DOWN
0.94,-0.12,0.59,False,BENDING_DOWN
1.02,-0.06,0.48,False,BENDING_DOWN
0.93,-0.07,0.54,False,BENDING_DOWN
1.01,-0.08,0.50,False,BENDING_DOWN
0.91,-0.09,0.54,False,BENDING_DOWN
1.02,-0.07,0.48,False,BENDING_DOWN
0.99,-0.14,0.53,False,BENDING_DOWN
0.96,-0.07,0.46,False,BENDING_DOWN
0.97,-0.09,0.45,False,BENDING_DOWN
0.92,-0.11,0.51,False,BENDING_DOWN
