X,Y,Z,FALL,ACTION
-0.05,-0.31,1.00,False,BENDING_DOWN
-0.00,-0.08,1.60,False,BENDING_DOWN
0.07,0.20,1.42,False,BENDING_DOWN
0.37,-0.07,1.06,False,BENDING_DOWN
0.22,-0.37,1.04,False,BENDING_DOWN
0.32,-0.31,0.68,False,BENDING_DOWN
0.05,-0.27,0.54,False,BENDING_DOWN
0.17,-0.28,0.41,False,BENDING_DOWN
0.17,-0.41,0.53,False,BENDING_DOWN
0.21,-0.43,0.62,False,BENDING_DOWN
0.25,-0.52,0.72,False,BENDING_DOWN
0.24,-0.45,0.77,False,BENDING_DOWN
0.31,-0.62,0.94,False,BENDING_DOWN
0.35,-0.38,0.74,False,BENDING_DOWN
0.35,-0.36,0.85,False,BENDING_DOWN
0.48,-0.37,0.62,False,BENDING_DOWN
0.27,-0.18,0.61,False,BENDING_DOWN
0.62,-0.22,0.55,False,BENDING_DOWN
0.66,-0.32,0.58,False,BENDING_DOWN
0.69,-0.29,0.65,False,BENDING_DOWN
0.79,-0.19,0.57,False,BENDING_DOWN
0.82,0.01,0.48,False,BENDING_DOWN
0.94,-0.33,0.80,False,BENDING_DOWN
0.98,-0.21,0.70,False,BENDING_DOWN
1.03,-0.26,0.77,False,BENDING_DOWN
1.06,-0.19,0.53,False,BENDING_DOWN
0.96,-0.21,0.74,False,BENDING_DOWN
0.99,-0.38,0.77,False,BENDING_DOWN
0.79,-0.33,0.80,False,BENDING_DOWN
0.96,-0.23,0.58,False,BENDING_DOWN
0.82,-0.37,0.80,False,BENDING_DOWN
0.87,-0.32,0.74,False,BENDING_DOWN
0.92,-0.44,0.70,False,BENDING_DOWN
0.93,-0.42,0.68,False,BENDING_DOWN
0.84,-0.37,0.70,False,BENDING_DOWN
0.86,-0.39,0.69,False,BENDING_DOWN
0.88,-0.19,0.56,False,BENDING_DOWN
0.96,-0.28,0.60,False,BENDING_DOWN
0.98,-0.26,0.61,False,BENDING_DOWN
0.93,-0.17,0.62,False,BENDING_DOWN
0.87,-0.11,0.61,False,BENDING_DOWN
0.91,-0.19,0.55,False,BENDING_DOWN
0.96,-0.26,0.67,False,BENDING_DOWN
0.89,-0.10,0.58,False,BENDING_DOWN
0.93,-0.14,0.52,False,BENDING_DOWN
0.92,-0.16,0.53,False,BENDING_DOWN
0.94,-0.23,0.55,False,BENDING_DOWN
0.91,-0.16,0.53,False,BENDING_DOWN
0.94,-0.18,0.54,False,BENDING_DOWN
0.92,-0.16,0.53,False,BENDING_DOWN
0.93,-0.15,0.52,False,BENDING_DOWN
