X,Y,Z,FALL,ACTION
0.00,0.00,1.00,False,BENDING_DOWN
0.12,-0.07,1.18,False,BENDING_DOWN
0.06,-0.01,1.21,False,BENDING_DOWN
0.21,-0.22,1.01,False,BENDING_DOWN
0.07,-0.26,1.03,False,BENDING_DOWN
0.09,-0.36,0.83,False,BENDING_DOWN
0.06,-0.34,0.78,False,BENDING_DOWN
0.19,-0.56,0.66,False,BENDING_DOWN
0.09,-0.56,0.72,False,BENDING_DOWN
0.13,-0.64,0.81,False,BENDING_DOWN
0.08,-0.61,0.82,False,BENDING_DOWN
0.17,-0.58,0.79,False,BENDING_DOWN
0.18,-0.57,0.82,False,BENDING_DOWN
0.25,-0.48,0.70,False,BENDING_DOWN
0.32,-0.48,0.66,False,BENDING_DOWN
0.33,-0.51,0.73,False,BENDING_DOWN
0.31,-0.36,0.53,False,BENDING_DOWN
0.40,-0.51,0.74,False,BENDING_DOWN
0.47,-0.45,0.64,False,BENDING_DOWN
0.48,-0.48,0.78,False,BENDING_DOWN
0.58,-0.48,0.91,False,BENDING_DOWN
0.58,-0.44,0.85,False,BENDING_DOWN
0.61,-0.35,0.70,False,BENDING_DOWN
0.54,-0.35,0.71,False,BENDING_DOWN
0.55,-0.26,0.55,False,BENDING_DOWN
0.64,-0.29,0.61,False,BENDING_DOWN
0.65,-0.21,0.62,False,BENDING_DOWN
0.64,-0.20,0.78,False,BENDING_DOWN
0.86,-0.37,0.71,False,BENDING_DOWN
0.70,-0.19,0.70,False,BENDING_DOWN
0.84,-0.26,0.77,False,BENDING_DOWN
0.83,-0.23,0.62,False,BENDING_DOWN
0.92,-0.25,0.69,False,BENDING_DOWN
0.93,-0.20,0.55,False,BENDING_DOWN
0.92,-0.14,0.63,False,BENDING_DOWN
1.09,-0.10,0.38,False,BENDING_DOWN
1.05,-0.26,0.63,False,BENDING_DOWN
1.04,-0.26,0.46,False,BENDING_DOWN
1.00,-0.34,0.60,False,BENDING_DOWN
1.00,-0.50,0.46,False,BENDING_DOWN
1.01,-0.31,0.45,False,BENDING_DOWN
1.10,-0.18,0.41,False,BENDING_DOWN
1.06,-0.41,0.32,False,BENDING_DOWN
1.02,-0.30,0.32,False,BENDING_DOWN
1.11,-0.18,0.34,False,BENDING_DOWN
1.04,-0.12,0.32,False,BENDING_DOWN
1.05,-0.10,0.32,False,BENDING_DOWN
1.07,-0.15,0.37,False,BENDING_DOWN
1.03,-0.01,0.34,False,BENDING_DOWN
1.27,-0.36,0.45,False,BENDING_DOWN
1.01,-0.05,0.32,False,BENDING_DOWN
1.04,-0.10,0.30,False,BENDING_DOWN
1.06,-0.04,0.30,False,BENDING_DOWN
1.07,-0.13,0.36,False,BENDING_DOWN
1.06,-0.07,0.27,False,BENDING_DOWN
