X,Y,Z,FALL,ACTION
-0.00,0.00,1.00,False,BENDING_DOWN
-0.21,-0.03,0.98,False,BENDING_DOWN
0.19,-0.07,1.92,False,BENDING_DOWN
0.31,0.02,0.91,False,BENDING_DOWN
-0.05,0.11,1.22,False,BENDING_DOWN
0.38,0.00,0.81,False,BENDING_DOWN
0.35,-0.01,0.82,False,BENDING_DOWN
0.31,-0.01,0.64,False,BENDING_DOWN
0.32,0.10,0.87,False,BENDING_DOWN
0.48,0.03,0.60,False,BENDING_DOWN
0.42,-0.19,0.80,False,BENDING_DOWN
0.61,0.06,0.98,False,BENDING_DOWN
0.63,-0.03,0.63,False,BENDING_DOWN
0.68,0.01,0.76,False,BENDING_DOWN
0.78,-0.21,0.45,False,BENDING_DOWN
0.94,0.14,0.69,False,BENDING_DOWN
1.03,-0.12,0.50,False,BENDING_DOWN
1.06,-0.05,0.62,False,BENDING_DOWN
1.02,-0.04,0.45,False,BENDING_DOWN
0.88,0.14,0.38,False,BENDING_DOWN
0.98,0.07,0.43,False,BENDING_DOWN
1.02,0.11,0.39,False,BENDING_DOWN
1.03,0.12,0.38,False,BENDING_DOWN
0.98,0.16,0.24,False,BENDING_DOWN
1.08,0.26,0.30,False,BENDING_DOWN
0.98,0.13,0.14,False,BENDING_DOWN
1.14,0.25,0.26,False,BENDING_DOWN
1.02,0.29,0.21,False,BENDING_DOWN
1.09,0.27,0.23,False,BENDING_DOWN
1.12,0.26,0.25,False,BENDING_DOWN
1.05,0.16,0.08,False,BENDING_DOWN
1.04,0.23,0.11,False,BENDING_DOWN
1.17,0.24,0.23,False,BENDING_DOWN
1.06,0.39,0.27,False,BENDING_DOWN
1.05,0.24,0.20,False,BENDING_DOWN
1.09,0.27,0.27,False,BENDING_DOWN
1.11,0.19,0.23,False,BENDING_DOWN
1.08,0.15,0.32,False,BENDING_DOWN
1.00,0.18,0.37,False,BENDING_DOWN
1.09,0.13,0.33,False,BENDING_DOWN
1.06,0.23,0.40,False,BENDING_DOWN
1.10,0.23,0.27,False,BENDING_DOWN
1.08,0.18,0.40,False,BENDING_DOWN
1.15,0.11,0.57,False,BENDING_DOWN
1.18,-0.01,0.59,False,BENDING_DOWN
1.05,-0.20,0.42,False,BENDING_DOWN
1.08,-0.07,0.35,False,BENDING_DOWN
1.01,-0.19,0.41,False,BENDING_DOWN
0.98,-0.25,0.42,False,BENDING_DOWN
1.01,-0.18,0.41,False,BENDING_DOWN
1.00,-0.23,0.39,False,BENDING_DOWN
1.01,-0.21,0.39,False,BENDING_DOWN
1.02,-0.17,0.38,False,BENDING_DOWN
1.00,-0.20,0.42,False,BENDING_DOWN
1.02,-0.17,0.40,False,BENDING_DOWN
0.99,-0.21,0.44,False,BENDING_DOWN
1.07,-0.29,0.37,False,BENDING_DOWN
1.03,-0.15,0.45,False,BENDING_DOWN
1.07,0.07,0.17,False,BENDING_DOWN
1.31,-0.05,0.39,False,BENDING_DOWN
1.06,-0.27,0.25,False,BENDING_DOWN
0.91,-0.24,0.34,False,BENDING_DOWN
1.08,-0.23,0.25,False,BENDING_DOWN
0.93,-0.19,0.22,False,BENDING_DOWN
0.98,-0.22,0.25,False,BENDING_DOWN
1.03,-0.27,0.28,False,BENDING_DOWN
1.03,-0.29,0.27,False,BENDING_DOWN
1.07,-0.25,0.22,False,BENDING_DOWN
1.04,-0.21,0.21,False,BENDING_DOWN
1.06,-0.28,0.25,False,BENDING_DOWN
1.08,-0.23,0.19,False,BENDING_DOWN
1.02,-0.26,0.20,False,BENDING_DOWN
1.05,-0.26,0.23,False,BENDING_DOWN
1.03,-0.26,0.24,False,BENDING_DOWN
1.05,-0.29,0.25,False,BENDING_DOWN
1.03,-0.27,0.23,False,BENDING_DOWN
