X,Y,Z,FALL,ACTION
-0.00,0.00,1.00,False,BENDING_DOWN
0.16,-0.06,1.19,False,BENDING_DOWN
-0.16,0.17,1.47,False,BENDING_DOWN
0.29,-0.01,1.18,False,BENDING_DOWN
0.18,-0.16,1.09,False,BENDING_DOWN
0.24,-0.38,0.87,False,BENDING_DOWN
0.12,-0.40,0.73,False,BENDING_DOWN
0.08,-0.59,0.76,False,BENDING_DOWN
-0.04,-0.47,0.64,False,BENDING_DOWN
-0.10,-0.37,0.58,False,BENDING_DOWN
0.07,-0.28,0.53,False,BENDING_DOWN
0.09,-0.14,0.59,False,BENDING_DOWN
0.22,-0.24,0.75,False,BENDING_DOWN
0.17,-0.13,0.81,False,BENDING_DOWN
0.25,-0.15,0.87,False,BENDING_DOWN
0.44,-0.25,0.79,False,BENDING_DOWN
0.33,-0.23,0.93,False,BENDING_DOWN
0.41,-0.22,0.77,False,BENDING_DOWN
0.34,-0.30,0.96,False,BENDING_DOWN
0.53,-0.30,0.72,False,BENDING_DOWN
0.39,-0.39,1.03,False,BENDING_DOWN
0.59,-0.42,0.87,False,BENDING_DOWN
0.51,-0.39,1.03,False,BENDING_DOWN
0.51,-0.32,0.84,False,BENDING_DOWN
0.47,-0.20,0.79,False,BENDING_DOWN
0.51,-0.29,0.86,False,BENDING_DOWN
0.57,-0.30,0.90,False,BENDING_DOWN
0.42,-0.08,0.84,False,BENDING_DOWN
0.62,-0.18,0.78,False,BENDING_DOWN
0.53,-0.02,0.86,False,BENDING_DOWN
0.76,-0.13,0.82,False,BENDING_DOWN
0.42,-0.04,1.24,False,BENDING_DOWN
0.71,-0.15,0.97,False,BENDING_DOWN
0.60,-0.12,1.17,False,BENDING_DOWN
0.75,0.01,0.84,False,BENDING_DOWN
0.77,0.01,0.92,False,BENDING_DOWN
0.68,0.05,0.96,False,BENDING_DOWN
0.78,-0.08,0.91,False,BENDING_DOWN
0.75,-0.02,0.87,False,BENDING_DOWN
0.72,-0.09,0.89,False,BENDING_DOWN
0.95,-0.09,0.81,False,BENDING_DOWN
0.88,-0.07,0.80,False,BENDING_DOWN
0.48,0.04,1.13,False,BENDING_DOWN
0.78,-0.18,0.86,False,BENDING_DOWN
0.85,-0.00,0.65,False,BENDING_DOWN
0.75,-0.13,0.80,False,BENDING_DOWN
0.77,-0.04,0.76,False,BENDING_DOWN
0.81,0.01,0.70,False,BENDING_DOWN
0.83,0.03,0.72,False,BENDING_DOWN
0.76,0.03,0.77,False,BENDING_DOWN
0.84,0.07,0.70,False,BENDING_DOWN
0.86,0.01,0.78,False,BENDING_DOWN
0.75,-0.00,0.84,False,BENDING_DOWN
0.93,0.07,0.63,False,BENDING_DOWN
0.87,0.02,0.69,False,BENDING_DOWN
0.82,-0.00,0.64,False,BENDING_DOWN
0.83,0.01,0.57,False,BENDING_DOWN
0.84,-0.06,0.61,False,BENDING_DOWN
0.92,-0.17,0.61,False,BENDING_DOWN
1.01,-0.21,0.58,False,BENDING_DOWN
1.01,-0.24,0.54,False,BENDING_DOWN
1.06,-0.28,0.37,False,BENDING_DOWN
