X,Y,Z,FALL,ACTION
0.06,0.03,1.01,False,BENDING_DOWN
0.01,-0.06,1.73,False,BENDING_DOWN
-0.01,0.32,1.17,False,BENDING_DOWN
0.49,-0.36,0.68,False,BENDING_DOWN
0.09,-0.22,0.76,False,BENDING_DOWN
0.07,-0.32,0.71,False,BENDING_DOWN
-0.15,-0.16,0.71,False,BENDING_DOWN
-0.09,-0.30,0.73,False,BENDING_DOWN
-0.03,-0.28,0.61,False,BENDING_DOWN
-0.02,-0.34,0.70,False,BENDING_DOWN
-0.08,-0.27,0.69,False,BENDING_DOWN
0.05,-0.48,1.02,False,BENDING_DOWN
0.00,-0.39,1.00,False,BENDING_DOWN
0.20,-0.48,1.00,False,BENDING_DOWN
0.24,-0.06,0.64,False,BENDING_DOWN
0.30,-0.13,0.68,False,BENDING_DOWN
0.31,-0.09,0.94,False,BENDING_DOWN
0.44,0.01,0.76,False,BENDING_DOWN
0.34,-0.06,1.13,False,BENDING_DOWN
0.57,-0.05,0.93,False,BENDING_DOWN
0.42,-0.03,1.06,False,BENDING_DOWN
0.69,-0.10,0.98,False,BENDING_DOWN
0.51,0.00,1.05,False,BENDING_DOWN
0.64,-0.12,0.98,False,BENDING_DOWN
0.56,0.04,0.90,False,BENDING_DOWN
0.56,-0.07,0.99,False,BENDING_DOWN
0.52,-0.03,1.04,False,BENDING_DOWN
0.52,-0.14,1.08,False,BENDING_DOWN
0.61,-0.14,0.99,False,BENDING_DOWN
0.39,-0.05,1.06,False,BENDING_DOWN
0.57,-0.04,0.99,False,BENDING_DOWN
0.62,-0.10,0.98,False,BENDING_DOWN
0.64,-0.10,0.95,False,BENDING_DOWN
0.54,-0.07,0.98,False,BENDING_DOWN
0.60,-0.15,0.92,False,BENDING_DOWN
0.63,-0.17,0.86,False,BENDING_DOWN
0.69,-0.31,0.95,False,BENDING_DOWN
0.66,-0.10,0.85,False,BENDING_DOWN
0.69,-0.12,0.83,False,BENDING_DOWN
0.66,-0.25,0.89,False,BENDING_DOWN
0.66,-0.27,0.84,False,BENDING_DOWN
0.66,-0.25,0.83,False,BENDING_DOWN
0.67,-0.17,0.82,False,BENDING_DOWN
0.77,-0.16,0.76,False,BENDING_DOWN
0.72,-0.05,0.73,False,BENDING_DOWN
0.67,-0.36,0.86,False,BENDING_DOWN
0.72,-0.35,0.86,False,BENDING_DOWN
0.74,-0.24,0.84,False,BENDING_DOWN
0.60,-0.46,0.72,False,BENDING_DOWN
0.72,-0.28,0.70,False,BENDING_DOWN
0.74,-0.44,0.73,False,BENDING_DOWN
0.71,-0.23,0.70,False,BENDING_DOWN
0.74,-0.24,0.64,False,BENDING_DOWN
0.72,-0.16,0.56,False,BENDING_DOWN
0.65,-0.22,0.55,False,BENDING_DOWN
0.69,-0.33,0.67,False,BENDING_DOWN
0.80,-0.27,0.67,False,BENDING_DOWN
0.87,-0.34,0.75,False,BENDING_DOWN
0.98,-0.38,0.69,False,BENDING_DOWN
0.98,-0.25,0.63,False,BENDING_DOWN
0.91,-0.21,0.65,False,BENDING_DOWN
0.92,-0.27,0.66,False,BENDING_DOWN
