X,Y,Z,FALL,ACTION
-0.00,-0.00,1.00,False,BENDING_DOWN
-0.06,0.01,0.99,False,BENDING_DOWN
0.12,0.04,1.01,False,BENDING_DOWN
0.19,-0.12,1.05,False,BENDING_DOWN
0.32,0.39,1.06,False,BENDING_DOWN
0.58,0.64,1.05,False,BENDING_DOWN
0.33,0.42,0.72,False,BENDING_DOWN
0.45,0.56,0.70,False,BENDING_DOWN
0.54,0.52,0.83,False,BENDING_DOWN
0.66,0.37,0.75,False,BENDING_DOWN
0.60,0.51,0.66,False,BENDING_DOWN
0.75,0.33,0.68,False,BENDING_DOWN
0.73,0.28,0.60,False,BENDING_DOWN
0.71,0.30,0.55,False,BENDING_DOWN
0.85,0.35,0.69,False,BENDING_DOWN
0.74,0.30,0.46,False,BENDING_DOWN
0.94,0.28,0.52,False,BENDING_DOWN
0.86,0.35,0.45,False,BENDING_DOWN
1.04,0.33,0.52,False,BENDING_DOWN
0.94,0.24,0.30,False,BENDING_DOWN
0.96,0.21,0.20,False,BENDING_DOWN
0.92,0.22,0.18,False,BENDING_DOWN
1.04,0.21,0.17,False,BENDING_DOWN
0.96,0.24,0.11,False,BENDING_DOWN
1.06,0.25,0.15,False,BENDING_DOWN
0.92,0.22,0.03,False,BENDING_DOWN
1.01,0.20,0.02,False,BENDING_DOWN
0.92,0.15,-0.11,False,BENDING_DOWN
1.07,0.17,-0.05,False,BENDING_DOWN
0.89,0.20,-0.10,False,BENDING_DOWN
0.96,0.21,-0.06,False,BENDING_DOWN
0.86,0.10,-0.19,False,BENDING_DOWN
0.94,0.19,-0.16,False,BENDING_DOWN
0.97,0.13,-0.26,False,BENDING_DOWN
1.13,0.25,-0.18,False,BENDING_DOWN
1.08,0.27,-0.23,False,BENDING_DOWN
1.10,0.24,-0.38,False,BENDING_DOWN
1.02,0.27,-0.40,False,BENDING_DOWN
1.22,0.27,-0.34,False,BENDING_DOWN
1.06,0.19,-0.39,False,BENDING_DOWN
0.90,0.21,-0.54,False,BENDING_DOWN
0.91,0.26,-0.49,False,BENDING_DOWN
1.08,0.22,-0.46,False,BENDING_DOWN
0.92,0.11,-0.64,False,BENDING_DOWN
0.93,0.14,-0.63,False,BENDING_DOWN
0.88,0.07,-0.70,False,BENDING_DOWN
0.92,0.15,-0.61,False,BENDING_DOWN
0.96,0.07,-0.64,False,BENDING_DOWN
0.86,0.09,-0.59,False,BENDING_DOWN
0.87,-0.02,-0.61,False,BENDING_DOWN
0.89,-0.05,-0.64,False,BENDING_DOWN
0.84,0.06,-0.64,False,BENDING_DOWN
0.95,0.02,-0.58,False,BENDING_DOWN
0.99,0.00,-0.51,False,BENDING_DOWN
0.82,0.08,-0.50,False,BENDING_DOWN
1.08,-0.10,-0.46,False,BENDING_DOWN
0.84,-0.05,-0.63,False,BENDING_DOWN
0.94,-0.16,-0.43,False,BENDING_DOWN
1.00,-0.19,-0.56,False,BENDING_DOWN
1.06,-0.11,-0.41,False,BENDING_DOWN
1.00,0.01,-0.29,False,BENDING_DOWN
1.03,-0.05,-0.27,False,BENDING_DOWN
1.10,0.02,-0.16,False,BENDING_DOWN
1.07,0.12,-0.01,False,BENDING_DOWN
1.44,0.11,0.83,False,BENDING_DOWN
1.13,0.36,0.27,False,BENDING_DOWN
1.03,0.39,0.14,False,BENDING_DOWN
0.96,0.39,-0.05,False,BENDING_DOWN
1.02,0.32,0.06,False,BENDING_DOWN
1.04,0.32,0.14,False,BENDING_DOWN
1.03,0.35,0.10,False,BENDING_DOWN
1.02,0.39,0.06,False,BENDING_DOWN
1.02,0.34,0.13,False,BENDING_DOWN
1.00,0.39,0.07,False,BENDING_DOWN
1.00,0.41,0.07,False,BENDING_DOWN
0.99,0.46,0.07,False,BENDING_DOWN
1.00,0.42,0.12,False,BENDING_DOWN
0.98,0.41,0.10,False,BENDING_DOWN
1.02,0.43,0.10,False,BENDING_DOWN
0.99,0.43,0.13,False,BENDING_DOWN
0.99,0.42,0.10,False,BENDING_DOWN
1.00,0.41,0.14,False,BENDING_DOWN
0.99,0.43,0.09,False,BENDING_DOWN
0.99,0.42,0.12,False,BENDING_DOWN
0.98,0.43,0.10,False,BENDING_DOWN
1.00,0.40,0.14,False,BENDING_DOWN
1.00,0.41,0.11,False,BENDING_DOWN
1.00,0.41,0.15,False,BENDING_DOWN
1.01,0.42,0.14,False,BENDING_DOWN
1.00,0.39,0.11,False,BENDING_DOWN
1.00,0.39,0.15,False,BENDING_DOWN
0.99,0.38,0.11,False,BENDING_DOWN
1.02,0.42,0.12,False,BENDING_DOWN
1.00,0.41,0.09,False,BENDING_DOWN
1.03,0.37,0.06,False,BENDING_DOWN
1.01,0.34,0.06,False,BENDING_DOWN
1.05,0.33,0.08,False,BENDING_DOWN
1.05,0.33,0.04,False,BENDING_DOWN
1.14,0.28,0.08,False,BENDING_DOWN
1.12,0.26,0.12,False,BENDING_DOWN
1.11,0.19,0.02,False,BENDING_DOWN
1.18,0.15,-0.03,False,BENDING_DOWN
1.16,0.18,0.06,False,BENDING_DOWN
1.17,0.20,0.00,False,BENDING_DOWN
1.14,0.23,0.10,False,BENDING_DOWN
1.10,0.20,0.04,False,BENDING_DOWN
1.07,0.20,0.02,False,BENDING_DOWN
1.11,0.19,0.14,False,BENDING_DOWN
1.08,0.16,0.01,False,BENDING_DOWN
1.11,0.14,0.01,False,BENDING_DOWN
1.16,0.14,0.10,False,BENDING_DOWN
1.13,0.09,0.07,False,BENDING_DOWN
1.03,0.05,-0.01,False,BENDING_DOWN
